Nodes
7270
83759
23466
140890
114803
10189
55759
10181
329
10627
2355
4926
54464
11171
1912
5709
54998
5058
7388
4436
817
56928
1408
3316
3725
23195
55035
51807
8848
84872
3872
5580
2033
5862
8498
7216
2353
5591
9519
10285
5481
C0151744
7332
9147
161424
23545
9759
9277
4074
57050
7048
GO:0032211
10342
1847
23246
4302
C0178416
6584
3956
84101
8233
3783
2261
387338
9793
1437
GO:1901796
2339
6814
6696
57696
5129
4676
10054
55153
1889
51634
1616
4356
5567
5814
27107
642
10376
2063
3487
4824
5297
7161
5092
22980
55142
5155
161198
3959
5723
353
GO:0070934
5243
4931
5494
58491
8563
84340
91942
3716
11098
9320
8649
7072
7965
27122
1983
3841
10036
7175
10959
7841
11059
10384
25983
GO:0000027
7738
4144
55729
25828
5190
222194
440026
131474
389421
55090
10952
51755
9015
23043
165918
3032
9453
51247
79954
9448
90121
51077
57521
823
387
9500
25
8446
8767
9477
468
4087
GO:0034644
80323
128866
6844
11051
5290
26574
55738
64794
3323
55623
123228
8165
29763
55352
10061
56341
50808
7531
388
114034
23168
56474
1977
1674
56940
24140
9474
84305
9905
171483
1613
254394
81579
150094
1647
55920
23382
10767
8562
23035
163590
51491
GO:0071158
286480
3434
C0007134
11284
115509
26953
8837
55858
2735
51382
23741
3433
9693
GO:0000028
29767
387103
27316
57544
153328
65265
93380
643836
5908
54989
2247
GO:0034101
GO:2000435
3875
84310
54596
GO:0050684
891
55615
84640
C1961099
158
9525
GO:0033119
54622
317781
122953
57761
9368
6709
4192
255967
29993
5627
79892
10523
84541
9861
7272
10131
6648
25913
8021
