nodes,fostamatinib
6585,5.372712712105808e-06
79717,5.371864647318296e-06
55775,5.371439675607521e-06
10654,5.37049467844888e-06
26472,5.368384965073419e-06
GO:0071228,5.3666847347675835e-06
256933,5.366511424456109e-06
GO:0009226,5.366472599414983e-06
2562,5.365676528134385e-06
57508,5.365449344603464e-06
81671,5.365038347033604e-06
GO:0046632,5.364905994701754e-06
GO:0050864,5.364810320577898e-06
GO:0098581,5.363161204403271e-06
4713,5.363071886732741e-06
5023,5.361651567651807e-06
GO:0009169,5.36105478892456e-06
253827,5.360130659862431e-06
GO:1903978,5.359481392250806e-06
10061,5.358322302193977e-06
1824,5.358025132352026e-06
GO:0051654,5.358010751215364e-06
79085,5.35563611385694e-06
57169,5.35510132171253e-06
GO:0010896,5.354715098357471e-06
23196,5.3546887525214085e-06
55643,5.3546729488597404e-06
10242,5.354283255143002e-06
GO:0009222,5.353800839499544e-06
7373,5.3530619402411546e-06
348980,5.352867145809843e-06
GO:0003018,5.352804874450798e-06
140801,5.352745535859014e-06
4807,5.352089203037007e-06
GO:0030004,5.3520118666677426e-06
9962,5.351173192343944e-06
GO:0038158,5.3502465519724625e-06
6814,5.350243876695018e-06
1807,5.348816108134334e-06
GO:0070171,5.348762333065843e-06
9194,5.348452769876642e-06
10948,5.348270168151436e-06
4211,5.3474682585190574e-06
GO:0046320,5.346798351128426e-06
144245,5.346352843182059e-06
23507,5.3441723327404495e-06
91608,5.3439800794830225e-06
GO:0002138,5.34361763071721e-06
84327,5.3432004425995024e-06
GO:0097286,5.3416925197873e-06
7403,5.341669811779669e-06
26505,5.341450984045136e-06
134353,5.341445574585152e-06
GO:2000416,5.340292903664033e-06
GO:0048749,5.339500329707499e-06
100132285,5.338909154673762e-06
254065,5.338348755501751e-06
GO:0021537,5.337605512581315e-06
GO:0043309,5.336639559837708e-06
348995,5.335130535247487e-06
5471,5.334993861607582e-06
GO:0072537,5.3340059807590815e-06
10218,5.333556345289417e-06
55686,5.33341489601845e-06
27303,5.333318327681044e-06
54665,5.332672798248986e-06
GO:0048263,5.331153339346948e-06
57092,5.330943042640736e-06
23248,5.330735662037338e-06
GO:0045605,5.329471811011441e-06
GO:0006581,5.328920299316062e-06
57333,5.328849877990404e-06
138046,5.328755845699288e-06
GO:0009260,5.328166624322319e-06
22878,5.32579169374536e-06
199920,5.3231985038394e-06
1621,5.322535414085314e-06
GO:0006404,5.321274118450708e-06
GO:1905407,5.320911822613802e-06
1174,5.320726094863866e-06
57048,5.320296718483886e-06
135293,5.320281101368587e-06
3698,5.319934872181225e-06
25950,5.319675371975006e-06
55657,5.319513694805096e-06
646817,5.318917247207781e-06
84263,5.3176187671972915e-06
GO:0009174,5.317565728538995e-06
GO:2000371,5.316569173182765e-06
GO:0048817,5.316567220690253e-06
5874,5.31654685050069e-06
85461,5.316216078046436e-06
GO:2000740,5.315213545844232e-06
10113,5.314980359455944e-06
2587,5.3131505843939505e-06
GO:0031448,5.3131085529376186e-06
5334,5.311468535144555e-06
55773,5.3104679164205115e-06
2653,5.309611374747331e-06
51096,5.30868617282487e-06
1820,5.308607592221847e-06
10750,5.3081284544911446e-06
653145,5.307173561113741e-06
GO:0016078,5.306960273690058e-06
GO:0023061,5.306040346113838e-06
166793,5.3041112925587915e-06
GO:0034227,5.303754518643795e-06
GO:0006072,5.303614927484722e-06
282617,5.3024952540686186e-06
GO:0006702,5.301044158651105e-06
GO:0002312,5.301004510469629e-06
63917,5.299987671024014e-06
128822,5.299263845944952e-06
GO:0032663,5.295618148919066e-06
3075,5.295333474345354e-06
GO:0003184,5.294516745264306e-06
79801,5.2937270304230504e-06
29919,5.292646267829438e-06
GO:0032836,5.291671341323695e-06
GO:0060901,5.290632365204911e-06
GO:0098722,5.290463325920702e-06
5730,5.290436428085056e-06
129138,5.290397411579686e-06
GO:0002293,5.289706198017689e-06
GO:0009181,5.2884297064687735e-06
56241,5.288378776330557e-06
203,5.287520205024812e-06
GO:1904976,5.287235909111427e-06
GO:0051342,5.286556055549909e-06
GO:0052652,5.285820280185897e-06
GO:2001112,5.285710807470863e-06
338692,5.28551912213696e-06
30836,5.285230284636853e-06
23463,5.285001568846096e-06
GO:0032769,5.2846296912923835e-06
GO:0070734,5.284239261977129e-06
9148,5.282588564853572e-06
GO:1905696,5.281738861772601e-06
GO:0060192,5.281317859176162e-06
2650,5.281023790527836e-06
9185,5.28038188254571e-06
140913,5.280165528946651e-06
GO:0061053,5.279772082406685e-06
59307,5.27967119817329e-06
GO:0035112,5.279402315365571e-06
2747,5.277782012386137e-06
125150,5.277728840890648e-06
GO:0033280,5.2768477195414235e-06
GO:0015682,5.276760767214327e-06
GO:0002791,5.275767322203645e-06
GO:0061245,5.275218697392924e-06
GO:1904734,5.275189443211726e-06
55843,5.273879999847783e-06
GO:0048286,5.273869080690723e-06
6286,5.273788259463708e-06
7841,5.2712723222187615e-06
221504,5.270530614702978e-06
128710,5.270216138935785e-06
GO:0001523,5.269908919306215e-06
165215,5.268478202374366e-06
51164,5.268111422659745e-06
3420,5.266914447860602e-06
145282,5.266807937713679e-06
57718,5.266187097399311e-06
2029,5.26557173678134e-06
GO:0032330,5.265428116198701e-06
131601,5.264677542770067e-06
GO:0008088,5.264603973604445e-06
9551,5.26406178643561e-06
162394,5.263584783116844e-06
11188,5.262266596310653e-06
GO:0046487,5.258997003392422e-06
10455,5.258922500350086e-06
GO:0036119,5.258917509270958e-06
27314,5.258796161711733e-06
2153,5.256272275594067e-06
283899,5.255655905285252e-06
79937,5.25275987310892e-06
7148,5.252631368932651e-06
GO:0015868,5.2524950050908575e-06
90655,5.252356820259891e-06
10005,5.251739632486958e-06
3587,5.251063126050586e-06
GO:0046851,5.250173937914172e-06
GO:1903011,5.248644698919094e-06
GO:0035759,5.247475578518081e-06
GO:2000192,5.245064595875654e-06
GO:0003208,5.24484113583697e-06
GO:0071374,5.244579237444717e-06
GO:0048332,5.244304584439498e-06
23643,5.243688636879775e-06
GO:0032881,5.243522930782501e-06
GO:0032823,5.243381948779496e-06
GO:0006740,5.242259240099005e-06
GO:0010624,5.240763169809674e-06
79094,5.2406105079167645e-06
GO:0035542,5.240101002540564e-06
GO:0051648,5.240020762803812e-06
25921,5.237887293659449e-06
157570,5.236844706219174e-06
GO:0090185,5.235995254991366e-06
GO:0072006,5.234963007411645e-06
1727,5.2347501085529525e-06
84948,5.234556782441617e-06
GO:0046101,5.233106151605419e-06
55959,5.2311017816734625e-06
4735,5.231014893555789e-06
GO:1903729,5.230487978425065e-06
145226,5.227969623539036e-06
5507,5.2240000056915814e-06
GO:0070293,5.223900975484495e-06
64926,5.22315640048995e-06
GO:0061304,5.223091012696119e-06
GO:0021554,5.22219044389233e-06
23683,5.221118750013672e-06
GO:0051832,5.220033955367604e-06
GO:0046131,5.219606497859391e-06
81493,5.2189119675651506e-06
GO:0042228,5.218731019751339e-06
GO:0072507,5.218335546294117e-06
GO:1900052,5.217293389607188e-06
GO:0032374,5.216884041743538e-06
54806,5.216186280936989e-06
23406,5.215955383687033e-06
GO:0009063,5.214882398040837e-06
GO:0051836,5.214871348652906e-06
GO:0045906,5.2145049557923e-06
54578,5.2135806301167345e-06
GO:0038195,5.213546227054241e-06
GO:0070255,5.2132562835227875e-06
4820,5.2128293318533095e-06
GO:0009595,5.2122521442947125e-06
GO:0032494,5.211280745565924e-06
GO:0044364,5.210973045575203e-06
GO:0090481,5.2109512483125085e-06
GO:0061356,5.210350278999531e-06
10023,5.209845645226917e-06
5232,5.208865324609242e-06
27068,5.208797529800397e-06
GO:0036527,5.207835516498593e-06
7136,5.206232354834128e-06
GO:0044706,5.204353981062869e-06
93487,5.20400198663627e-06
57670,5.203905404307727e-06
GO:0042369,5.203535145248306e-06
387263,5.2034031362683235e-06
GO:0055081,5.2028915474610855e-06
10610,5.202549771475338e-06
GO:0002369,5.201786546208721e-06
GO:0055021,5.20158459845213e-06
63940,5.201421200642408e-06
GO:0042573,5.2003224770463845e-06
8572,5.1980246837599265e-06
254773,5.197488203516074e-06
220323,5.196308936127143e-06
GO:0034372,5.195503985387452e-06
197370,5.195116151927183e-06
GO:2001199,5.194617950442654e-06
GO:0002819,5.194526590979365e-06
GO:1905383,5.194316508649232e-06
2326,5.194089947388315e-06
GO:1904380,5.193932336135919e-06
644943,5.1938034213935245e-06
2971,5.192918406871293e-06
79178,5.192402780149372e-06
GO:0098727,5.190999638365407e-06
GO:0008595,5.19002538571664e-06
GO:0032847,5.189847497844395e-06
10079,5.189687837303907e-06
GO:0070829,5.186943742101209e-06
64429,5.186857095095891e-06
352909,5.185642217338243e-06
GO:0051771,5.184310530086465e-06
GO:0009163,5.184276649947283e-06
GO:0016446,5.184055617556554e-06
GO:0055002,5.184000238355953e-06
GO:0002374,5.1838267925427804e-06
27152,5.183174786547981e-06
GO:0031223,5.182485182458592e-06
819,5.182352364457853e-06
GO:0015909,5.182247292391085e-06
GO:0003002,5.181772408027879e-06
170622,5.180521912645278e-06
GO:0032814,5.178976228378537e-06
GO:0002719,5.178947225009418e-06
91369,5.17607769161377e-06
GO:1900193,5.176039735498491e-06
51092,5.175357940139707e-06
11149,5.175076949498948e-06
GO:0006779,5.174874958198267e-06
114960,5.174800715950466e-06
4693,5.174089308774116e-06
GO:0034761,5.173575203038803e-06
GO:0070167,5.172539462058138e-06
53918,5.172514312738927e-06
GO:1902145,5.172150324902251e-06
140460,5.172051963189344e-06
257068,5.171361867983233e-06
84985,5.170786437131839e-06
26511,5.170492266678683e-06
79018,5.170188720352255e-06
GO:0014031,5.169989697260775e-06
GO:0021812,5.169768326153941e-06
GO:0097176,5.1692797958383274e-06
GO:1905598,5.168350332956337e-06
144811,5.167737141384266e-06
5547,5.1674188319341555e-06
26035,5.1674080621364465e-06
58524,5.166800613907157e-06
84674,5.166428319287138e-06
GO:0016264,5.1657231210110545e-06
GO:0070072,5.1650653187866425e-06
GO:1904479,5.164084762415909e-06
2794,5.163919228607168e-06
GO:1905858,5.162292958923308e-06
9975,5.162169337077439e-06
GO:0046485,5.16200991989518e-06
GO:0046640,5.161817803341377e-06
GO:0035845,5.1618068178114575e-06
GO:1900048,5.1611444064771675e-06
GO:0055130,5.160606769085013e-06
84067,5.160535429196066e-06
8822,5.16050446163445e-06
GO:2000053,5.160426955026691e-06
1380,5.160231576439526e-06
5937,5.160022261655304e-06
GO:0097012,5.159510872920122e-06
374454,5.15937853681442e-06
GO:0072665,5.159001960941626e-06
GO:0060446,5.158969940053911e-06
1045,5.157777717368987e-06
GO:0043418,5.15761242481754e-06
8720,5.157521857078194e-06
93621,5.156761362799648e-06
387755,5.156302417541608e-06
GO:0035927,5.156219030605145e-06
GO:0060232,5.155285783054983e-06
22823,5.154966549444112e-06
GO:0052416,5.153934123993057e-06
GO:2001204,5.1530989191682485e-06
6992,5.152751028354357e-06
23530,5.152104469290803e-06
GO:0035641,5.151770635616039e-06
2027,5.150471881904287e-06
GO:0003334,5.150003393342653e-06
128240,5.149928092893251e-06
GO:0090194,5.149382545675264e-06
23533,5.148222427748204e-06
GO:0055001,5.1482033962664886e-06
GO:2000044,5.148015532680949e-06
25915,5.147524159933521e-06
84085,5.1464967449137e-06
576,5.145567314940286e-06
GO:0060412,5.144847806961683e-06
9651,5.143065389374169e-06
338567,5.142404579750417e-06
GO:0032498,5.142205053203015e-06
165055,5.140808030557823e-06
64847,5.140376473040026e-06
55096,5.138630210413918e-06
GO:0032911,5.138053560289242e-06
GO:0072721,5.136650236707378e-06
2646,5.13658531380081e-06
202051,5.135972914041946e-06
GO:0072080,5.135827544305359e-06
GO:0019362,5.134574101917714e-06
GO:0071881,5.134366464879103e-06
GO:1901879,5.133004562746193e-06
23608,5.131853283718597e-06
GO:0030641,5.131231960389215e-06
GO:0045682,5.131149367176509e-06
GO:1900019,5.12890108968726e-06
60496,5.128776137528522e-06
170082,5.127931398411365e-06
GO:0070844,5.127807202157185e-06
GO:0070843,5.127807202157185e-06
7844,5.127413910427678e-06
GO:0044800,5.1266079961861854e-06
10280,5.125975217231035e-06
GO:0046642,5.125608488855267e-06
GO:0043103,5.124980476854994e-06
GO:2000561,5.124831837407685e-06
27132,5.124365979849369e-06
199221,5.123714550881963e-06
GO:0072189,5.123565817148652e-06
85320,5.1229670453855665e-06
644591,5.121862319505631e-06
GO:0038129,5.121590997514145e-06
5413,5.121440793611892e-06
GO:0043954,5.117303203556762e-06
5229,5.117068796490969e-06
714,5.1154743462306635e-06
22844,5.115284933003608e-06
GO:0050747,5.113859978910395e-06
164153,5.113592206623637e-06
GO:0009996,5.112351206636445e-06
285381,5.110893117061363e-06
23412,5.109317483629658e-06
143884,5.1084979583788125e-06
GO:0002431,5.1080233146070945e-06
GO:0016098,5.106466751706852e-06
GO:1903567,5.1064534248590834e-06
9765,5.1057448092133484e-06
55718,5.105611891307536e-06
92747,5.105447485207254e-06
GO:0044282,5.1053161807445495e-06
GO:0090087,5.10505814686139e-06
GO:0002488,5.104435940469246e-06
254394,5.104136234070478e-06
GO:1900047,5.102895316165406e-06
GO:0006550,5.102400692014728e-06
934,5.101896694508729e-06
GO:0043691,5.101463257696035e-06
GO:2000542,5.101243043389553e-06
GO:0042107,5.1009581401669995e-06
GO:1900161,5.100117615525992e-06
GO:0033604,5.098415590507433e-06
29988,5.097807657327989e-06
7675,5.0977212322385815e-06
8614,5.096754002547407e-06
GO:0002702,5.096731488582907e-06
1271,5.096482185764151e-06
23161,5.09548419292168e-06
2286,5.094454805782758e-06
10544,5.094320494737564e-06
GO:0008344,5.093716243262519e-06
GO:0009950,5.093591113711117e-06
6499,5.092403314074829e-06
8926,5.091794467050844e-06
GO:0046901,5.090126621521874e-06
58497,5.089458174199921e-06
GO:0060696,5.088410242961815e-06
286827,5.088353765635809e-06
GO:0098530,5.087315169386932e-06
GO:0046466,5.086382234864975e-06
160364,5.086286803416075e-06
9497,5.085794771642787e-06
388753,5.08523131184508e-06
22904,5.084571473669139e-06
54093,5.08380245932751e-06
11333,5.083236665703283e-06
GO:0032381,5.082877324535482e-06
GO:0097298,5.082117186363406e-06
GO:0015015,5.08131449109727e-06
GO:0051799,5.0811209772233165e-06
GO:1903770,5.081086580545916e-06
GO:0003197,5.0809689223283005e-06
54935,5.079584583885826e-06
GO:0006000,5.078693157317803e-06
57822,5.078309411715229e-06
157567,5.077288959451537e-06
GO:0035137,5.076624002140751e-06
60482,5.0735224488437735e-06
GO:0015908,5.071979827322411e-06
440023,5.071687013826421e-06
26287,5.070654932801185e-06
81544,5.068613641247585e-06
3737,5.068441104378837e-06
197322,5.068283184990309e-06
GO:0030813,5.068005245924447e-06
6372,5.067109836538463e-06
GO:0006040,5.06637970585738e-06
22929,5.066219154914329e-06
GO:0010866,5.065358116409821e-06
54734,5.065327553951337e-06
10139,5.063847777538912e-06
22895,5.063342159892878e-06
118430,5.063006180121586e-06
9791,5.062935948988984e-06
64318,5.0627076160650245e-06
662,5.0611438582923324e-06
GO:0046121,5.060385309269639e-06
79810,5.059529601980948e-06
GO:0010734,5.058584361005045e-06
53916,5.057965411612876e-06
GO:0018146,5.057525474553578e-06
GO:0098930,5.056581963114238e-06
GO:0032976,5.0559729903393045e-06
1109,5.055113942058921e-06
51028,5.054513661813314e-06
133396,5.054089503666623e-06
2135,5.0536731651207805e-06
GO:0003139,5.0529397492679085e-06
321,5.0521403816271535e-06
GO:0055089,5.050949769609102e-06
GO:0099118,5.050756845327818e-06
4014,5.05047478925958e-06
57621,5.050331594741815e-06
GO:0033262,5.05013971004001e-06
GO:0071579,5.0500166734324905e-06
GO:0019856,5.048781482131133e-06
GO:1901881,5.048338117870348e-06
10314,5.047090594461723e-06
GO:1990868,5.046817723693134e-06
3216,5.046187594311933e-06
131118,5.0455457694210395e-06
147906,5.045136624135827e-06
23329,5.043743271034766e-06
91543,5.043613780142857e-06
9498,5.043564409758499e-06
GO:0010669,5.042012994735185e-06
7031,5.041935737556705e-06
27232,5.041632637822619e-06
54784,5.039975974909174e-06
GO:0002793,5.039710001628845e-06
GO:0019346,5.039360081916396e-06
GO:0097037,5.038846409739335e-06
GO:0006011,5.038670635259511e-06
GO:2001138,5.038402672545553e-06
GO:0002890,5.0381906238828945e-06
GO:2000258,5.038027900850047e-06
4671,5.038020216434051e-06
GO:0016054,5.037510293896228e-06
27156,5.035550392925463e-06
407054,5.03511726150156e-06
5814,5.035046912446854e-06
GO:1900372,5.033104381677254e-06
GO:0006084,5.030146118807138e-06
5498,5.030109780531781e-06
139628,5.0287527737130405e-06
64343,5.02850000197094e-06
84946,5.028096538628882e-06
GO:0071071,5.026967971506864e-06
10602,5.026465027523714e-06
115948,5.024512258094188e-06
283385,5.023941631828412e-06
GO:0052027,5.021379677971826e-06
GO:0045912,5.021308095694528e-06
1040,5.020320768293022e-06
GO:0046504,5.019862053442246e-06
1272,5.017979789920014e-06
GO:0071288,5.0179341592867255e-06
22866,5.017192929000227e-06
GO:0032108,5.015437029405533e-06
GO:0001977,5.015016888846718e-06
154865,5.014368563871781e-06
GO:0090494,5.013391187151278e-06
400793,5.0122411241374935e-06
GO:1901570,5.011771751171637e-06
9686,5.010681800006003e-06
79641,5.010546739341364e-06
10943,5.008829944508537e-06
GO:0033577,5.0077946732647336e-06
GO:0002792,5.0064457289836e-06
4938,5.006307630182091e-06
414301,5.005685262323643e-06
407008,5.005608320080063e-06
64446,5.005412130423134e-06
GO:1903276,5.005199567974353e-06
23264,5.004540398178474e-06
8514,5.003899594442084e-06
GO:1903434,5.003404856672864e-06
924,5.003327318119053e-06
3891,5.000981952274721e-06
118461,4.9997333519533925e-06
6760,4.997765065144583e-06
1470,4.996445717558105e-06
GO:0000415,4.996360264012344e-06
GO:2000016,4.993955194197894e-06
51128,4.992800224413687e-06
2160,4.99264840877397e-06
GO:0044362,4.992639696754474e-06
GO:0045368,4.99191903492215e-06
GO:0051610,4.9913272554369956e-06
GO:0031338,4.990619018595206e-06
8342,4.9901521082607375e-06
GO:0070827,4.988785515592759e-06
GO:0036260,4.986771293112569e-06
27133,4.9863279399021424e-06
30815,4.985286140644624e-06
79714,4.984848457303914e-06
GO:0006047,4.984700991450879e-06
GO:0051029,4.984554317881926e-06
GO:0090350,4.984393420410772e-06
GO:1902544,4.98427731765191e-06
GO:0006787,4.983940722585224e-06
5822,4.98372555860592e-06
11136,4.983156206695199e-06
GO:1900241,4.982862092118018e-06
55319,4.982575397956291e-06
92483,4.981783203238003e-06
GO:1901361,4.98094541216981e-06
GO:0018130,4.9798419609367345e-06
338872,4.976735613740373e-06
3990,4.976419076749646e-06
1801,4.976382741845457e-06
GO:0046296,4.975791692580388e-06
102724631,4.975110655371967e-06
GO:0018272,4.9745843731609114e-06
8029,4.973563492593251e-06
GO:0042471,4.971653526733046e-06
79020,4.970822664636396e-06
GO:0002562,4.970658725006294e-06
23516,4.969845158956559e-06
GO:0035581,4.9697379467611746e-06
9929,4.969523549988554e-06
91768,4.969211223793892e-06
255919,4.9689211990450786e-06
3038,4.968707514497114e-06
GO:0039526,4.966167184936812e-06
GO:0003333,4.965380969324833e-06
GO:0032070,4.9650725854049335e-06
2734,4.963440724641562e-06
GO:0060428,4.96311884793344e-06
GO:0090472,4.963003053064359e-06
GO:0046949,4.962853034803487e-06
GO:0002483,4.96171152854695e-06
81850,4.9611311155418505e-06
121214,4.960902246158726e-06
4817,4.960685176512219e-06
80852,4.960626711475667e-06
GO:0046814,4.959598764944854e-06
91694,4.959068611503669e-06
26286,4.9585022491230595e-06
GO:0071634,4.957774724863125e-06
GO:1903429,4.957703101842241e-06
GO:0002861,4.9569970925643325e-06
GO:1903513,4.955745396402337e-06
414149,4.9553956549803125e-06
642658,4.955100094563073e-06
GO:1905596,4.9543156570445e-06
9507,4.952419909452447e-06
GO:0090685,4.952352950842191e-06
GO:0071372,4.951864928898226e-06
54878,4.950848683789069e-06
GO:0061484,4.950142686269991e-06
522,4.949779762965279e-06
57639,4.949123579612822e-06
767,4.9482846023405e-06
2162,4.948240607321072e-06
GO:0014829,4.94752202803535e-06
29893,4.947302841889922e-06
GO:0002501,4.946049308859341e-06
GO:0042559,4.945162012317013e-06
GO:0006538,4.943320006635677e-06
GO:0032754,4.9419871223266955e-06
2786,4.94134109618196e-06
79009,4.940694513038299e-06
9600,4.939923292310501e-06
GO:0060738,4.939637365351567e-06
GO:1903918,4.93806788372058e-06
645,4.9379068910284615e-06
51264,4.9349728474252136e-06
84876,4.93383695276895e-06
GO:0016553,4.933295090861545e-06
GO:0035994,4.932487096356267e-06
54751,4.932231816742433e-06
54886,4.931969719023747e-06
GO:0099075,4.929751524046454e-06
GO:0002643,4.929562115033992e-06
53616,4.929536339706126e-06
925,4.929239791082317e-06
GO:0010519,4.9290935278290435e-06
9766,4.928697433738329e-06
9811,4.92612027862396e-06
22882,4.925941357654968e-06
GO:0038094,4.925561347952266e-06
26160,4.924228463301125e-06
267012,4.923620556337264e-06
80329,4.92332842643646e-06
92170,4.9227876230464185e-06
9947,4.921907683080114e-06
GO:0038001,4.920776828127307e-06
10020,4.920620005203384e-06
284439,4.920124575671734e-06
GO:0035624,4.920020530779586e-06
8888,4.919860938411078e-06
94005,4.919427709420554e-06
GO:1903969,4.918473725808814e-06
GO:1905365,4.918040851463955e-06
GO:2000831,4.918029065237663e-06
1767,4.917055479028915e-06
GO:0015712,4.914400575901918e-06
339745,4.914328018548638e-06
GO:0061037,4.9131609522117655e-06
6755,4.91193809123099e-06
26235,4.911283829387292e-06
GO:0046890,4.910531352903049e-06
162989,4.910521891166118e-06
8050,4.910505318032321e-06
GO:0051187,4.910252846078821e-06
2914,4.909926018685797e-06
10493,4.909568741002204e-06
2012,4.908605656990837e-06
GO:1903624,4.9083269034843e-06
26009,4.908269430115959e-06
9541,4.907928239982029e-06
GO:0002691,4.906961134683896e-06
94015,4.905811834417936e-06
1128,4.905113183262158e-06
10849,4.903998157367364e-06
GO:0038003,4.903824037874026e-06
GO:0003091,4.903782612263677e-06
3824,4.903271580765496e-06
GO:2000833,4.902421083178134e-06
6560,4.9022458849733775e-06
GO:0042136,4.902245598284052e-06
GO:0003190,4.9020884800360656e-06
2899,4.9010304915810976e-06
284110,4.900999309584107e-06
GO:0071695,4.900675472438377e-06
7366,4.899869634027487e-06
3811,4.89984770472453e-06
51412,4.899128773580502e-06
GO:0120093,4.898830825064918e-06
9228,4.898437687136664e-06
5145,4.897527131824555e-06
GO:0002664,4.897349390022684e-06
126003,4.897139357056238e-06
GO:1904998,4.8967030084831865e-06
GO:2000501,4.895513068206534e-06
6736,4.895127395178799e-06
159,4.894795156839731e-06
GO:0035561,4.894618275262902e-06
GO:0042417,4.894514998366566e-06
57704,4.894243862543819e-06
84243,4.893117366877633e-06
90865,4.893061962863691e-06
84132,4.8929598228968365e-06
GO:0050924,4.892357639251543e-06
146956,4.8917301919058594e-06
8540,4.891033320390592e-06
GO:0140056,4.890231088114104e-06
GO:0014896,4.888857818139302e-06
GO:0002068,4.888294482814907e-06
2180,4.887409442758715e-06
80324,4.887195553305388e-06
63929,4.8866894557485075e-06
2052,4.8865299790841436e-06
124093,4.883344197119071e-06
121227,4.882889351378227e-06
81558,4.88132728369051e-06
57453,4.8811844500362734e-06
GO:0001732,4.880635466839976e-06
GO:0034626,4.880272718920466e-06
51390,4.8799032588945416e-06
5768,4.879532108347912e-06
7475,4.879349002757021e-06
GO:0048818,4.878928133197354e-06
554210,4.878679566736042e-06
GO:1903718,4.876730248234576e-06
GO:0015760,4.876569680884049e-06
222194,4.8762934675354e-06
169841,4.875823983089998e-06
1329,4.875332770046721e-06
55573,4.875253801564651e-06
79908,4.873011245972782e-06
142891,4.872721147205711e-06
284656,4.871743395631923e-06
130540,4.871483205340741e-06
54551,4.870886281261525e-06
1939,4.86998570839068e-06
GO:0098771,4.869964915730189e-06
84255,4.8696966374719995e-06
GO:0043266,4.868405898632853e-06
GO:0045414,4.867019343607527e-06
GO:0016094,4.866983970067407e-06
GO:0045556,4.866898345879921e-06
GO:0042986,4.8666913703202345e-06
GO:0000103,4.865933409160571e-06
GO:0006529,4.8653423425848715e-06
GO:0000050,4.864722395965782e-06
GO:0043373,4.863095834634697e-06
GO:0045630,4.8629899217223455e-06
51179,4.862504424333033e-06
152831,4.861164976507599e-06
1295,4.8607140593483814e-06
3206,4.8596867298853145e-06
GO:2000050,4.858859538522821e-06
6495,4.855858984890597e-06
GO:0007530,4.8557161438013505e-06
GO:1902044,4.855371043329908e-06
126961,4.85518616059058e-06
22862,4.8543416943052225e-06
7095,4.854256137282886e-06
GO:0045763,4.853603014369024e-06
GO:0050915,4.852082242872571e-06
GO:0046473,4.852082203636494e-06
54517,4.851993386038446e-06
793,4.851599220355956e-06
GO:0010893,4.8513257419564016e-06
55177,4.850386417995462e-06
GO:0060372,4.850172569302629e-06
55273,4.850166088362802e-06
79169,4.847969145789366e-06
GO:0006178,4.847291549343058e-06
84284,4.8467237778843505e-06
GO:0045777,4.846197936297782e-06
39,4.845945660148402e-06
GO:0035850,4.844039877592798e-06
10634,4.843415754639458e-06
4696,4.843188478971105e-06
6799,4.841471508885334e-06
1308,4.840403327813922e-06
51371,4.839928663733382e-06
25977,4.839535536501027e-06
23132,4.8390345579294175e-06
93611,4.838548232423709e-06
GO:0033278,4.836936065060863e-06
GO:1990784,4.836676673896973e-06
7106,4.836580737009253e-06
GO:0033227,4.835640616130859e-06
GO:0070977,4.835325191815818e-06
1652,4.835110471872176e-06
140809,4.835061554959202e-06
3423,4.8346471255581795e-06
26031,4.834103733334277e-06
GO:0045629,4.8340007554642275e-06
3813,4.832881876523593e-06
9365,4.832071795404187e-06
4621,4.831525659399678e-06
GO:0046184,4.8308137884326306e-06
55256,4.829877980283413e-06
29122,4.828627347944783e-06
9211,4.8280867434207216e-06
GO:1904231,4.8262601737142784e-06
8638,4.825822579096182e-06
GO:0003180,4.825625213218835e-06
3978,4.825478285109976e-06
GO:0010878,4.825226442783719e-06
1438,4.825108949668222e-06
80097,4.824516264454176e-06
GO:1903018,4.823627642708042e-06
6769,4.822804092409723e-06
GO:0042135,4.819849215977215e-06
5050,4.818978369098624e-06
3736,4.816551251257457e-06
4507,4.816309155608935e-06
GO:0019405,4.816003113068444e-06
GO:1900011,4.814734021614358e-06
493901,4.813721621268656e-06
5406,4.813359247985117e-06
GO:0003283,4.812675831668696e-06
221078,4.812525015132181e-06
160622,4.811569323007847e-06
GO:0042482,4.8109617871934155e-06
GO:0002774,4.8108472034142525e-06
80262,4.810743833154521e-06
160760,4.810345446377075e-06
55048,4.809909057077561e-06
9510,4.809681660567719e-06
29974,4.809563247308835e-06
29765,4.809334861854367e-06
GO:0030815,4.808896849763344e-06
GO:0006598,4.808025670892887e-06
GO:2000225,4.806301943592508e-06
GO:0006684,4.8053654500573674e-06
92799,4.804797906482176e-06
131566,4.803848229266644e-06
GO:0051818,4.803653636235003e-06
28987,4.803652083945566e-06
91056,4.802720868626051e-06
153527,4.802470314708615e-06
GO:0052364,4.801538127995685e-06
3269,4.800765983362425e-06
56255,4.800702459975661e-06
GO:1902514,4.799926900708208e-06
GO:0035947,4.799196818235821e-06
11251,4.79855074406459e-06
143162,4.797879765321877e-06
10631,4.797818597838503e-06
GO:0090259,4.795997028089556e-06
GO:1904251,4.7954309441500725e-06
GO:0106045,4.794893914823388e-06
GO:0006361,4.794795653276016e-06
GO:0006766,4.792956343297666e-06
407051,4.792692793907922e-06
1261,4.791139791888059e-06
GO:0042448,4.791004678598473e-06
GO:0009218,4.79035759776842e-06
GO:0051189,4.789703665839665e-06
GO:0030203,4.789261043966862e-06
222068,4.7878188829667736e-06
10739,4.787793220976527e-06
GO:0045604,4.7870134424966945e-06
5148,4.786902221129731e-06
115265,4.7855683894282564e-06
4899,4.785235401954655e-06
GO:0046128,4.785115088536832e-06
