nodelist,diff_AML,fostamatinib,lasofoxifene,zinc,L-glutamic acid,protein_product_fost,protein_product_laso,protein_product_zinc,protein_product_glut
5893,1.3636568310064593e-05,1.639717290137294e-05,8.314211564906087e-06,1.8356227737434774e-05,9.958230132135179e-06,2.236011683615121e-10,1.1337731394917089e-10,2.503159534566317e-10,1.3579608544420493e-10
6119,7.68228179896703e-05,5.515290443329454e-05,3.919532304920759e-05,5.938671353698831e-05,3.699755771779689e-05,4.237001538880667e-09,3.011095168655604e-09,4.562254685056742e-09,2.8422566426166324e-09
5883,1.441397038387182e-05,2.3914861339365296e-05,8.350051781388632e-06,1.1292226953103794e-05,8.366217811740555e-06,3.4470810308001255e-10,1.2035739908073189e-10,1.6276582486999723e-10,1.2059041576344927e-10
6039,1.5531833045110552e-05,1.464837337658072e-05,8.94002112888625e-06,3.256828583950818e-05,9.77144008849487e-06,2.2751608966749406e-10,1.38854915593622e-10,5.058451782246792e-10,1.517683760648026e-10
3364,8.916558312308522e-06,1.1381053247832025e-05,6.81514783720164e-06,9.294776605056257e-06,7.126956866917782e-06,1.0147982493978255e-10,6.076766309741174e-11,8.287741759886516e-11,6.354792649318006e-11
57697,7.471989536341406e-06,1.0226678920911672e-05,4.842869805996471e-06,7.005974294685278e-06,5.145488394820129e-06,7.641363788857523e-11,3.618587251626937e-11,5.234856662176526e-11,3.844703544546214e-11
79443,2.3610042423283283e-05,2.337289014338482e-05,2.2064404503926364e-05,1.9218648466395494e-05,2.025347867515953e-05,5.518349278400553e-10,5.209415263821842e-10,4.5375310560976584e-10,4.781854907395798e-10
9557,0.0001282875981090966,1.1649093770901813e-05,1.6092362104680477e-05,1.3972838683772786e-05,8.563498889021756e-06,1.4944342600166325e-09,2.064450482311305e-09,1.7925419135070815e-09,1.0985907038825182e-09
390502,1.7969839966134587e-05,1.7232309958136225e-05,8.402157474556065e-06,1.207681264865278e-05,1.3728608422774296e-05,3.0966185219453536e-10,1.5098542518803403e-10,2.1701839059728042e-10,2.4670089631498147e-10
5557,5.223234164732822e-06,4.54608116397108e-06,3.175009557347215e-06,4.560771748382955e-06,3.531198609718519e-06,2.3745246451302098e-11,1.6583818393289206e-11,2.3821978813702092e-11,1.844427722073881e-11
11100,3.220497858067359e-05,1.82537399544924e-05,1.2388361896336323e-05,2.240747294370231e-05,1.4055116758046797e-05,5.878613042516135e-10,3.9896692952114415e-10,7.216321861989559e-10,4.5264473414176356e-10
2965,1.9410974519813762e-05,1.2741530336143304e-05,5.786112098733948e-05,1.214248144865083e-05,9.46958898320647e-06,2.473255206983118e-10,1.1231407451731078e-09,2.356973980070726e-10,1.838139504661299e-10
84461,8.254930005094234e-06,8.670908690333763e-06,1.1770675689281647e-05,7.567281561676788e-06,8.34415167049764e-06,7.157774431926853e-11,9.716610392768432e-11,6.246737962048207e-11,6.888038799184815e-11
9512,1.2438531818334884e-05,1.2099747955255756e-05,5.981310804926993e-06,1.0859271078054545e-05,1.0622954513711897e-05,1.5050309993528116e-10,7.439872476243465e-11,1.350733888283052e-10,1.321339577235296e-10
11164,1.2867268790682892e-05,1.4962011945142634e-05,8.040773756039918e-06,1.5701571372702133e-05,2.3182054801363784e-05,1.9252022934755844e-10,1.0346279720403449e-10,2.020363392886501e-10,2.982897302494887e-10
1982,3.266364536795873e-05,2.247819994172942e-05,2.592180844368861e-05,2.2971843705384966e-05,1.8164968924259322e-05,7.342199514067204e-10,8.467007583008029e-10,7.503441562408695e-10,5.933341030619972e-10
63910,4.27232225606048e-06,8.925500193741734e-06,3.143649483196467e-06,3.3234607812299673e-06,6.276624553049688e-06,3.813261312419493e-11,1.3430683652313291e-11,1.4198895462792938e-11,2.6815762770929843e-11
10241,3.649513677453848e-05,4.56630589397092e-05,2.6759193134096646e-05,5.2003536360014735e-05,3.160920201612885e-05,1.6664795815484993e-09,9.76580413405148e-10,1.897876172218423e-09,1.1535821509126399e-09
5202,2.3806157116536627e-05,4.2241289974978346e-05,1.1520012677031952e-05,1.963079902591964e-05,1.4927568636649689e-05,1.005602785949518e-09,2.7424723177391635e-10,4.673338859341971e-10,3.5536804433196693e-10
8125,1.4403813759295506e-05,1.4123415634248696e-05,2.6014465805418074e-05,9.488304267323427e-06,7.003551014325942e-06,2.0343104844084063e-10,3.747075205088033e-10,1.3666776755805542e-10,1.00877844464076e-10
10095,1.1653362951791053e-05,1.3410387215623572e-05,1.2697555535365033e-05,7.927781992103872e-06,6.3119846986993935e-06,1.5627610954772012e-10,1.479692232541323e-10,9.238532095665953e-11,7.355584864009553e-11
813,3.1562744709765704e-05,2.8879450931919523e-05,1.600289504394694e-05,4.0312573551339373e-05,1.4583404308281684e-05,9.115147371223811e-10,5.050952908892722e-10,1.2723754675945776e-09,4.602922671815921e-10
51100,6.876657886235053e-05,6.359271017757134e-05,1.960676641310679e-05,3.37156858196314e-05,3.8220089331505514e-05,4.373053119496561e-09,1.3482902487825938e-09,2.3185123678139164e-09,2.6282647871410564e-09
7165,1.0204001479400487e-05,8.325481138381898e-06,4.90477077117609e-06,9.435891018300576e-06,1.2276411808080377e-05,8.495322185276975e-11,5.004828820520109e-11,9.628384591020086e-11,1.252685242513818e-10
51002,3.356341233764333e-05,4.53050042172075e-06,3.318944579506517e-06,6.801898250969939e-06,3.4328854251933075e-06,1.5205905375008053e-10,1.1139510544776349e-10,2.2829491567599906e-10,1.1521934903364902e-10
4670,7.903109056159751e-05,5.378185167004621e-05,5.581907211770864e-05,5.5672636561291015e-05,3.5060368798668226e-05,4.2504383899058264e-09,4.411442143598974e-09,4.399869181878295e-09,2.7708591816505564e-09
54625,1.7298380006146527e-05,2.351541745337182e-05,1.5065642835053635e-05,1.868996687577662e-05,1.6670942909220942e-05,4.0677862711159616e-10,2.606112147976365e-10,3.2330614931947516e-10,2.8838030550447776e-10
170506,6.401788697176099e-05,2.9940896118114596e-05,3.2056958889839445e-05,3.263991905520261e-05,3.211032896149015e-05,1.9167529035226977e-09,2.0522187708681305e-09,2.0895386488433887e-09,2.05563541008274e-09
22803,2.261209103147636e-05,1.4683592947587468e-05,1.0825908840633763e-05,1.58580023119109e-05,1.0700023509463643e-05,3.320267403999921e-10,2.4479643620287536e-10,3.5858259185429184e-10,2.4194990563492907e-10
3184,9.075708797044107e-05,6.028792444092264e-05,5.646076334566448e-05,5.3388801304051715e-05,4.0735109381291495e-05,5.47155646204012e-09,5.124214465840726e-09,4.8454121365882205e-09,3.6969999056034116e-09
55602,2.1924015142088804e-05,2.184684665485221e-05,1.8576293903357123e-05,1.839162498790034e-05,1.2952046405364146e-05,4.789705968678721e-10,4.072669488210935e-10,4.032182647223459e-10,2.839608615122404e-10
80010,3.925955727589432e-06,3.6140701047916787e-06,2.48883297041161e-06,3.873869456059546e-06,2.545744655122572e-06,1.4188679227816628e-11,9.771048055200878e-12,1.520863997895073e-11,9.994480809758645e-12
124540,1.2496764544594265e-05,1.075800040965593e-05,9.554152945200448e-06,1.1249727322652599e-05,7.672048064184728e-06,1.3444019809011882e-10,1.1939599977921183e-10,1.4058519354207838e-10,9.587577823292677e-11
7073,1.4596293024066527e-05,6.946762560582544e-06,1.1571046984850592e-05,8.914381404696413e-06,7.106578705674322e-06,1.0139698190287752e-10,1.6889439238612072e-10,1.3011692311123863e-10,1.0372970518661384e-10
10949,4.044850486435969e-05,1.7947021889882525e-05,3.246849038695378e-05,1.6991093330650195e-05,1.2779404706263533e-05,7.259302022136832e-10,1.313301891355116e-09,6.87264321235594e-10,5.169078134249217e-10
83666,2.928282600990043e-05,4.064701949600729e-05,4.837548329240626e-05,3.180158962987103e-05,2.342860151194331e-05,1.1902595997226123e-09,1.4165708603963778e-09,9.312404159697671e-10,6.860556617295261e-10
304,1.2487837854115074e-06,1.1488352949679433e-06,7.273739881239359e-06,1.6283352474366072e-06,9.328362464615954e-07,1.434646888464414e-12,9.083328422992735e-12,2.03343865421287e-12,1.164910779025373e-12
5814,3.3768704396644383e-06,5.035046912446854e-06,1.0222088812994971e-05,3.114900081313977e-06,2.635506647187425e-06,1.700270108096548e-11,3.4518669544227265e-11,1.0518614007097524e-11,8.89976449042635e-12
5985,2.0046712654319374e-05,1.5655599673409103e-05,1.8621606694807474e-05,1.4003111422862811e-05,1.2352868771444866e-05,3.138433080838885e-10,3.7330199857255537e-10,2.807163509605481e-10,2.4763441071767043e-10
5936,0.00010979936129512608,6.681189894735016e-05,5.000500334345111e-05,5.01749008859878e-05,0.00011956956335215902,7.335903831333555e-09,5.4905174286715766e-09,5.509172070327716e-09,1.3128661686404176e-08
23543,2.846157535319723e-05,2.6694431755704708e-05,9.252998201430045e-05,2.0838571831803645e-05,1.7506780592512122e-05,7.597655809257705e-10,2.6335490555299964e-09,5.930985824438926e-10,4.982705550256746e-10
11051,7.423152138226187e-05,6.360817479684172e-05,7.23103579167483e-05,7.548502756700593e-05,4.300508453491651e-05,4.721731587518407e-09,5.367707879856111e-09,5.603368437880827e-09,3.192332852199634e-09
3182,2.3314543193160655e-05,1.2222000542831318e-05,2.5062084662709082e-05,1.2759346132275935e-05,8.126424529940905e-06,2.8495035956267373e-10,5.843110553793801e-10,2.9747832651743463e-10,1.894638757092675e-10
54915,1.3383338822618768e-05,1.2740803391141434e-05,3.318609685721402e-05,1.2899363657585392e-05,1.1247644492125864e-05,1.70514488656016e-10,4.4414077844033905e-10,1.7263655442564018e-10,1.5053103719448223e-10
54464,4.1375925387530035e-05,1.8836016762163716e-05,2.470964169932851e-05,2.6242125608969122e-05,1.7944328311873008e-05,7.79357624149551e-10,1.0223842913040174e-09,1.0857922312068975e-09,7.424631893614004e-10
253943,1.617642429790209e-05,1.6296562412125085e-05,1.2611930089353635e-05,1.4299066813987238e-05,1.7917580573039715e-05,2.636201081757781e-10,2.040159323408626e-10,2.3130777184710857e-10,2.8984238574133806e-10
4841,7.772202148265303e-05,6.451653443763768e-05,4.9070335082592305e-05,3.800863024156155e-05,3.919686320166204e-05,5.0143554755484e-09,3.813845637450222e-09,2.9541075761608623e-09,3.046459443812189e-09
26512,7.795539426105139e-06,6.942830513599109e-06,1.5109460586358653e-05,5.974761534852854e-06,6.478595895450726e-06,5.412310899752764e-11,1.1778639570814054e-10,4.6576489106521875e-11,5.050414972878906e-11
10432,4.3712151415519694e-05,5.300111780997412e-05,4.764804866820685e-05,3.5742364112172336e-05,2.6682882403063554e-05,2.3167928869013865e-09,2.0827987180387092e-09,1.5623756320199144e-09,1.16636619580522e-09
151636,3.7500318891137804e-05,4.4782471431832895e-05,4.1144384797330194e-05,3.590356600170014e-05,2.5596848615998368e-05,1.679356959427002e-09,1.5429275504795646e-09,1.3463951743927687e-09,9.598899857081182e-10
8939,2.73051767922008e-05,1.729822899101018e-05,3.551928971443637e-05,1.66531570057478e-05,1.2169617115487497e-05,4.723312007915062e-10,9.698604851860846e-10,4.54717396190221e-10,3.322935468317788e-10
6175,3.840393317164411e-05,2.802913321943588e-05,4.530207612910972e-05,3.0316952297163295e-05,2.817055298749804e-05,1.0764289590183255e-09,1.7397779041990634e-09,1.1642902099881815e-09,1.0818600343401341e-09
5725,6.48450091189295e-05,7.695438252996224e-05,5.896464884853462e-05,5.5724465433471234e-05,5.33480123634899e-05,4.99010763689699e-09,3.823563192277703e-09,3.6134534691809135e-09,3.4593523481872663e-09
64761,2.051861551856994e-06,1.3317420537638315e-06,1.1124389469840337e-06,1.1441030325166539e-06,2.3622036934107287e-05,2.7325503171090753e-12,2.2825707041048196e-12,2.347541023783914e-12,4.8469149361640606e-11
246243,1.783106167309428e-06,1.1303001365400562e-06,1.9705570747846106e-06,1.021460809734725e-06,7.97924511657349e-07,2.015445144375263e-12,3.513712473083665e-12,1.8213730695028704e-12,1.4227841177835827e-12
91607,5.196786770742695e-06,3.473809558306538e-06,8.88835980939007e-06,2.8553241814088064e-06,2.433000613468828e-06,1.805264755668694e-11,4.6190910671039376e-11,1.4838510932126998e-11,1.2643785401283665e-11
339122,2.6174714672257545e-05,2.069480000737425e-05,2.0050244028876295e-05,1.7036467371150174e-05,6.747405645367111e-05,5.416804853924543e-10,5.248094165649726e-10,4.459246724630814e-10,1.766114175454639e-09
6129,5.959297585733325e-05,4.100154581041429e-05,4.937089187913295e-05,3.936432189578988e-05,3.63328305066874e-05,2.443404129593362e-09,2.94215836780818e-09,2.345837084376101e-09,2.165181491213603e-09
5872,3.781477275641359e-05,1.542874720422311e-05,6.225075687011352e-06,1.0261170836446876e-05,8.873542384265814e-06,5.834345694438483e-10,2.3539982249580947e-10,3.8802384339497693e-10,3.3555098880541617e-10
89777,3.3604236530803785e-06,2.5595262843342814e-06,1.6943533869200293e-06,3.819660115585347e-06,1.902330875014603e-06,8.601092666557854e-12,5.693745198082917e-12,1.2835676199140732e-11,6.392637668384165e-12
84284,4.385891310008363e-06,4.8467237778843505e-06,8.94184927722407e-06,4.3806490957453966e-06,4.030705310177188e-06,2.1257203699433873e-11,3.9217979040381605e-11,1.9213050801225727e-11,1.767823539311069e-11
51441,1.9981475992383635e-05,2.081972393527983e-05,3.490515227982536e-05,2.1180983602055386e-05,2.2660510519442638e-05,4.160088139808489e-10,6.974564622898253e-10,4.2322731533954113e-10,4.527904469193999e-10
10658,2.03802146987711e-05,3.3841922661591704e-05,1.970209815234146e-05,1.1709608315349329e-05,9.425607500270158e-06,6.89705649662446e-10,4.0153299036098037e-10,2.386443315053347e-10,1.92095904521853e-10
80004,3.8871938570308725e-06,1.86261849304953e-05,3.2926322627545877e-06,3.16361251058052e-06,2.6401718706824015e-06,7.240359164174233e-11,1.2799099905241295e-11,1.2297575117154613e-11,1.0262859877222338e-11
84126,1.2920107940617256e-05,9.478375283407152e-06,4.11354275577302e-06,6.510721353187051e-06,7.112749795699352e-06,1.2246163176329908e-10,5.3147416422931586e-11,8.411922265445835e-11,9.189749511503896e-11
345651,2.7489213765542052e-05,3.211730271293848e-05,2.2808120873179564e-05,2.8710016977182817e-05,2.5321947521189897e-05,8.828793998485896e-10,6.269773102731546e-10,7.892157938981199e-10,6.960804283698268e-10
10657,6.257040493599978e-05,8.271945071890879e-05,3.9371419927276525e-05,3.1223002170859333e-05,3.1201988759830286e-05,5.1757895275656006e-09,2.463485687754983e-09,1.9536358891482686e-09,1.9523210715110945e-09
5878,2.3037027089911467e-05,1.7209683012882872e-05,2.001602924340851e-05,1.6887033492050034e-05,1.625621765239201e-05,3.964599337765719e-10,4.6110980791286197e-10,3.890270480245989e-10,3.744949264376518e-10
10521,8.014288446858657e-05,5.978880442504448e-05,0.00012364314786906237,6.336865975009122e-05,4.71971753159737e-05,4.7916472455512564e-09,9.90911851500263e-09,5.0785471772807325e-09,3.782517768591706e-09
6203,5.12410050359267e-05,3.8787770867253724e-05,4.736315761044135e-05,7.027384235064647e-05,4.4340464247469324e-05,1.9875243623413188e-09,2.426935797634015e-09,3.6009023097833945e-09,2.2720499517999035e-09
9554,1.680548438688881e-05,1.4705168454612895e-05,1.519113451896751e-05,2.002688718645829e-05,1.2888265539108264e-05,2.4712747887056686e-10,2.5529437397763615e-10,3.3656153993000833e-10,2.1659354529156103e-10
5861,6.188661755752944e-05,4.359475298681945e-05,2.90736254316536e-05,4.256775746140172e-05,8.855800010748439e-05,2.69793180561026e-09,1.7992683380996084e-09,2.634374526295439e-09,5.480555084311538e-09
829,1.3448282139146226e-05,2.2553938687893774e-05,1.4860964861373881e-05,2.4761194352130407e-05,1.2939962344899176e-05,3.033117308238009e-10,1.9985444831569405e-10,3.3299552774968376e-10,1.740202644841323e-10
26064,8.616080391276134e-06,1.2003976364910423e-05,1.0891369777795482e-05,8.885530896476951e-06,4.87384349118112e-06,1.0342722537504686e-10,9.384091757660115e-11,7.65584485232133e-11,4.1993427334514466e-11
23244,1.1414568772523442e-05,9.323802487677128e-06,1.9126619370546885e-05,1.0467919686585422e-05,9.517722630010347e-06,1.0642718471701573e-10,2.1832211219098645e-10,1.1948678916778133e-10,1.086406995180558e-10
4008,5.934601826212586e-06,6.985216656156599e-06,3.2234663364715983e-06,6.5786873639147035e-06,3.663121655209287e-06,4.145447952411753e-11,1.912998920715914e-11,3.9041890043969865e-11,2.1739168464643905e-11
54439,9.756225477873387e-06,4.141585323534795e-06,3.25857583470618e-06,3.5598067724199282e-06,3.427710152030813e-06,4.0406240252256664e-11,3.179140058014297e-11,3.4730277529389534e-11,3.344151311600828e-11
10992,5.633192095037588e-05,3.79374267042212e-05,3.160516059867061e-05,3.7118814377162466e-05,3.518001403929545e-05,2.1370881221628676e-09,1.7803794084682475e-09,2.090974117265992e-09,1.981757769894705e-09
6193,3.918027170853309e-05,3.466496642323941e-05,3.183962902922644e-05,4.982972793212879e-05,4.780531444603515e-05,1.3581828032296963e-09,1.2474853164639894e-09,1.9523422795430867e-09,1.873025209107519e-09
9343,0.00025517355367496485,0.00016693827983992718,0.0001217996340968834,0.00019951339510261408,0.0003293700962960926,4.2598234111139964e-08,3.108004546881216e-08,5.091054203409136e-08,8.404653794613934e-08
10291,7.470064140738132e-05,4.178269040846172e-05,3.9373603030794025e-05,3.689440663386742e-05,2.6909310907425137e-05,3.1211937732381297e-09,2.941233400919927e-09,2.7560358398946408e-09,2.0101427846153e-09
23164,8.481115972503379e-06,1.5327959636344392e-05,2.928759670005323e-05,1.0144722656580765e-05,2.9930085891298454e-05,1.299982032976875e-10,2.483915041690587e-10,8.603856935934404e-11,2.538405295110894e-10
63922,1.1706927916249453e-05,9.461202630900743e-06,1.3984116401475268e-05,7.753015289720167e-06,6.357745290524067e-06,1.1076161720098467e-10,1.6371104268451265e-10,9.076399113033386e-11,7.442966582603969e-11
58517,3.5796814305948755e-05,3.4547185563198155e-05,2.765727644207057e-05,2.7660144166689962e-05,2.9340235220812026e-05,1.236679186398958e-09,9.900423890050913e-10,9.901450444107723e-10,1.0502869518922656e-09
3609,8.277934606838508e-05,7.294108245385821e-05,6.20699370929579e-05,4.7916477673856375e-05,5.1487096700109254e-05,6.03801510705054e-09,5.138108803060853e-09,3.966494687742204e-09,4.262068195794752e-09
64062,9.023672815185504e-06,1.4684761441619286e-05,1.3532669959084815e-05,5.762271731008714e-06,7.462354981455948e-06,1.3251048261822424e-10,1.221143860266712e-10,5.1996854772815254e-11,6.733784978342816e-11
4331,2.331876331708602e-05,1.5937455196439204e-05,6.029267403779483e-05,1.5755066446913493e-05,1.0606770879862365e-05,3.716417456024285e-10,1.4059505956415548e-09,3.673886655205392e-10,2.4733677970607075e-10
10286,5.4173569566791495e-05,1.8856723656752808e-05,3.684405034224916e-05,1.2716789933911812e-05,1.0732927224177084e-05,1.0215360308208612e-09,1.995973724338203e-09,6.889139041510454e-10,5.814409796342676e-10
11021,1.4518621226721464e-05,1.9477808332622212e-05,1.4632867396057417e-05,1.2702685941712305e-05,1.2233022444249063e-05,2.8279092150802106e-10,2.1244905918419966e-10,1.844254857497206e-10,1.7760661932603454e-10
9584,4.204673506486566e-05,2.8326763569128657e-05,4.621621598707734e-05,2.669925753788195e-05,1.787375686764095e-05,1.191047923036241e-09,1.9432409893092497e-09,1.1226166081239399e-09,7.515331196275222e-10
6143,3.315234406112782e-05,2.627775516368666e-05,3.8591163801653e-05,2.6862931201154524e-05,2.8425675091754678e-05,8.711691803406183e-10,1.2793875400717416e-09,8.905691376710804e-10,9.42377760811682e-10
6133,2.3275712056016384e-05,2.1142682104935687e-05,3.503551716992038e-05,2.4841448333549788e-05,1.7241503825783017e-05,4.921109807663734e-10,8.154766093806848e-10,5.782023984661129e-10,4.0130827846163035e-10
122011,2.7724363805273633e-06,1.5213188276051967e-06,1.6612827831452219e-06,2.5379561033201393e-06,1.2563704789953734e-06,4.2177596640338835e-12,4.605800826335563e-12,7.036321833026218e-12,3.4832072233873626e-12
10890,6.59750461091241e-05,0.00011982050858195914,1.6097113055767363e-05,1.525913834974229e-05,5.2027298082949764e-05,7.905163578513455e-09,1.0620077760780354e-09,1.0067223562097515e-09,3.432503389955755e-09
55161,2.332712612884905e-05,2.3378085188120208e-05,2.131344383130743e-05,2.3401692311062338e-05,2.0162246120913944e-05,5.453435418342579e-10,4.971813924930481e-10,5.458942281686681e-10,4.703272583034571e-10
64783,1.8748672821054175e-05,1.6983175029563607e-05,1.1171154460714559e-05,1.0587085716157105e-05,1.0101514300800207e-05,3.184119920919851e-10,2.0944432001739715e-10,1.984938062206856e-10,1.893899866229029e-10
55660,8.583524631389957e-05,4.6081669600371e-05,3.094998159975709e-05,3.74179870093298e-05,2.5718259305855556e-05,3.955431460703583e-09,2.656599294025809e-09,3.211782131516118e-09,2.2075331222828514e-09
26509,3.3823677850460328e-06,3.0812350640994293e-06,1.4881477318335482e-06,1.8456734998412501e-06,1.4247289014098551e-06,1.0421870218964158e-11,5.033462947543116e-12,6.242746587576208e-12,4.818957138552719e-12
5514,4.820358041077802e-06,4.5328977680622965e-06,9.633671657589427e-06,1.5520050324377038e-05,3.164446276409474e-06,2.185019020566271e-11,4.643774663976451e-11,7.4812199379043e-11,1.5253764054049116e-11
65123,1.4572258885440751e-05,2.614128782360007e-05,1.924967726054791e-05,1.3916426709807337e-05,1.0831448843118455e-05,3.8093761376432023e-10,2.8051128050188606e-10,2.0279377277557497e-10,1.5783867664632986e-10
57187,5.041438267548124e-05,4.5915032972697086e-05,3.329837194026998e-05,3.7030345246144075e-05,2.779631498535982e-05,2.3147780428428896e-09,1.6787168654672772e-09,1.8668619958442948e-09,1.4013340606401435e-09
10155,0.00010805270575441284,8.525496432961759e-05,7.005718798426944e-05,7.362979337824505e-05,0.00010778508638875113,9.212029574811132e-09,7.569868719245853e-09,7.955898398657728e-09,1.1646470224277695e-08
9181,2.833529650237365e-05,5.995510977933264e-05,3.1477731313314245e-05,2.6713571850138663e-05,1.8720059951952718e-05,1.6988458124297524e-09,8.919308499848107e-10,7.569369790111413e-10,5.304384492807909e-10
22998,5.748929238957231e-06,6.39016813370026e-06,2.365889398098708e-06,3.340893626822447e-06,9.53469918196054e-06,3.6736624425682184e-11,1.3601330736868586e-11,1.9206561055485433e-11,5.481431091183454e-11
250,5.879226011888508e-06,5.8142245990856276e-06,2.7412577399678643e-06,7.325240878389377e-06,3.128889270161653e-06,3.4183140501906256e-11,1.611647381010977e-11,4.306674671557585e-11,1.839544718545324e-11
9793,2.222370696537663e-05,3.720902645643137e-05,1.8549198981479725e-05,1.7495006996006196e-05,1.3840556145593909e-05,8.269225004346772e-10,4.122319626068681e-10,3.888039088364558e-10,3.075884640175217e-10
10592,2.422913510964182e-05,1.6706148000549918e-05,4.098444930988302e-05,1.7113947010771868e-05,1.1348297003399265e-05,4.047755170669965e-10,9.930177597234221e-10,4.1465613438324234e-10,2.749594213597042e-10
57805,5.626760071605987e-05,6.422905552357751e-05,4.424197051512531e-05,5.493543435629272e-05,4.247135000114535e-05,3.614014850570299e-09,2.4893895318367645e-09,3.0910850855231965e-09,2.3897609637364753e-09
51474,6.696600616132745e-05,8.665487588883972e-05,2.646251082341785e-05,4.1891133455738135e-05,3.2908806307993034e-05,5.802930952681106e-09,1.772088662845194e-09,2.8052819011019504e-09,2.203771325982993e-09
10960,5.6197841821025795e-06,1.2110356056062834e-05,1.0231350535626775e-05,1.4796103066086477e-05,4.3741642082506076e-06,6.805758740349209e-11,5.74979819016621e-11,8.315090596755226e-11,2.458185882744602e-11
4430,1.3640172000398751e-05,1.4671475610286468e-05,2.495066582841654e-05,1.1309590169740582e-05,8.36124051911244e-06,2.0012145082396265e-10,3.403313734240732e-10,1.5426475516928045e-10,1.1404875881739701e-10
80335,2.4835866887746573e-05,2.0571191672642442e-05,1.407193412008788e-05,9.298244220803206e-06,1.8153699918615162e-05,5.109033781040685e-10,3.494886826596418e-10,2.3092995575762726e-10,4.5086287469882196e-10
23307,6.257499348440209e-06,1.1324551776632952e-05,9.926582813317006e-06,4.5378137659215946e-06,5.3449245035569605e-06,7.086337536365811e-11,6.211558548656894e-11,2.839536668359739e-11,3.344586159846979e-11
3608,8.313369068229306e-05,4.536475228569166e-05,7.503564425100496e-05,5.75525248637473e-05,5.3387131944099095e-05,3.7713392843975374e-09,6.237990039309628e-09,4.7845538000077486e-09,4.438269313455501e-09
4343,0.00020308265372132565,0.00021547197538126234,0.00012383349870595162,0.00014225622202355961,0.00027098242449818656,4.375862056300291e-08,2.5148435536801e-08,2.8889771076914578e-08,5.5031829878930495e-08
6711,7.619069280081624e-05,5.0776806522445715e-05,4.0509997198257265e-05,3.531433696535532e-05,4.7844045808197355e-05,3.868720067158144e-09,3.086484751894346e-09,2.690623799191896e-09,3.6452709965205447e-09
79228,3.009507112332401e-05,2.3683280743994272e-05,2.472737126438539e-05,2.425445018968769e-05,1.5943674721480774e-05,7.127500184241576e-10,7.441719968945167e-10,7.299394035157705e-10,4.79826024710107e-10
7916,8.101798179841782e-06,7.306956887605133e-06,5.82495213220479e-06,1.4792442974800052e-05,5.678784327212479e-06,5.919949001218163e-11,4.7192586582362274e-11,1.198453875686484e-10,4.60083645259241e-11
1660,0.00016420942925703819,0.00014640053789345212,0.00014887439238807395,0.00016118724239638974,0.0001295274019783212,2.4040348770407164e-08,2.4446579005033972e-08,2.646846507742703e-08,2.1269620752007083e-08
9476,2.931771813203167e-05,1.1270036798552258e-05,6.916554710442653e-06,1.2033451555760135e-05,9.81070094790884e-06,3.3041176219757966e-10,2.0277760144553362e-10,3.527933408672336e-10,2.8762736506844725e-10
58490,3.407149308583776e-05,1.9881990260300096e-05,1.8873726586452934e-05,1.177932982719731e-05,1.1527070670576638e-05,6.774090936865084e-10,6.430560448943234e-10,4.013393547631556e-10,3.9274450865251514e-10
10492,9.955524706822123e-05,7.518274835364625e-05,7.168948246234229e-05,6.183386179113791e-05,7.430638860704101e-05,7.484837087615156e-09,7.1370641387314e-09,6.15588538779898e-09,7.3975908765212275e-09
9416,2.552946675340308e-05,2.5808061706165928e-05,1.5474815046457166e-05,1.6311833010010885e-05,1.289221402391362e-05,6.588660532973383e-10,3.9506377624359e-10,4.164323985161358e-10,3.2913134930125975e-10
116092,3.591942443810084e-06,5.586291070516146e-06,8.982273490083893e-06,3.2711691236567402e-06,1.9992740424356393e-06,2.0065635999664213e-11,3.226380939094247e-11,1.1749851216143681e-11,7.181277289832336e-12
10067,7.739382717097393e-06,1.516937356829566e-05,4.459090149423237e-06,5.610629011448533e-06,7.487549451559439e-06,1.1740158762366145e-10,3.4510605236425434e-11,4.342280520325001e-11,5.794901081881119e-11
23350,2.494683517036279e-05,2.2349859828907986e-05,3.489893715364772e-05,1.596302260241337e-05,1.2556151916580693e-05,5.575582692324802e-10,8.706180327928996e-10,3.98226893683182e-10,3.1323625223697337e-10
55720,1.2030103720986554e-05,2.312975653416437e-05,1.5708531319460924e-05,9.565869583947642e-06,8.77329622845968e-06,2.7825337014716387e-10,1.889752610774807e-10,1.1507840327632063e-10,1.055436636033101e-10
10885,3.7711669088010118e-06,2.640807097500827e-06,9.775643578077353e-06,2.759578183904726e-06,3.096037252503883e-06,9.958924338621966e-12,3.686558357387843e-11,1.0406829929390695e-11,1.1675673235057847e-11
4076,1.0434405991624392e-05,8.81848653957377e-06,2.3287074126646982e-05,8.163853440656219e-06,6.800542147772368e-06,9.201566878558761e-11,2.429867857944866e-10,8.518496125592666e-11,7.095961773301021e-11
902,1.6880310873960713e-05,1.5116884048590987e-05,4.748520812959871e-05,1.205577520611929e-05,8.695056112428229e-06,2.551777021858337e-10,8.015650751423528e-10,2.035052333058814e-10,1.467752502443208e-10
79869,2.733350982063401e-05,2.016081351721459e-05,1.8462369765847644e-05,2.0644775839805243e-05,1.2051818381373664e-05,5.510657942647559e-10,5.04641365306973e-10,5.642941831621043e-10,3.294184960837745e-10
