nodes,L-glutamic acid
56888,6.983271122371416e-06
5423,6.982630284717832e-06
9731,6.982198297856276e-06
GO:0018231,6.981087971465207e-06
11326,6.980465912346686e-06
GO:0010874,6.980348590081869e-06
57553,6.979247051615727e-06
GO:0044743,6.978884711969634e-06
3397,6.978473750367961e-06
10295,6.976971190834152e-06
GO:0032350,6.976912291591069e-06
2197,6.975351023178102e-06
221409,6.975054716443324e-06
51222,6.9749206397113145e-06
645455,6.974634842174393e-06
4712,6.974351367964773e-06
51022,6.974338017028307e-06
3857,6.973827366861995e-06
22841,6.973194223235691e-06
599,6.971291554171118e-06
4154,6.966502353467457e-06
GO:0002588,6.966222177434148e-06
4650,6.966137333206484e-06
373863,6.9653900055783155e-06
GO:0010927,6.964938455719346e-06
84876,6.961405294796713e-06
497661,6.959348626735922e-06
GO:0039663,6.958653342584077e-06
11135,6.957380321123749e-06
GO:1904141,6.9573318702789034e-06
GO:0097112,6.956537721679639e-06
2966,6.955979811215046e-06
56776,6.955958115411393e-06
53405,6.955639381715097e-06
83795,6.954566428683158e-06
23195,6.954421552314016e-06
54627,6.954113826245121e-06
10163,6.954078700756512e-06
GO:0042365,6.9523278064855716e-06
55362,6.951290569434563e-06
29775,6.950841790932731e-06
GO:0060355,6.949919818919555e-06
9578,6.949575464438386e-06
2290,6.948908136457339e-06
GO:0015866,6.948849665700584e-06
GO:0060242,6.948812524086171e-06
GO:0070340,6.947835989348373e-06
GO:0043304,6.947329937174596e-06
84572,6.946842364629623e-06
55811,6.94472710560044e-06
79982,6.944205981186382e-06
8741,6.943445895970781e-06
GO:0097694,6.941133486851551e-06
641371,6.941124934147866e-06
GO:0035357,6.940674719159473e-06
406933,6.940389134022786e-06
84258,6.9386009949449296e-06
6566,6.937686634595027e-06
100287932,6.937645704593549e-06
GO:0019083,6.936890513197107e-06
864,6.935799774164694e-06
GO:0051445,6.935729363312533e-06
GO:0035793,6.935052283456506e-06
197358,6.934937349919307e-06
6183,6.933299922581621e-06
6368,6.931104299961541e-06
5129,6.9307996698984395e-06
79816,6.930753619409065e-06
GO:0009116,6.928524166577927e-06
1890,6.926979036747923e-06
51382,6.926011410655117e-06
139135,6.925958093741644e-06
GO:0042373,6.9251000044814844e-06
GO:0019682,6.924556464875795e-06
GO:1904749,6.9226724315999656e-06
286128,6.92261311731143e-06
3267,6.920075920841495e-06
GO:0060352,6.918436267456277e-06
GO:0016540,6.915775014134974e-06
4054,6.9155328084725306e-06
GO:2000563,6.914327785602942e-06
55909,6.9140263162405425e-06
GO:0030278,6.912372938457123e-06
1056,6.911088753773287e-06
GO:0090737,6.910884554444039e-06
GO:0045356,6.91056420973695e-06
8470,6.910418264586583e-06
GO:0019089,6.908486753164988e-06
55825,6.9081402970639696e-06
23382,6.907324587291794e-06
GO:1903566,6.9059974756723695e-06
GO:0071962,6.904805303143845e-06
8431,6.904740538717595e-06
GO:0009743,6.902833299515129e-06
143187,6.9024923064106765e-06
GO:0019050,6.902391492696039e-06
5720,6.902131217611787e-06
148022,6.901181902629126e-06
10549,6.8997564890925795e-06
GO:0051715,6.89942474502439e-06
23633,6.89905432360248e-06
892,6.898750049249821e-06
55227,6.897939134060297e-06
GO:0072078,6.896660104271603e-06
GO:1902659,6.895905210574971e-06
GO:0032928,6.895424133198805e-06
GO:0048704,6.894361164625867e-06
23414,6.893590334686642e-06
55735,6.893392307622825e-06
8543,6.893262292166567e-06
9768,6.893103122554234e-06
GO:0030204,6.892768267469485e-06
GO:0003306,6.892725518108302e-06
GO:1905912,6.891452389773964e-06
GO:0090065,6.890422881827098e-06
GO:1902369,6.8895102644775324e-06
29078,6.889452024563061e-06
6164,6.888193762495916e-06
GO:0042992,6.887048660181175e-06
26257,6.885336484502591e-06
3547,6.885286386954854e-06
85021,6.884197322870648e-06
GO:0010988,6.882176780439916e-06
9643,6.881874576499501e-06
8739,6.8800326085371696e-06
11193,6.879992117632877e-06
120,6.878631533200522e-06
3762,6.878562452628826e-06
GO:0032831,6.877666768858432e-06
GO:1902963,6.876923211645974e-06
GO:1904831,6.876497049948131e-06
GO:0060043,6.876299135421943e-06
GO:0009757,6.876069820926959e-06
GO:0046033,6.875333612843214e-06
GO:1900151,6.874595184838164e-06
GO:0045780,6.872751962019046e-06
GO:2001251,6.87109892285779e-06
151194,6.86886714114415e-06
10948,6.867360760355592e-06
GO:0001915,6.866667754187798e-06
8220,6.866479299027252e-06
GO:0043568,6.8663776643199645e-06
54900,6.866116441206369e-06
5439,6.86531628028175e-06
GO:1990051,6.863050204462598e-06
152110,6.862169782526065e-06
8641,6.861809900062877e-06
GO:0016054,6.859261682364175e-06
54972,6.8580816224088764e-06
27131,6.857924013689455e-06
GO:0052418,6.857251448868041e-06
5046,6.856882975698222e-06
GO:0072512,6.855528674847224e-06
26001,6.854685814538813e-06
54878,6.851432658788156e-06
GO:1902667,6.850417208164973e-06
GO:0009890,6.850182990970898e-06
GO:0051705,6.849032191167619e-06
55625,6.848777259769782e-06
GO:0043504,6.84869547871544e-06
GO:0002697,6.848155757371862e-06
GO:0097164,6.846987056044498e-06
GO:0048670,6.845800500583132e-06
GO:0035148,6.8454288726977e-06
64855,6.842414996527221e-06
GO:0003007,6.841499147969157e-06
79848,6.839895399704228e-06
GO:0044872,6.838254388583663e-06
29116,6.837957893907743e-06
GO:0009753,6.837715210077316e-06
760,6.83770575967134e-06
GO:0044330,6.836401396750119e-06
GO:0033132,6.835091629876831e-06
1793,6.834628252916012e-06
GO:1903974,6.8317463944090344e-06
284217,6.829704326596932e-06
51077,6.826800811913051e-06
GO:0002924,6.825423033756744e-06
1807,6.825371782762178e-06
4725,6.824436364268477e-06
79441,6.824381680157592e-06
GO:0007606,6.824295749990077e-06
526,6.8237132283896586e-06
GO:0009997,6.823662877115847e-06
GO:0072643,6.823571476359707e-06
GO:0042167,6.822374943604482e-06
GO:0051452,6.822059731557169e-06
GO:0033864,6.821617189453612e-06
9732,6.8201889541365865e-06
5252,6.816252951726723e-06
5015,6.812349847347761e-06
GO:0010755,6.81106557883307e-06
GO:1902949,6.810161195574943e-06
80705,6.809783612459252e-06
GO:0042494,6.8091175813207094e-06
GO:0061754,6.808750495317908e-06
8720,6.808334530488524e-06
54940,6.807979120344546e-06
3418,6.807100134511254e-06
11251,6.8031957280872945e-06
7850,6.803125358918205e-06
6747,6.802208987913311e-06
55114,6.801709564920781e-06
402,6.8012437184632726e-06
GO:0010970,6.801026564646385e-06
GO:0038128,6.800638444120631e-06
4076,6.800542147772368e-06
8498,6.798875931109345e-06
219541,6.798462256469607e-06
GO:0051349,6.7974400390330245e-06
GO:0032753,6.796968820418285e-06
GO:0097676,6.796364171382105e-06
3738,6.796013658130916e-06
7349,6.794880453596208e-06
GO:1901835,6.794199651348942e-06
GO:0061015,6.794179044408687e-06
GO:0045582,6.793047911561157e-06
GO:0072423,6.792831295207688e-06
63933,6.792323938312106e-06
GO:0055096,6.7917667516430675e-06
51534,6.79156340050475e-06
8496,6.791333762443038e-06
10815,6.7911110157949e-06
GO:0018195,6.790291452035796e-06
23354,6.789761592882606e-06
6678,6.789620790573534e-06
6284,6.788996632456765e-06
GO:0072521,6.787427704695358e-06
GO:2000322,6.7868002085239855e-06
GO:0060551,6.786367048054078e-06
6294,6.7852800559141275e-06
10300,6.7851336483052865e-06
54556,6.784845182386057e-06
GO:1904743,6.782743081991947e-06
GO:0021812,6.782209006449818e-06
GO:0070873,6.7816514007538006e-06
GO:0003094,6.779767552688588e-06
GO:0035880,6.779497051401213e-06
284312,6.778920426592724e-06
64410,6.778099423630721e-06
4714,6.777417996092189e-06
10137,6.777380627318524e-06
9247,6.777369754354625e-06
GO:0048841,6.77694315378348e-06
54332,6.776346139307388e-06
1548,6.774429838370328e-06
GO:0006002,6.77418830628433e-06
83444,6.773091993470003e-06
54929,6.773063340274671e-06
GO:0051339,6.7725219025856555e-06
GO:0046324,6.772200810829926e-06
GO:1901894,6.770112567510726e-06
2823,6.769416595618946e-06
GO:1903660,6.768247663595957e-06
GO:0010920,6.768211785905121e-06
GO:0072348,6.767157283402784e-06
5744,6.766505987386301e-06
55905,6.764225095883254e-06
57606,6.764199332356344e-06
1431,6.7637444773166535e-06
GO:0051151,6.763269817059942e-06
GO:0071896,6.761987653702544e-06
GO:0031348,6.761506086545486e-06
GO:0099173,6.761182288980018e-06
GO:0060302,6.7611713035470456e-06
134285,6.760971727848963e-06
GO:0071921,6.759384367851281e-06
GO:0046184,6.7591298999380495e-06
5261,6.758678610580493e-06
3953,6.758082451701818e-06
GO:0098909,6.757633856552791e-06
GO:0003032,6.757352287450146e-06
79768,6.757293652661863e-06
3835,6.7561516492578835e-06
GO:0006685,6.755793295136174e-06
GO:1903766,6.755122379788428e-06
GO:0038027,6.7543801604759115e-06
3670,6.754292098179397e-06
10058,6.754220659020391e-06
GO:0006214,6.753383487291697e-06
GO:1905599,6.7515862949700335e-06
GO:0000962,6.751108902851634e-06
GO:0010662,6.74886161919128e-06
27072,6.74885730388128e-06
GO:0002717,6.748400580917333e-06
55252,6.747898641031652e-06
GO:0060390,6.745924311376021e-06
23594,6.74514414219074e-06
GO:1904180,6.7441298185597455e-06
146956,6.742748690525653e-06
125058,6.742747252888634e-06
10535,6.741752009476689e-06
GO:1902298,6.74130424418524e-06
26015,6.739836508570376e-06
287015,6.737313985354078e-06
GO:0032966,6.735799668718196e-06
GO:0036508,6.735075876409648e-06
GO:2000426,6.73483471703861e-06
57634,6.734259351652782e-06
GO:1900736,6.733677726713823e-06
23235,6.733420968040478e-06
23063,6.733138667919697e-06
GO:2000677,6.732874793068679e-06
81892,6.7315558724272655e-06
5189,6.731311059719156e-06
3852,6.731307521832263e-06
GO:0061355,6.730132084420996e-06
GO:0090670,6.727906460713327e-06
GO:2000471,6.726290739668748e-06
GO:0006220,6.7236753041995015e-06
GO:1900864,6.721895121263675e-06
GO:0009154,6.720732356071707e-06
GO:1902745,6.7187218670922685e-06
84219,6.7185216488680714e-06
GO:2000057,6.718418245288029e-06
10422,6.715393093165501e-06
GO:0001573,6.714622183373943e-06
8916,6.713573389133784e-06
GO:0090197,6.713551795954101e-06
8819,6.713278668497285e-06
9938,6.712086511387594e-06
6877,6.7118780489429375e-06
26355,6.709932555898972e-06
GO:0032925,6.709117559078967e-06
54814,6.707290940369524e-06
374,6.70712738864462e-06
GO:0002741,6.706490758753788e-06
GO:0046321,6.705296879980116e-06
GO:1901163,6.7052773919163065e-06
GO:2000051,6.7047782567874955e-06
22914,6.704747303936265e-06
GO:1903039,6.703588227929018e-06
2120,6.703185530784111e-06
51684,6.702661922700656e-06
84938,6.702168892237665e-06
GO:0050817,6.702083577765077e-06
2634,6.701844650352003e-06
2879,6.701781441687961e-06
4580,6.700659550192568e-06
GO:0010762,6.69967170725004e-06
GO:0051923,6.699627838866915e-06
6009,6.6989209142335835e-06
GO:0043129,6.697997118226096e-06
GO:0030209,6.696208510300336e-06
285605,6.696036942123306e-06
5333,6.695445968417101e-06
GO:0072522,6.695128882117703e-06
81622,6.694794827891337e-06
90381,6.6941416356639675e-06
151987,6.693918283562598e-06
GO:0051883,6.692459324372708e-06
23597,6.6923090176438055e-06
GO:0045796,6.689761714355139e-06
5902,6.688325893509894e-06
54948,6.686810802523461e-06
10331,6.686160810834924e-06
388569,6.685487046821096e-06
3684,6.684435556551947e-06
GO:0006910,6.683862804340198e-06
GO:0042219,6.683632182204059e-06
149233,6.682123206544844e-06
388389,6.682109340425833e-06
79948,6.681903069848944e-06
GO:1905050,6.681709275186622e-06
114790,6.680382317169389e-06
GO:0042990,6.679347865410092e-06
5737,6.678419432922615e-06
GO:0034405,6.678007512120534e-06
135293,6.676543357935559e-06
83752,6.676506484625874e-06
11161,6.676398421555138e-06
55023,6.675910781716213e-06
GO:0034086,6.674574622562006e-06
2153,6.674466472347597e-06
GO:0038018,6.673585404310171e-06
GO:0051591,6.672812458137398e-06
79736,6.672758270143138e-06
GO:1903225,6.671714163962244e-06
221692,6.671524355018595e-06
GO:2000562,6.670821880287422e-06
GO:0018057,6.670310581479144e-06
9690,6.669826602698284e-06
GO:2000482,6.668472410581294e-06
GO:0022615,6.6683258835819635e-06
GO:0009756,6.667257026319759e-06
5646,6.667043935363619e-06
391123,6.66559012429146e-06
337876,6.663391276552121e-06
GO:0042116,6.663128517072264e-06
GO:0070212,6.661413883023396e-06
64770,6.661201938349499e-06
26061,6.660614282078666e-06
9592,6.660598504243841e-06
54331,6.6605807363411915e-06
1839,6.659024722746972e-06
913,6.658504600620696e-06
GO:0010543,6.65747254117759e-06
5187,6.655355723379329e-06
GO:0010866,6.654821231685095e-06
GO:0039519,6.65480546640662e-06
221264,6.651501986560684e-06
GO:0008366,6.650955487480345e-06
80146,6.6494330784049615e-06
4599,6.646747765231788e-06
GO:1902960,6.6464347103211326e-06
158747,6.646152267484541e-06
GO:1904645,6.644939493673616e-06
GO:0031034,6.644879159289928e-06
1545,6.644191550859735e-06
GO:0033688,6.642569223730322e-06
GO:0052214,6.642296914144351e-06
GO:0033559,6.637156011187517e-06
GO:0051657,6.636424442592251e-06
7545,6.635646381347504e-06
GO:0000305,6.634385374905106e-06
GO:0034377,6.6334268843271915e-06
161882,6.6321308022236185e-06
145282,6.631019143272129e-06
1912,6.628537865327301e-06
51070,6.6282731602448465e-06
GO:1903770,6.627920645642833e-06
1211,6.627387739450464e-06
GO:1903831,6.622968287177428e-06
GO:1905695,6.621965314729747e-06
6569,6.620855098737326e-06
1039,6.6197065991640815e-06
GO:0022411,6.619075149664632e-06
GO:0051594,6.618365906963296e-06
GO:0010470,6.6182954256500305e-06
246175,6.618209261885052e-06
6354,6.617732773267482e-06
55930,6.6170707312561796e-06
GO:0010676,6.615862768702918e-06
387522,6.6149848283118265e-06
GO:0034375,6.614789001755895e-06
GO:1902023,6.6140622394517056e-06
GO:0006023,6.613614920090707e-06
GO:0071677,6.613330167500789e-06
79465,6.613228171427815e-06
85004,6.6120266955551474e-06
2248,6.611290228766841e-06
377,6.610895891916644e-06
GO:0031584,6.6108189975667934e-06
57706,6.609583175019406e-06
GO:0032071,6.606196137602641e-06
GO:1904482,6.605954531670401e-06
GO:0032693,6.6053636757113475e-06
GO:0001868,6.605256271630832e-06
2832,6.604554742237887e-06
GO:0034356,6.6035287531574736e-06
84450,6.602796867986255e-06
GO:0044275,6.602391674161403e-06
GO:2000424,6.601467915264298e-06
GO:0070897,6.60102708537896e-06
9819,6.599236009754465e-06
GO:0042560,6.598597608898316e-06
79720,6.597650977888775e-06
GO:0036491,6.597417666461944e-06
GO:0042270,6.597389848335167e-06
GO:0043137,6.5964077351488405e-06
256435,6.594516041323159e-06
GO:0009913,6.5944762534282195e-06
GO:0015682,6.594060048320191e-06
GO:0070407,6.592872856840747e-06
3858,6.592827882044423e-06
GO:0046006,6.5923942246083535e-06
55744,6.591056337548956e-06
GO:0090520,6.59034943315423e-06
GO:0009113,6.590118215275935e-06
638,6.589000547749189e-06
GO:0042989,6.5888364697612696e-06
GO:0042779,6.588569352862664e-06
64769,6.5884618789862e-06
2137,6.588415331955497e-06
GO:1904888,6.5880004075783445e-06
2826,6.5878110801466504e-06
64793,6.587094218390826e-06
84897,6.58704940401384e-06
55851,6.587005660050881e-06
GO:0051645,6.586783831941452e-06
8208,6.5862907397493916e-06
387893,6.585603081721791e-06
GO:0044413,6.585019619954827e-06
6768,6.584528356736908e-06
26090,6.58439988456454e-06
GO:0050855,6.58435299756478e-06
9905,6.583843701808619e-06
GO:0043686,6.582045540329378e-06
GO:0019627,6.581868239876959e-06
4316,6.5810707142502125e-06
GO:0044871,6.580918154053683e-06
83990,6.580554254715316e-06
22980,6.5800213345079625e-06
GO:0005976,6.578639603378372e-06
3419,6.578554257331612e-06
152137,6.577269607367969e-06
2691,6.576644261192351e-06
GO:0000103,6.57637351370859e-06
GO:0052047,6.576149935215256e-06
GO:0010641,6.5759097717994026e-06
GO:0071384,6.572432798979577e-06
6897,6.57236802431301e-06
GO:0051788,6.572244634033702e-06
2195,6.571044826145728e-06
3713,6.569535473167964e-06
4241,6.569193069453363e-06
161582,6.569182685024075e-06
10611,6.568495965703605e-06
GO:1904283,6.568156274491888e-06
GO:0050965,6.5675004093070955e-06
GO:0098787,6.567432897593099e-06
GO:0002503,6.566812859922185e-06
GO:0051659,6.565952927763934e-06
220441,6.565713722023034e-06
55801,6.5646586504274e-06
26173,6.563746411450995e-06
GO:0045922,6.5617129232578146e-06
2107,6.561503952498768e-06
GO:0045933,6.559676902503293e-06
4547,6.556594661672949e-06
GO:0060816,6.556556852099542e-06
406885,6.555703213250365e-06
51266,6.555106523293918e-06
9402,6.554171439024799e-06
GO:0048232,6.553733390408459e-06
10147,6.5536597874412436e-06
10447,6.5529420071912075e-06
GO:0009415,6.551909986711682e-06
GO:1902992,6.5509139627842024e-06
GO:0044321,6.548930768422095e-06
149603,6.548282078244789e-06
51146,6.547110602608536e-06
169026,6.547061832023541e-06
64419,6.544183553422737e-06
2537,6.542415237651671e-06
7070,6.541959644356361e-06
GO:0046651,6.541662930041753e-06
GO:0032069,6.541511890405815e-06
GO:0048592,6.541416179734889e-06
8802,6.541246605167538e-06
9681,6.540430649785487e-06
84314,6.5402874490004764e-06
GO:0048858,6.5396754664056805e-06
90025,6.53929224419444e-06
GO:1902730,6.539173775748569e-06
51263,6.53768494168959e-06
GO:0035089,6.53709715188747e-06
8480,6.536008369467563e-06
225,6.535740047998091e-06
51103,6.535279310785453e-06
122704,6.534525716021671e-06
GO:0046457,6.532428210100716e-06
4775,6.530351409058772e-06
GO:2000491,6.530086310415338e-06
80221,6.529443203303372e-06
23421,6.527565253406842e-06
9727,6.524544727020318e-06
GO:0070202,6.5226204440574696e-06
57461,6.521076501400452e-06
GO:1904884,6.520031273264605e-06
23509,6.519641174674565e-06
GO:0008654,6.517957898830034e-06
GO:0007272,6.513952282478866e-06
64782,6.513858437184262e-06
126328,6.513356585564041e-06
1968,6.512856445506915e-06
3672,6.512453830214349e-06
GO:0031109,6.5111680839370615e-06
GO:0048593,6.510306485575682e-06
115948,6.510245259393351e-06
GO:0051142,6.510094960000369e-06
GO:0048066,6.509969930307441e-06
64755,6.509173213324243e-06
115992,6.507577457144478e-06
GO:0071503,6.507441475868129e-06
117159,6.50731457835329e-06
23172,6.506885090186794e-06
GO:0051047,6.505906401604278e-06
GO:0050677,6.505458222386327e-06
GO:1903579,6.503366057182254e-06
29958,6.503220251987447e-06
GO:0032077,6.5030869965130016e-06
GO:0072663,6.500475911860545e-06
GO:0097696,6.499975867890556e-06
GO:0002922,6.499554421605186e-06
GO:0000212,6.499144333355104e-06
122876,6.497321615046481e-06
3625,6.496220108992798e-06
10771,6.495379051842113e-06
GO:0061436,6.49511523959798e-06
GO:0006707,6.492469558762007e-06
GO:0019885,6.492186379966219e-06
9124,6.4901043741371735e-06
412,6.487794556942867e-06
GO:0014015,6.486930085830363e-06
GO:0060699,6.48617874900242e-06
GO:1903826,6.486171009349629e-06
5834,6.485902429869807e-06
80789,6.48522808665815e-06
GO:0046132,6.484201434195169e-06
3660,6.484022022374744e-06
79682,6.483118712621383e-06
6586,6.480781293702377e-06
GO:0009308,6.479774215539746e-06
116228,6.479159962300643e-06
26512,6.478595895450726e-06
10516,6.4779710420139534e-06
GO:0050655,6.476974640727643e-06
GO:0045964,6.475932330727718e-06
GO:0031468,6.473669964772225e-06
GO:0110022,6.473122851068445e-06
GO:0070633,6.47239181793602e-06
406883,6.472011989988283e-06
GO:0019372,6.470911316370929e-06
23078,6.470492538630586e-06
GO:0003192,6.47041753714688e-06
GO:0001768,6.469482614048053e-06
29119,6.469399404153755e-06
GO:0002639,6.469112709532269e-06
340481,6.46904946732655e-06
GO:0031344,6.467730846824858e-06
7439,6.466800417865414e-06
9742,6.466495935715566e-06
56001,6.466356729093165e-06
282991,6.466056114613602e-06
51667,6.46535702245333e-06
GO:0090069,6.465127172920872e-06
2078,6.4650192279517155e-06
51255,6.464570659853248e-06
10581,6.464012148375783e-06
GO:0050955,6.463568861002778e-06
GO:1902807,6.462758522104319e-06
1175,6.462572142445486e-06
57610,6.462518934363973e-06
64132,6.462145935543853e-06
GO:0033750,6.462066179254479e-06
GO:1902546,6.4615240901661945e-06
79960,6.459417172191546e-06
GO:0020027,6.4592004960635334e-06
GO:0048285,6.458971329697084e-06
55771,6.4588927002239745e-06
GO:1904528,6.458491374501088e-06
GO:0060701,6.4584906150740896e-06
7064,6.456727570115447e-06
6271,6.454279550882571e-06
7326,6.453367956508899e-06
GO:2000552,6.452943019557532e-06
GO:1904766,6.452808830282191e-06
23113,6.451762435808016e-06
GO:0007286,6.45170595394205e-06
GO:0036404,6.451198715057273e-06
81605,6.450967838101025e-06
GO:0090276,6.450508489121831e-06
GO:0031061,6.450119978001376e-06
GO:0046218,6.448346833534396e-06
GO:0042303,6.447447684801321e-06
728358,6.447088635065725e-06
GO:0000720,6.446720017781414e-06
GO:1900262,6.4466884620838795e-06
GO:0097354,6.446488776709997e-06
4651,6.446103585232089e-06
9197,6.444886067986451e-06
10022,6.4445486718171665e-06
27314,6.444293665152716e-06
306,6.443325466517457e-06
8625,6.443129723386183e-06
2166,6.443000290513691e-06
GO:2000295,6.442995373855776e-06
130507,6.442831445200849e-06
GO:2001039,6.44162612475321e-06
81831,6.441263432652611e-06
9867,6.439724041055363e-06
GO:0060849,6.43960936635924e-06
GO:0060998,6.439562041458578e-06
GO:0010720,6.437114259146538e-06
GO:0045191,6.436626080715731e-06
GO:0009220,6.434469216090212e-06
79649,6.433427075829271e-06
6697,6.431922229226105e-06
1113,6.430952069400608e-06
10556,6.430757602899926e-06
26002,6.430519140997314e-06
GO:0006942,6.430403463714078e-06
26469,6.430049807525799e-06
80776,6.4295683323322564e-06
GO:0018027,6.429285412293177e-06
64129,6.429261281667591e-06
GO:0050858,6.42888290818651e-06
GO:0071312,6.427387199758635e-06
GO:0052213,6.425904396473535e-06
GO:1990967,6.425510856757314e-06
5066,6.4247662574797525e-06
145946,6.4240947838761364e-06
GO:0032383,6.423912736348873e-06
9945,6.42383970692972e-06
GO:0051795,6.422361910744654e-06
54851,6.4216255254569825e-06
6873,6.41653559727077e-06
147409,6.41643119960141e-06
6441,6.415415412379942e-06
GO:0120039,6.41432298926738e-06
200576,6.41376808128371e-06
GO:0006003,6.412747145786463e-06
GO:0044380,6.411186382283932e-06
GO:0072524,6.410311216019788e-06
GO:1905335,6.409264597556442e-06
GO:0055092,6.408408702001001e-06
56137,6.4066586737201494e-06
GO:0030201,6.406029867678552e-06
286262,6.40443482823667e-06
79143,6.4041057730824755e-06
3232,6.403899563994082e-06
80258,6.4022339890534756e-06
51368,6.400198413898927e-06
GO:0045923,6.395515446674414e-06
GO:0072716,6.39483099968208e-06
4711,6.394809274719254e-06
116541,6.392870260841308e-06
147687,6.3928531845470976e-06
23593,6.392608976328179e-06
54925,6.392038509457966e-06
8744,6.391649847398701e-06
GO:0008292,6.391585286447494e-06
41,6.391349164006222e-06
GO:1904477,6.3883588340557204e-06
79159,6.388353884982509e-06
112574,6.387564799341413e-06
55693,6.386646170265721e-06
GO:0007044,6.38593764114925e-06
57701,6.385586436570659e-06
51157,6.384677201877595e-06
644,6.3843051814650356e-06
GO:2001169,6.3833940783527075e-06
3514,6.383326267264606e-06
406881,6.382067398715256e-06
55075,6.3813811863317715e-06
8817,6.381069291437139e-06
9997,6.380604063613725e-06
GO:0050916,6.379728392109176e-06
GO:0015992,6.3793325900059545e-06
22902,6.379114214181688e-06
GO:0006323,6.378810174556542e-06
GO:0014005,6.378745324638902e-06
10436,6.378693878992796e-06
GO:0036006,6.377430788181247e-06
22974,6.374380079910444e-06
203245,6.374182582870612e-06
63976,6.372736748958441e-06
GO:0002831,6.3722388576854305e-06
862,6.3720280065591945e-06
GO:0048337,6.371816439008334e-06
4998,6.368214547624965e-06
GO:1902860,6.366287802654648e-06
84818,6.365765615073238e-06
10444,6.363087997157049e-06
GO:1901552,6.362902234980637e-06
51110,6.362700034569736e-06
10393,6.361807276628136e-06
92935,6.3612875235747095e-06
55612,6.360395717709931e-06
43,6.357859708747761e-06
63922,6.357745290524067e-06
GO:1904827,6.357349553966969e-06
GO:0033623,6.355786088692326e-06
9262,6.355094825560385e-06
GO:0098700,6.353828358139693e-06
GO:0018003,6.352861048549401e-06
GO:0071692,6.350956749634459e-06
55212,6.350842104127047e-06
51599,6.348356075302103e-06
406887,6.347702410770242e-06
GO:0006188,6.3476201904851785e-06
GO:0032375,6.347139252956031e-06
GO:0034391,6.34713204472904e-06
29947,6.346991729466678e-06
55998,6.344763775616747e-06
GO:0036531,6.344759577129481e-06
643,6.344698848529357e-06
GO:0097698,6.344127916099688e-06
GO:0002674,6.343903205883356e-06
GO:0045935,6.341328683048489e-06
GO:0009991,6.339949067345436e-06
GO:0014898,6.339129566533694e-06
3037,6.338098281794606e-06
23639,6.3375275989183695e-06
GO:0019405,6.335758817397414e-06
1070,6.334934964928521e-06
GO:0090067,6.334538023669849e-06
GO:1905537,6.332385263990808e-06
54511,6.330712703306501e-06
GO:0019519,6.330077454449153e-06
4716,6.3296340397016625e-06
GO:0072395,6.32911916377166e-06
7035,6.328578261903774e-06
GO:0070228,6.327709386160701e-06
GO:2000566,6.327503609502067e-06
196528,6.327239103550945e-06
GO:1900046,6.325746275323838e-06
84939,6.325451186113144e-06
6712,6.325414517819925e-06
GO:0009226,6.3248748725329266e-06
GO:0017121,6.324525625771703e-06
2079,6.319732726464375e-06
4069,6.319339964611944e-06
4776,6.3180553407182466e-06
79085,6.317521641917399e-06
91689,6.316466598986429e-06
GO:1990349,6.31641103100878e-06
308,6.315662660130959e-06
55848,6.31401971659986e-06
GO:0003051,6.313410200491263e-06
GO:2000199,6.313032339557427e-06
GO:1902576,6.312996699349943e-06
10095,6.3119846986993935e-06
23338,6.310974984795515e-06
GO:0031018,6.31036421933361e-06
GO:1902416,6.309652820506857e-06
3620,6.309475664152154e-06
1523,6.309157939470425e-06
576,6.309016874224329e-06
GO:0003382,6.308595643725846e-06
113174,6.306977433430767e-06
677770,6.306103013616912e-06
55181,6.304939459071722e-06
GO:0002906,6.303055150175724e-06
GO:0006048,6.3026013322287436e-06
GO:0018146,6.298113294299543e-06
23786,6.295202735898768e-06
GO:1900112,6.293418351993218e-06
54882,6.292442415947849e-06
9290,6.292061551728979e-06
GO:0002507,6.290169459085781e-06
51321,6.289720588238051e-06
GO:0098876,6.2893266578525595e-06
GO:0048565,6.2891810304956395e-06
GO:0001843,6.288808602634119e-06
GO:1902178,6.2881978613701635e-06
GO:1900747,6.287337404153221e-06
GO:0071402,6.2860313876762085e-06
79616,6.285994284794335e-06
26140,6.285076519080485e-06
GO:0009409,6.2841204747080755e-06
844,6.283985277934828e-06
348110,6.283824714466072e-06
722,6.282978025741709e-06
6535,6.280760155143815e-06
63910,6.276624553049688e-06
7267,6.276122482105497e-06
72,6.272321651994333e-06
GO:1903919,6.27210120941058e-06
GO:0038009,6.2714520897878255e-06
GO:1902714,6.270598703544703e-06
4355,6.270209400258524e-06
GO:0095500,6.269028011078488e-06
57600,6.268926940561875e-06
8508,6.268872631550344e-06
246329,6.268823635439988e-06
23466,6.266942168380893e-06
GO:1901293,6.266468800322212e-06
GO:0010896,6.265847046671542e-06
6767,6.265163237600778e-06
GO:1901264,6.265023281715235e-06
5319,6.2642136948250796e-06
9108,6.26415780851426e-06
90231,6.263681437878933e-06
8727,6.2630998086124425e-06
GO:0042371,6.262842284781325e-06
9202,6.26244121062216e-06
9215,6.2619318085969426e-06
120071,6.2619318085969426e-06
6621,6.261906263606902e-06
6046,6.261906134006876e-06
GO:0043987,6.261342647718537e-06
55902,6.259886411070719e-06
GO:0048070,6.258561036714085e-06
55764,6.258403020237625e-06
