nodelist,diff_AML
GO:0006391,2.933205080660919e-05
GO:0007409,2.932901002870431e-05
GO:2000618,2.9327382569594797e-05
9476,2.931771813203167e-05
1176,2.9312028524805527e-05
GO:1904720,2.9300436057197723e-05
55506,2.929434896549547e-05
9107,2.9294103079048472e-05
4747,2.9290485177315152e-05
2114,2.928931470479826e-05
GO:0046598,2.9284520382073634e-05
83666,2.928282600990043e-05
GO:0051493,2.928247490704331e-05
79008,2.927859781896578e-05
55577,2.9277958799683675e-05
10463,2.9276187165667688e-05
GO:0035304,2.9274784483648128e-05
GO:0048511,2.9272196900673683e-05
GO:0045959,2.926704402292444e-05
11344,2.926693671874465e-05
7025,2.9257569977803048e-05
GO:0071383,2.9245763132874437e-05
64135,2.9239153510995913e-05
5052,2.923536576720793e-05
8883,2.9232789951500884e-05
134359,2.923212536370575e-05
GO:1905665,2.923005913052301e-05
3092,2.9228024144621515e-05
341,2.9227261923171123e-05
6845,2.9226974901613838e-05
GO:0030032,2.9211015440613562e-05
GO:0035372,2.9208425866849742e-05
64978,2.9207989046807314e-05
152503,2.9206248951093194e-05
GO:2001241,2.9203562172699835e-05
GO:0001516,2.919197260917557e-05
GO:0043497,2.9190909730129356e-05
GO:0002775,2.918794971713053e-05
10452,2.9187672000716724e-05
GO:0032233,2.9177333275745863e-05
80145,2.917266683675122e-05
190,2.915896188243991e-05
3716,2.915417108695145e-05
GO:1901796,2.9152320855060455e-05
GO:0086091,2.914883899964071e-05
GO:0045898,2.9145843902654456e-05
GO:0032886,2.914559861119237e-05
84868,2.91345708373355e-05
7481,2.9129980929597574e-05
6396,2.9129048538118232e-05
286128,2.9108345111549333e-05
9351,2.910494180575227e-05
GO:1904469,2.910279307991305e-05
5166,2.9101176789233085e-05
7372,2.9089444568645947e-05
GO:0035313,2.908741446562164e-05
GO:2000117,2.9080268420521053e-05
GO:0032728,2.907602932655006e-05
440,2.907402177793326e-05
GO:0048632,2.905991043008502e-05
GO:1901381,2.9033685849725708e-05
GO:0019827,2.9031657363166173e-05
51068,2.902650687976665e-05
8907,2.9026275319612265e-05
GO:2001137,2.902622058443966e-05
GO:0023051,2.902516534629046e-05
GO:0001953,2.9019395297380547e-05
5806,2.901291130486788e-05
4100,2.900104433214283e-05
GO:0043171,2.8998778914228478e-05
GO:0042692,2.897776890941739e-05
22826,2.8975723040852156e-05
GO:0060628,2.8975020046671926e-05
896,2.8970117596437917e-05
10845,2.896301550626031e-05
GO:0042592,2.8938843879655367e-05
11007,2.8933234032557272e-05
GO:0030206,2.8927969905172716e-05
8350,2.892785133033722e-05
GO:0001919,2.8926120866395387e-05
84991,2.8908697729835028e-05
GO:0032848,2.8890141476997133e-05
23326,2.8889722936951897e-05
GO:1903779,2.8889246676209208e-05
5444,2.8885321643190898e-05
GO:0090084,2.8884165936081085e-05
7498,2.887290229040385e-05
54552,2.887121103396577e-05
9093,2.8870536296195044e-05
3579,2.88704097953927e-05
GO:0042976,2.8868850536728123e-05
64854,2.886713538396567e-05
23196,2.8865049181936863e-05
GO:1904037,2.8864626620763267e-05
GO:1903676,2.8844104901938614e-05
53615,2.883140188342307e-05
57498,2.882710792501022e-05
GO:0060306,2.8822251673074616e-05
4853,2.882062434581548e-05
8987,2.8809695618927902e-05
1937,2.8805567499853994e-05
27131,2.880061272523429e-05
GO:2001205,2.8796970176607898e-05
GO:0090305,2.8784949907902517e-05
GO:0046813,2.878437661996473e-05
92105,2.8782089191639222e-05
GO:0051028,2.8778703715433322e-05
GO:1902041,2.8777969625256845e-05
GO:0042104,2.876667798993936e-05
GO:0065003,2.8760732320677222e-05
3394,2.876060447758286e-05
GO:0006282,2.875855193726528e-05
6504,2.875760889185964e-05
8697,2.8753689536947703e-05
GO:0007079,2.874668278988322e-05
GO:0022407,2.874664370972461e-05
23279,2.874560089789349e-05
406905,2.8743950457184442e-05
6760,2.8743354605128954e-05
8887,2.8739963036128904e-05
GO:0000733,2.872762524452011e-05
GO:0006006,2.8723014547710126e-05
57126,2.8717068951229237e-05
GO:0042769,2.8714017435976206e-05
GO:0032846,2.8704092882029428e-05
140913,2.8700953515453372e-05
9968,2.869488943339996e-05
26272,2.868877405049101e-05
GO:0032438,2.868333158366364e-05
1469,2.868126803340462e-05
GO:0043414,2.866858922877999e-05
7265,2.8663780215641297e-05
10891,2.8663746696045866e-05
832,2.865271085120155e-05
GO:0006695,2.865071076156576e-05
GO:0040007,2.8646459948906388e-05
6427,2.8645542267281606e-05
4105,2.8644322809194854e-05
10055,2.8642683199782417e-05
GO:0042060,2.864184419833591e-05
GO:0034214,2.863567979273278e-05
GO:0051127,2.8630509540213962e-05
3419,2.8626442297735217e-05
GO:0072577,2.8625654075963687e-05
GO:0006928,2.862450823308307e-05
GO:0050796,2.8621852894929082e-05
8533,2.8616253245954265e-05
7852,2.86153064477146e-05
GO:0070493,2.8607257388514933e-05
5631,2.8606206882551038e-05
GO:0099116,2.860434000233291e-05
478,2.8580826914144405e-05
GO:1903321,2.857918123489418e-05
GO:2000202,2.8575238994524458e-05
GO:2001136,2.857163870046816e-05
GO:0048468,2.8563386713821634e-05
825,2.856250151627439e-05
28952,2.8555281372991188e-05
27242,2.8552931729130593e-05
4659,2.85475368143007e-05
GO:0032930,2.8542958545996895e-05
90427,2.85405437753377e-05
5546,2.8535375300824283e-05
GO:0035522,2.852740273932014e-05
GO:2000288,2.85265960425645e-05
9367,2.8520591381132176e-05
GO:0090239,2.851565516457773e-05
GO:0007612,2.8515572599397697e-05
7347,2.8513601458176784e-05
63917,2.8499633907753447e-05
79085,2.8496924015645438e-05
GO:2000643,2.84967510600314e-05
57332,2.8486574511334042e-05
7328,2.8485715794101498e-05
GO:2001242,2.8485446782110693e-05
GO:0072717,2.8482578679828637e-05
GO:0007188,2.847931638739852e-05
8085,2.8469611975639704e-05
23543,2.846157535319723e-05
996,2.844547971222278e-05
GO:0048514,2.8440003067724354e-05
GO:1904504,2.843516031720534e-05
4976,2.842739732452143e-05
10869,2.8425144582044125e-05
83637,2.841855258083376e-05
GO:0044255,2.8409402797402053e-05
10166,2.839747516071169e-05
GO:0061511,2.838858333766011e-05
226,2.8367928513744415e-05
GO:0051246,2.8366361237807468e-05
50628,2.836616015647778e-05
5297,2.8360951212945073e-05
GO:0009755,2.83608782135611e-05
GO:0034766,2.8357729458023814e-05
8061,2.8350912010131703e-05
GO:0033157,2.8344757692528828e-05
10094,2.8339172393329956e-05
GO:2000781,2.8335444200888948e-05
9181,2.833529650237365e-05
GO:0001578,2.8327550303483434e-05
5110,2.8324513058033604e-05
GO:2000778,2.832166806654521e-05
GO:0007154,2.8316556564165734e-05
3295,2.829556658188239e-05
6217,2.8283330834555318e-05
GO:0051054,2.8270782312831386e-05
GO:0008608,2.826300773690795e-05
4843,2.8249482441786675e-05
GO:1900060,2.8240110224208877e-05
399511,2.823755038642843e-05
81853,2.822406633929006e-05
84948,2.8220195957569904e-05
5481,2.820101159209096e-05
GO:1903553,2.8192553415764475e-05
GO:1901798,2.8178920686661242e-05
2643,2.8174934493060054e-05
84557,2.8171626726724163e-05
121504,2.816998357471648e-05
GO:1990426,2.8169204487480847e-05
GO:0070125,2.8164605867994063e-05
10954,2.815619189758514e-05
GO:1903829,2.8144936035104122e-05
GO:0010501,2.8143729322895955e-05
161742,2.813860434170212e-05
116138,2.813210003606073e-05
79618,2.8131067107270247e-05
GO:0006970,2.812865069545679e-05
GO:1904715,2.8120831723480637e-05
91746,2.8116102863695182e-05
9716,2.811452788925102e-05
8994,2.808582948327328e-05
GO:0019730,2.8077888126057715e-05
8664,2.8077040137860408e-05
26146,2.8071465639578957e-05
26523,2.8063024963174366e-05
1314,2.8058121442474368e-05
GO:0032801,2.8057562290244255e-05
6642,2.8052830858071578e-05
203228,2.8051513234264325e-05
GO:0051252,2.8044376805897527e-05
GO:0018209,2.804183946170495e-05
55658,2.8033561452354163e-05
GO:0097114,2.8022556067094813e-05
84289,2.8017274776942972e-05
6184,2.8013359564487143e-05
GO:0014032,2.8009961613580304e-05
22930,2.8007863434587467e-05
5127,2.8004279000225932e-05
6564,2.7985537357050086e-05
2358,2.7984707122432798e-05
GO:0008593,2.797834018705395e-05
GO:0001920,2.7968102863108382e-05
4301,2.795430200697575e-05
9785,2.7951959169146432e-05
51776,2.795069470890546e-05
GO:2000675,2.7949596775712848e-05
11156,2.7947383031516964e-05
3777,2.79445575459564e-05
54874,2.7944167718570418e-05
2822,2.793796970797548e-05
GO:0002763,2.7937864181218024e-05
3839,2.790412512104623e-05
6406,2.790187674295859e-05
GO:0007040,2.7901104203578457e-05
10018,2.7895207065465966e-05
2067,2.7888612669719318e-05
GO:0090668,2.7888226069765265e-05
406891,2.7886981373380028e-05
79180,2.788582484470237e-05
8942,2.788226501421334e-05
171023,2.7876461189089483e-05
GO:0071385,2.7866363901711553e-05
GO:0031058,2.7860905429462526e-05
GO:0006956,2.7860136931490385e-05
488,2.785046417036933e-05
2626,2.784617148829138e-05
GO:0031065,2.7843487342556214e-05
GO:0000409,2.782685140866673e-05
64321,2.78194816234725e-05
GO:0032717,2.781795584141468e-05
4141,2.781692191165645e-05
3440,2.7812241658701077e-05
54927,2.781213355158406e-05
GO:0071822,2.78043484650882e-05
7705,2.7794245827302228e-05
57396,2.7791909809842494e-05
GO:0060546,2.778838311595663e-05
10557,2.7786918857535033e-05
2950,2.7784046051176378e-05
GO:0006821,2.777972574273369e-05
103,2.776567502128873e-05
GO:2000804,2.776080725449607e-05
146057,2.774510186845846e-05
GO:0031056,2.7741731947883035e-05
GO:2000002,2.7741693172134466e-05
GO:1903322,2.772458701604626e-05
8754,2.7723639169297637e-05
2022,2.7721435068429323e-05
463,2.7711391269201595e-05
GO:0032878,2.770650149963642e-05
GO:0051438,2.7700666740919622e-05
GO:0050912,2.7687163130194538e-05
79036,2.766478560124717e-05
3420,2.7662109312424893e-05
GO:2000026,2.7657443090754266e-05
GO:0010792,2.7654680826828582e-05
574411,2.7650476062329878e-05
GO:1900044,2.7644387405322996e-05
GO:1903126,2.7635168258939075e-05
23135,2.7626597454835116e-05
GO:0070198,2.7624711114153082e-05
GO:0033344,2.7620963128664224e-05
25820,2.7615691431730924e-05
GO:2000761,2.7607026664574935e-05
11267,2.75841442440276e-05
1438,2.7580467876484182e-05
GO:0048842,2.757152253017835e-05
GO:0035520,2.757083421796837e-05
GO:0061013,2.7549934412666166e-05
89953,2.754672554239713e-05
23584,2.7541908625333088e-05
2195,2.7535226177474397e-05
9497,2.7534762695202107e-05
1643,2.7533683070815472e-05
GO:0042267,2.753228989051871e-05
GO:0016576,2.7530565637502713e-05
GO:1903719,2.7526342125693915e-05
GO:0090260,2.7515405930494086e-05
10325,2.7511507770274677e-05
2678,2.750789351737337e-05
54433,2.7503274727250295e-05
7264,2.7502367463060314e-05
GO:0060213,2.749828321712413e-05
345651,2.7489213765542052e-05
GO:0060253,2.7478498863437017e-05
GO:0071360,2.747715433218205e-05
GO:0045747,2.7450536213485384e-05
5862,2.744872584913271e-05
GO:0045591,2.7431287453080377e-05
25886,2.7429150202049194e-05
1676,2.7427360634594287e-05
1374,2.7426533185093954e-05
160,2.7422439605618163e-05
55211,2.742110920232533e-05
GO:1903774,2.742007099956536e-05
55840,2.741951955424668e-05
10380,2.7403687472457005e-05
8216,2.740182165121738e-05
51422,2.7400957753511267e-05
GO:0034499,2.7397263714203526e-05
GO:0007031,2.7390973716428563e-05
6429,2.7386816613925256e-05
GO:0045806,2.7375804324170897e-05
658,2.7368157439393397e-05
6609,2.7367442629322464e-05
GO:0090314,2.7357170539189503e-05
GO:0032800,2.735539035377394e-05
GO:0048732,2.735457219358538e-05
GO:0008202,2.7353118381962985e-05
GO:0043112,2.7350771225923826e-05
GO:0090235,2.7349955735607973e-05
GO:0010921,2.734697346410511e-05
25855,2.7342544156707206e-05
51340,2.733821260903322e-05
8646,2.7336968124741656e-05
79869,2.733350982063401e-05
GO:0048672,2.7331381545326593e-05
3358,2.7325774564719306e-05
5977,2.7321907262404386e-05
2729,2.7318803374014213e-05
63941,2.7316150120924918e-05
GO:1903006,2.7312798573576043e-05
8939,2.73051767922008e-05
1656,2.7302443045753354e-05
388591,2.7300508915353025e-05
GO:0051129,2.7291910539989436e-05
GO:0071887,2.7291864463272202e-05
GO:0033673,2.728675132505699e-05
6049,2.7286576425101294e-05
55968,2.728390553008628e-05
GO:2000727,2.727924146286402e-05
GO:0032663,2.7270876905344892e-05
3040,2.727003493104708e-05
6331,2.725772185675838e-05
654364,2.7255810708862542e-05
203,2.722888122197523e-05
GO:0051972,2.7219661463877617e-05
9666,2.721954128682768e-05
GO:0048489,2.7213092396048815e-05
GO:0032412,2.7210358814747034e-05
GO:0038180,2.720653880408809e-05
GO:0010954,2.720569791762201e-05
GO:0046326,2.7200152901772837e-05
8266,2.719517377567493e-05
3032,2.7193988001002814e-05
GO:0097688,2.718140447263627e-05
GO:2000074,2.7175959814945425e-05
GO:0043588,2.7168835947535574e-05
8446,2.714542820113266e-05
10272,2.714060758579748e-05
GO:1901985,2.713386375716363e-05
799,2.7128279106829867e-05
GO:1902237,2.712823486703237e-05
5476,2.711440427806736e-05
GO:1902254,2.7113558715830436e-05
7168,2.70963611752067e-05
GO:0045953,2.7093267125011922e-05
6904,2.709299837738158e-05
5708,2.7092755820977034e-05
GO:0060338,2.7081205093444405e-05
2817,2.7067118711432452e-05
GO:2000156,2.706305346179591e-05
9583,2.7053988522071613e-05
6664,2.7049056887960415e-05
GO:0061512,2.7043391001597675e-05
GO:0071864,2.70421639489635e-05
152185,2.7037369413003282e-05
2161,2.7034209422686673e-05
GO:1902309,2.7028560317685753e-05
151056,2.701499072242539e-05
GO:0010836,2.7014453822682883e-05
GO:0043487,2.7009084881703993e-05
GO:0051050,2.7006472494898423e-05
GO:2000482,2.6995834624017002e-05
GO:0006098,2.6995278948385734e-05
GO:1902661,2.6975475089116246e-05
10049,2.6965703844949487e-05
5318,2.6959040768896313e-05
192669,2.6940087893011824e-05
224,2.6929065040981304e-05
3956,2.6911112929692907e-05
10653,2.690987650457219e-05
GO:0006880,2.690232887063141e-05
495,2.6899711343890402e-05
GO:1900186,2.689062035652837e-05
79654,2.6890606576355816e-05
2549,2.688897085001399e-05
23112,2.688667505424225e-05
4793,2.6864831331007098e-05
1742,2.6861544942925463e-05
5613,2.6853843937327135e-05
GO:0061178,2.684781705293108e-05
GO:0070271,2.683940968494713e-05
81858,2.683529410725425e-05
2035,2.6833760660004597e-05
GO:0002053,2.6833206065348767e-05
GO:0035404,2.6829832486380456e-05
590,2.681689624552238e-05
6627,2.68166214833761e-05
210,2.681479452501544e-05
3673,2.6803157112220156e-05
26097,2.6796810899558502e-05
57562,2.6783288140976625e-05
55711,2.6780915370294938e-05
GO:0045820,2.6772829120717934e-05
GO:0045046,2.677209709179815e-05
23376,2.6768767136602965e-05
140462,2.6753218560938383e-05
6526,2.6748884348420037e-05
GO:0070676,2.6747125181270846e-05
GO:0010661,2.674429704965258e-05
GO:1904848,2.6741982829195816e-05
GO:0051258,2.6741176896528113e-05
80705,2.6739852238206732e-05
122970,2.6737873588386798e-05
GO:0039531,2.6714265168349862e-05
80196,2.6695170179799273e-05
4791,2.668653018980809e-05
1908,2.668510615185567e-05
GO:1903142,2.6676113427710624e-05
6204,2.6674621281719805e-05
55800,2.6671279591288868e-05
GO:0007259,2.666685478019226e-05
7681,2.666557868255796e-05
7327,2.6662806969656475e-05
GO:0000466,2.6655052471865277e-05
9919,2.6652276200392105e-05
51602,2.6641859765526803e-05
80125,2.6630088742179855e-05
GO:1904858,2.6627258962135482e-05
5055,2.661285587060047e-05
5932,2.661222135570671e-05
GO:1905026,2.6610714971705705e-05
GO:0044087,2.660436024475985e-05
8654,2.6602964514066987e-05
60561,2.6589605614605105e-05
GO:0030240,2.6585130573022406e-05
1282,2.6581613877318104e-05
55233,2.6578322740679473e-05
GO:0006906,2.657355301966977e-05
GO:0090073,2.6561587931696707e-05
5147,2.6553292623336513e-05
9319,2.6553083985186845e-05
55746,2.654443333020986e-05
10395,2.6541094430723283e-05
163033,2.6540294760545213e-05
84321,2.653607308593708e-05
3563,2.6534412875048038e-05
2783,2.6533487508727917e-05
8463,2.652194339217296e-05
GO:0043462,2.6520525469607727e-05
9648,2.6519426049479382e-05
GO:2001135,2.651683783453122e-05
3615,2.65137480916929e-05
GO:1900142,2.6512219486013958e-05
10084,2.6501411311214366e-05
55165,2.6498241099213452e-05
GO:0052652,2.649584077675762e-05
GO:0060315,2.649445316769506e-05
3071,2.648638696006769e-05
3188,2.648251503649069e-05
79959,2.648154092838321e-05
11340,2.6481167222264294e-05
5047,2.6478166183920083e-05
6199,2.6472654082417182e-05
GO:0032024,2.6457597756450242e-05
7018,2.6453769834006152e-05
GO:0000003,2.6449459809777646e-05
974,2.6449306698305594e-05
GO:0044458,2.644602031710944e-05
GO:0018283,2.641267302870663e-05
GO:2000810,2.6410013361564953e-05
9950,2.6408531053175052e-05
GO:0002762,2.6405937067601034e-05
22863,2.6404845675023004e-05
GO:0001816,2.6398012803761805e-05
831,2.6390695189501854e-05
2057,2.6381971568569497e-05
83452,2.6380391576904994e-05
GO:1904951,2.6378035478048468e-05
GO:0006403,2.637403757509255e-05
GO:0042313,2.6355746848537042e-05
221955,2.635506249000197e-05
9861,2.63497411342956e-05
128710,2.6348846674163108e-05
29899,2.6345460441185097e-05
284695,2.6344235808405318e-05
2289,2.634349079528967e-05
5979,2.633982629998609e-05
55823,2.6336232211558867e-05
222235,2.633471518696346e-05
4929,2.633219216287857e-05
8570,2.6326646404364644e-05
GO:1903896,2.6322331296024444e-05
GO:1904754,2.6319305096664007e-05
2047,2.631523949499779e-05
GO:0000910,2.6307364048153433e-05
GO:0061418,2.630678120284569e-05
5798,2.630646599254516e-05
5125,2.6305868530220434e-05
GO:0034340,2.6305051123049326e-05
26155,2.6301182217544233e-05
GO:1904209,2.629465609988777e-05
51374,2.628964918562612e-05
GO:0042509,2.6285893058114598e-05
5984,2.6276553695703982e-05
GO:1900153,2.6273204150069087e-05
GO:1902177,2.6272257000621737e-05
GO:0071875,2.625772909624218e-05
8508,2.6256336680474963e-05
GO:0010657,2.6249622868912757e-05
8405,2.624564751781813e-05
GO:0090218,2.6244503379409812e-05
4142,2.623586191168661e-05
6157,2.6226969154932128e-05
GO:0034551,2.622681285325514e-05
5528,2.622275092756909e-05
7178,2.622098108206773e-05
1933,2.620173000124358e-05
84324,2.6186702322646146e-05
GO:0051169,2.6177296604497338e-05
GO:0072201,2.617705029290056e-05
1544,2.6174858948956795e-05
339122,2.6174714672257545e-05
80139,2.6167454915722587e-05
GO:1903223,2.6165421411625797e-05
GO:0071169,2.6162907411955276e-05
GO:1900126,2.6160327584122687e-05
GO:1903436,2.6158106339088684e-05
8725,2.6154763932461195e-05
GO:1903846,2.6154106473491974e-05
9099,2.615257521113457e-05
8445,2.6152093427671262e-05
994,2.614860747566214e-05
56850,2.614788070972697e-05
GO:1903598,2.613778100974128e-05
79885,2.6130757812366257e-05
4189,2.611270893227695e-05
GO:0019068,2.6107933556370533e-05
4800,2.610143431012877e-05
GO:1905765,2.609485893160037e-05
9682,2.6092700971902184e-05
5134,2.608532370064727e-05
GO:0044533,2.608322812777753e-05
GO:0044089,2.6077785113575624e-05
5710,2.607728255279127e-05
GO:0048194,2.6075237304287718e-05
904,2.6074133587567252e-05
GO:0045216,2.6066815835907366e-05
GO:0002090,2.6065849152232584e-05
GO:0031669,2.6057597360609896e-05
GO:0034723,2.605514143156245e-05
GO:1903690,2.6052420398992823e-05
GO:0006909,2.6047295711611176e-05
GO:0050691,2.6046803588332728e-05
84844,2.6045004327993973e-05
GO:0030311,2.6044125470693666e-05
9474,2.6039835665082837e-05
23180,2.6037572911664136e-05
10933,2.6033440391684366e-05
GO:0045870,2.601543809867682e-05
23314,2.6014630949978393e-05
57673,2.6009239622522577e-05
GO:1904018,2.6008221314796573e-05
9203,2.6002372397818104e-05
146822,2.6001031600821207e-05
257364,2.5991851336182366e-05
GO:0043552,2.5989495203980644e-05
8218,2.5961345310460443e-05
133,2.595569710743759e-05
GO:0006388,2.5949083889812813e-05
7266,2.5941334889237253e-05
GO:1902423,2.5924398714679607e-05
GO:0033034,2.5921201278721258e-05
6424,2.5917809380132224e-05
6168,2.5917460497332936e-05
GO:1903215,2.5912697785344092e-05
9616,2.5906693073301704e-05
6239,2.5903943641536492e-05
10525,2.5901902445746547e-05
246744,2.5901120791474785e-05
59349,2.590071902966644e-05
GO:0032876,2.5891231266497394e-05
51199,2.5890960090311063e-05
GO:0010756,2.588494133927663e-05
57152,2.5877695029454667e-05
378,2.587551123101381e-05
GO:2000394,2.587345727616892e-05
379,2.5869017156780258e-05
1114,2.5867081538115366e-05
GO:0006682,2.5861086554766272e-05
GO:0006231,2.5857900130459857e-05
10563,2.5849257029626244e-05
6778,2.5847663738654304e-05
GO:0033630,2.5842665501570018e-05
3099,2.5839009509042524e-05
665,2.5832860302840132e-05
51720,2.5832488149918148e-05
GO:0045916,2.583076516743597e-05
3973,2.5830010303676445e-05
1431,2.5827903107334482e-05
GO:0000302,2.5818482578346772e-05
10296,2.5812843543488556e-05
8175,2.5811084696759118e-05
58487,2.5806520777156428e-05
GO:0042108,2.5792601025324924e-05
1003,2.578851806460978e-05
GO:0060316,2.5778127122891474e-05
7871,2.577468860535771e-05
8237,2.5764936069704174e-05
GO:1900103,2.5763476496787056e-05
GO:0007517,2.5761791319438906e-05
GO:2001264,2.5752222990483192e-05
5701,2.574655449241748e-05
23345,2.571939494567314e-05
GO:1904798,2.5713731951803603e-05
GO:0042743,2.571227102560574e-05
GO:0043249,2.5710846683219127e-05
2962,2.569524424748558e-05
3105,2.568835432919532e-05
GO:0061684,2.5688235614074172e-05
51504,2.568272272516684e-05
GO:0072331,2.5672978862751608e-05
GO:0070201,2.567252818174905e-05
GO:0030837,2.5670404511251084e-05
GO:0038127,2.5665282366846622e-05
GO:0048298,2.5655217065897643e-05
9709,2.565020374462022e-05
10491,2.5647247126216836e-05
GO:0018364,2.5643455411529653e-05
GO:0032469,2.5641185528151185e-05
10365,2.562788044078357e-05
GO:1902953,2.5620798169650174e-05
406930,2.562046601358373e-05
83852,2.5611890062173523e-05
GO:0045666,2.5611424903027326e-05
GO:0010575,2.5594222391085225e-05
GO:2000108,2.5591511485828202e-05
29086,2.5584896581983682e-05
GO:1903984,2.5581534836219818e-05
GO:0042180,2.556925511569835e-05
GO:1902043,2.5566629038957044e-05
GO:0030182,2.5560726687773133e-05
GO:2000622,2.555896074173721e-05
54676,2.5558349320519252e-05
23268,2.5557747397496685e-05
6197,2.555459093367364e-05
9063,2.5551603135471955e-05
GO:0071034,2.5549595038936607e-05
GO:0090141,2.554451476239998e-05
GO:0045110,2.5535340743160266e-05
9416,2.552946675340308e-05
2976,2.5513499409993657e-05
3796,2.5505399218872604e-05
GO:0007596,2.550512330274327e-05
231,2.550339277978366e-05
GO:1902731,2.5497866908738663e-05
GO:0010880,2.5497477876798764e-05
117584,2.5489738252590434e-05
7755,2.5475645486444916e-05
9238,2.547366921087136e-05
553115,2.5470267567313488e-05
26747,2.5470070284382245e-05
GO:0032205,2.5461681516980212e-05
3934,2.5460607499819662e-05
GO:0045039,2.5450143195388786e-05
11218,2.5449221639453257e-05
GO:0045824,2.5448859579918154e-05
79026,2.5448073305089176e-05
8361,2.544151419618765e-05
9246,2.5441064608485272e-05
GO:0045821,2.544103059552673e-05
285203,2.5440063823035328e-05
6542,2.5436156507558444e-05
5145,2.5434610096798467e-05
GO:0003376,2.5432727463865137e-05
3339,2.5426913459703657e-05
80312,2.5425718763564598e-05
9290,2.5422779977448946e-05
8407,2.5412252671271574e-05
GO:0007338,2.540520224367808e-05
55334,2.540032384052203e-05
23140,2.5399420331035147e-05
10056,2.5395878124423416e-05
GO:0022898,2.5394109705586457e-05
5018,2.5392281211603073e-05
6626,2.538508384520253e-05
GO:0098660,2.5375884140616317e-05
GO:0001501,2.5375642997059656e-05
5336,2.537359220730957e-05
GO:0044819,2.5369766454396228e-05
1024,2.536789079410975e-05
4957,2.5352948698092538e-05
GO:0015914,2.534315968702029e-05
79031,2.5338436471480076e-05
199,2.5334146392508855e-05
GO:0009056,2.5331666029741973e-05
GO:0035194,2.5331604503722322e-05
6949,2.532897443300867e-05
10181,2.5325774014981732e-05
27077,2.5323429668576104e-05
GO:0035281,2.5320217170240024e-05
GO:1904322,2.5317437502334523e-05
GO:0031400,2.5314917499209642e-05
GO:0002221,2.5307943703074968e-05
GO:1905818,2.5304569078789843e-05
55163,2.529153155094734e-05
389,2.5289328423193885e-05
GO:0002009,2.5281374066558938e-05
1130,2.526886886530285e-05
8874,2.526712745400482e-05
8555,2.5262872147091366e-05
79871,2.5258787326733663e-05
54790,2.525696667784699e-05
GO:0006757,2.525179001968722e-05
51537,2.5240965048537924e-05
GO:0090074,2.5234542854273834e-05
GO:0042996,2.523245055186458e-05
80314,2.523217859863985e-05
GO:0061099,2.5228101207249205e-05
25898,2.5227111431103735e-05
5310,2.5223667351819675e-05
GO:2000008,2.5221515723582947e-05
GO:0046602,2.521782428734117e-05
GO:0034389,2.521170432102952e-05
10266,2.520628370803538e-05
1787,2.518615285134935e-05
GO:0043248,2.5181340278421785e-05
10445,2.517578984058069e-05
GO:0050689,2.517433901163476e-05
197131,2.517119430282002e-05
1390,2.516489674491734e-05
GO:0048227,2.5155224695704513e-05
GO:0032056,2.5144150342017683e-05
144165,2.5142645265891616e-05
GO:0070129,2.514187629997395e-05
115209,2.514110508050388e-05
GO:1903912,2.513984268724703e-05
GO:0060161,2.5130679339274143e-05
56904,2.512879379677606e-05
GO:0042594,2.5127922926696413e-05
51773,2.512733639740924e-05
GO:1902176,2.512599866542177e-05
430,2.5125645689361635e-05
5971,2.512154648165144e-05
GO:0035871,2.5116069274119296e-05
GO:0051642,2.511085592621173e-05
3784,2.5102126841614636e-05
GO:0060336,2.5094414836790245e-05
9575,2.5088839152409555e-05
1975,2.5086145039882174e-05
10054,2.5084820975784258e-05
GO:0090166,2.50757543549632e-05
11047,2.5068611667952536e-05
84275,2.5052929104450832e-05
79922,2.5043570893745256e-05
64429,2.5039365513568467e-05
5520,2.5023392562300308e-05
51719,2.5019415526810553e-05
8986,2.5009540716714334e-05
GO:0038091,2.5007042121040914e-05
5158,2.5004813353647884e-05
GO:0070665,2.5001640559092863e-05
GO:0006520,2.500105904031943e-05
8321,2.5000218187072855e-05
9737,2.499716810937977e-05
51564,2.498653897917044e-05
GO:0018026,2.4985094940397987e-05
2186,2.498170112051638e-05
GO:0030835,2.4961936792536993e-05
63898,2.4950684523194553e-05
1832,2.494954943592499e-05
238,2.4947370159451014e-05
23350,2.494683517036279e-05
5664,2.4938641015731727e-05
7535,2.49367572822193e-05
GO:0002429,2.492112078547285e-05
GO:0036444,2.4912067780920387e-05
8260,2.49038660351587e-05
GO:0035269,2.489643801589528e-05
6776,2.4894021638026277e-05
GO:0034115,2.4892355529462466e-05
GO:1903586,2.489214523881245e-05
6696,2.4890766495305507e-05
159090,2.4877135455751334e-05
2494,2.4875553486932073e-05
GO:0003009,2.4873193393489818e-05
7703,2.4870667045152655e-05
GO:0000185,2.4862238838286198e-05
9208,2.486101716552465e-05
GO:0006744,2.485451864637723e-05
64710,2.4846783300119983e-05
80335,2.4835866887746573e-05
GO:1904075,2.483013982327841e-05
10011,2.4828192415409466e-05
GO:0002778,2.481844715838283e-05
GO:0006471,2.4815571573934188e-05
3658,2.481045629075843e-05
25827,2.4809681895783168e-05
154796,2.4808786638141917e-05
51639,2.4807311584645842e-05
8431,2.480207166985853e-05
60681,2.480014832823305e-05
79109,2.47949387652169e-05
9183,2.47944867094173e-05
GO:0045019,2.478670548913748e-05
