nodelist,protein_product_zinc,
79152,1.35E-12,
400793,1.35E-12,
51733,1.35E-12,
57156,1.34E-12,
10791,1.34E-12,
57719,1.34E-12,
85007,1.34E-12,
153396,1.34E-12,
91368,1.33E-12,
340152,1.33E-12,
79683,1.33E-12,
163071,1.33E-12,
100131816,1.33E-12,
23423,1.33E-12,
5409,1.32E-12,
130557,1.32E-12,
9173,1.32E-12,
4063,1.32E-12,
64789,1.32E-12,
54707,1.32E-12,
160777,1.32E-12,
128821,1.32E-12,
146852,1.32E-12,
116211,1.32E-12,
83786,1.31E-12,
80032,1.31E-12,
153561,1.31E-12,
127602,1.31E-12,
151393,1.31E-12,
24,1.31E-12,
339201,1.31E-12,
728113,1.31E-12,
434,1.31E-12,
3797,1.30E-12,
84905,1.30E-12,
55192,1.29E-12,
8193,1.29E-12,
66002,1.29E-12,
51365,1.29E-12,
84189,1.29E-12,
406892,1.28E-12,
22903,1.28E-12,
79990,1.28E-12,
79095,1.28E-12,
83690,1.28E-12,
374569,1.28E-12,
2001,1.28E-12,
4886,1.28E-12,
440093,1.28E-12,
3779,1.27E-12,
155382,1.27E-12,
100534599,1.27E-12,
56895,1.27E-12,
7044,1.27E-12,
92715,1.27E-12,
55175,1.27E-12,
285971,1.27E-12,
50616,1.26E-12,
962,1.26E-12,
403341,1.26E-12,
1103,1.26E-12,
100750247,1.26E-12,
80233,1.26E-12,
90355,1.26E-12,
51201,1.26E-12,
131450,1.26E-12,
10431,1.26E-12,
282808,1.26E-12,
25948,1.26E-12,
51188,1.26E-12,
63876,1.25E-12,
11162,1.25E-12,
135892,1.25E-12,
337972,1.25E-12,
3786,1.25E-12,
3890,1.25E-12,
57404,1.25E-12,
27255,1.25E-12,
23619,1.25E-12,
84287,1.24E-12,
29985,1.24E-12,
23676,1.24E-12,
4958,1.24E-12,
58489,1.24E-12,
79153,1.24E-12,
57666,1.24E-12,
54758,1.24E-12,
53630,1.23E-12,
9332,1.23E-12,
22850,1.23E-12,
170850,1.23E-12,
192666,1.23E-12,
27006,1.23E-12,
7102,1.23E-12,
126526,1.22E-12,
54437,1.22E-12,
431707,1.22E-12,
6746,1.22E-12,
9895,1.22E-12,
50859,1.22E-12,
57116,1.22E-12,
728712,1.21E-12,
155038,1.21E-12,
1443,1.21E-12,
23460,1.21E-12,
84203,1.21E-12,
128876,1.21E-12,
100616101,1.21E-12,
3892,1.21E-12,
26577,1.21E-12,
136051,1.21E-12,
27147,1.21E-12,
219738,1.20E-12,
827,1.20E-12,
50509,1.20E-12,
3451,1.20E-12,
352954,1.20E-12,
168544,1.20E-12,
116285,1.20E-12,
1731,1.20E-12,
50700,1.20E-12,
126868,1.19E-12,
259230,1.19E-12,
80219,1.19E-12,
152002,1.19E-12,
7461,1.19E-12,
57799,1.19E-12,
126321,1.19E-12,
9985,1.19E-12,
10793,1.19E-12,
414149,1.19E-12,
91750,1.18E-12,
254122,1.18E-12,
163859,1.18E-12,
10391,1.18E-12,
284129,1.18E-12,
112942,1.18E-12,
25911,1.18E-12,
11334,1.18E-12,
727936,1.18E-12,
139067,1.18E-12,
57580,1.17E-12,
79725,1.17E-12,
51673,1.17E-12,
387867,1.17E-12,
56889,1.16E-12,
57513,1.16E-12,
139599,1.16E-12,
84455,1.16E-12,
8455,1.15E-12,
160428,1.15E-12,
119710,1.15E-12,
2900,1.15E-12,
83999,1.15E-12,
114792,1.15E-12,
84298,1.15E-12,
84944,1.15E-12,
149111,1.15E-12,
147837,1.15E-12,
8807,1.14E-12,
29083,1.14E-12,
8338,1.14E-12,
63939,1.14E-12,
9635,1.14E-12,
83544,1.14E-12,
219293,1.14E-12,
162239,1.14E-12,
3975,1.14E-12,
79844,1.14E-12,
128439,1.13E-12,
135114,1.13E-12,
83607,1.13E-12,
55852,1.13E-12,
644150,1.13E-12,
1036,1.13E-12,
9117,1.12E-12,
399761,1.12E-12,
54657,1.12E-12,
151613,1.12E-12,
9762,1.12E-12,
6066,1.12E-12,
130162,1.12E-12,
10879,1.12E-12,
26548,1.12E-12,
220047,1.11E-12,
10717,1.11E-12,
23553,1.11E-12,
969,1.11E-12,
54830,1.11E-12,
374768,1.11E-12,
148109,1.10E-12,
131965,1.10E-12,
8869,1.10E-12,
51655,1.10E-12,
40,1.10E-12,
256281,1.10E-12,
4494,1.09E-12,
100130892,1.09E-12,
348487,1.09E-12,
8702,1.09E-12,
125050,1.09E-12,
255252,1.09E-12,
2674,1.09E-12,
8490,1.09E-12,
125336,1.09E-12,
10566,1.09E-12,
9104,1.09E-12,
80228,1.09E-12,
276,1.08E-12,
158866,1.08E-12,
57645,1.08E-12,
54681,1.08E-12,
347735,1.08E-12,
57801,1.08E-12,
140456,1.08E-12,
55187,1.08E-12,
159686,1.08E-12,
27134,1.08E-12,
3906,1.07E-12,
3060,1.07E-12,
131177,1.07E-12,
81706,1.07E-12,
2774,1.07E-12,
64006,1.07E-12,
5021,1.07E-12,
54952,1.07E-12,
84674,1.07E-12,
57720,1.07E-12,
126308,1.07E-12,
7592,1.07E-12,
201725,1.07E-12,
401505,1.06E-12,
643834,1.06E-12,
60386,1.06E-12,
8460,1.06E-12,
7108,1.06E-12,
7104,1.06E-12,
27030,1.06E-12,
90459,1.06E-12,
1903,1.05E-12,
129804,1.05E-12,
120534,1.05E-12,
55071,1.05E-12,
283248,1.05E-12,
123745,1.05E-12,
5509,1.05E-12,
8927,1.04E-12,
3003,1.04E-12,
55282,1.04E-12,
7107,1.04E-12,
83937,1.04E-12,
29901,1.04E-12,
94122,1.04E-12,
84245,1.04E-12,
10871,1.04E-12,
148870,1.04E-12,
64651,1.04E-12,
144348,1.04E-12,
79845,1.04E-12,
81794,1.04E-12,
286133,1.03E-12,
3957,1.03E-12,
124930,1.03E-12,
8778,1.03E-12,
83699,1.03E-12,
7032,1.03E-12,
57664,1.02E-12,
79979,1.02E-12,
146434,1.02E-12,
55176,1.02E-12,
55088,1.02E-12,
286006,1.02E-12,
79958,1.02E-12,
222662,1.02E-12,
60674,1.02E-12,
140606,1.02E-12,
84460,1.02E-12,
11311,1.01E-12,
79722,1.01E-12,
3112,1.01E-12,
142940,1.01E-12,
10913,1.01E-12,
1183,1.01E-12,
51115,1.01E-12,
124446,1.01E-12,
55893,1.01E-12,
285331,1.01E-12,
353299,1.01E-12,
79836,1.00E-12,
79841,1.00E-12,
7062,1.00E-12,
55280,1.00E-12,
92106,1.00E-12,
389015,1.00E-12,
5274,1.00E-12,
124401,9.98E-13,
50861,9.98E-13,
4496,9.98E-13,
152518,9.98E-13,
81786,9.96E-13,
65983,9.94E-13,
55751,9.92E-13,
63877,9.92E-13,
51372,9.91E-13,
8787,9.90E-13,
151556,9.90E-13,
26827,9.90E-13,
8910,9.88E-13,
149420,9.86E-13,
3535,9.86E-13,
57213,9.86E-13,
283578,9.85E-13,
729873,9.85E-13,
374354,9.84E-13,
23762,9.84E-13,
83657,9.84E-13,
253143,9.82E-13,
80745,9.81E-13,
1582,9.81E-13,
9143,9.81E-13,
9324,9.80E-13,
6447,9.79E-13,
219287,9.79E-13,
65065,9.78E-13,
81490,9.77E-13,
203859,9.76E-13,
64386,9.76E-13,
9028,9.74E-13,
79856,9.74E-13,
94025,9.72E-13,
153657,9.70E-13,
23518,9.69E-13,
146330,9.68E-13,
57795,9.68E-13,
151473,9.65E-13,
219854,9.65E-13,
253635,9.64E-13,
84885,9.63E-13,
401152,9.61E-13,
554235,9.58E-13,
5010,9.57E-13,
92304,9.56E-13,
26017,9.56E-13,
257019,9.55E-13,
3283,9.52E-13,
399694,9.52E-13,
342574,9.52E-13,
114800,9.49E-13,
84281,9.47E-13,
152663,9.45E-13,
6444,9.42E-13,
113201,9.40E-13,
57224,9.40E-13,
23145,9.39E-13,
221935,9.39E-13,
9885,9.39E-13,
169981,9.38E-13,
6329,9.36E-13,
338376,9.36E-13,
2695,9.34E-13,
8438,9.32E-13,
83478,9.32E-13,
55805,9.31E-13,
6547,9.31E-13,
80067,9.31E-13,
54873,9.28E-13,
348013,9.26E-13,
29100,9.26E-13,
6861,9.26E-13,
339535,9.25E-13,
29087,9.24E-13,
9312,9.20E-13,
80309,9.20E-13,
440138,9.19E-13,
10875,9.18E-13,
105,9.17E-13,
29106,9.15E-13,
90861,9.14E-13,
54981,9.12E-13,
8790,9.12E-13,
55609,9.11E-13,
4808,9.09E-13,
84807,9.09E-13,
9806,9.08E-13,
26871,9.07E-13,
55329,9.07E-13,
57507,9.06E-13,
29057,9.05E-13,
55316,9.05E-13,
56944,9.05E-13,
148254,9.04E-13,
6759,9.04E-13,
8809,9.04E-13,
631,9.04E-13,
117245,9.04E-13,
10716,9.02E-13,
83416,9.02E-13,
8714,9.01E-13,
79651,9.00E-13,
9818,8.99E-13,
26034,8.99E-13,
26269,8.97E-13,
4050,8.96E-13,
5818,8.94E-13,
57624,8.93E-13,
57348,8.93E-13,
54762,8.92E-13,
4151,8.92E-13,
57715,8.92E-13,
7260,8.91E-13,
28954,8.89E-13,
79798,8.89E-13,
84418,8.87E-13,
496,8.87E-13,
144347,8.87E-13,
80168,8.86E-13,
25876,8.86E-13,
26751,8.86E-13,
84002,8.85E-13,
9315,8.85E-13,
64137,8.83E-13,
79295,8.82E-13,
10809,8.81E-13,
29103,8.80E-13,
10509,8.80E-13,
79074,8.80E-13,
11108,8.78E-13,
23335,8.77E-13,
1088,8.74E-13,
728340,8.74E-13,
55632,8.72E-13,
729362,8.72E-13,
2123,8.70E-13,
112755,8.67E-13,
220963,8.66E-13,
29952,8.66E-13,
85019,8.66E-13,
338398,8.65E-13,
57191,8.65E-13,
494143,8.65E-13,
53917,8.62E-13,
9752,8.62E-13,
7700,8.62E-13,
7180,8.60E-13,
340578,8.58E-13,
653781,8.56E-13,
8475,8.56E-13,
135458,8.56E-13,
57663,8.55E-13,
114991,8.55E-13,
5179,8.53E-13,
374899,8.53E-13,
89782,8.51E-13,
375298,8.49E-13,
84890,8.46E-13,
1945,8.46E-13,
9478,8.45E-13,
283337,8.43E-13,
9868,8.43E-13,
23231,8.43E-13,
645345,8.42E-13,
388611,8.40E-13,
84071,8.38E-13,
23361,8.37E-13,
90161,8.35E-13,
84614,8.35E-13,
50650,8.35E-13,
1414,8.33E-13,
83659,8.31E-13,
9487,8.30E-13,
445328,8.29E-13,
114825,8.29E-13,
90522,8.29E-13,
256691,8.28E-13,
30850,8.27E-13,
9468,8.27E-13,
113802,8.26E-13,
51123,8.26E-13,
10157,8.22E-13,
8395,8.21E-13,
26137,8.20E-13,
79879,8.20E-13,
23194,8.20E-13,
84280,8.19E-13,
389524,8.17E-13,
11039,8.17E-13,
29991,8.16E-13,
349136,8.16E-13,
51350,8.15E-13,
100151683,8.14E-13,
100151684,8.14E-13,
149483,8.14E-13,
23357,8.10E-13,
83549,8.08E-13,
9058,8.06E-13,
376132,8.06E-13,
89932,8.06E-13,
50636,8.05E-13,
375260,8.04E-13,
116349,8.04E-13,
151011,8.03E-13,
343637,8.02E-13,
253935,8.01E-13,
3882,8.00E-13,
55074,8.00E-13,
196410,7.99E-13,
3200,7.99E-13,
22953,7.98E-13,
132014,7.98E-13,
255193,7.97E-13,
57523,7.97E-13,
84286,7.96E-13,
84690,7.96E-13,
252969,7.95E-13,
55342,7.94E-13,
8497,7.94E-13,
93099,7.90E-13,
55096,7.89E-13,
79776,7.89E-13,
170394,7.89E-13,
128872,7.88E-13,
79783,7.87E-13,
1593,7.86E-13,
84449,7.85E-13,
54769,7.84E-13,
147945,7.82E-13,
56834,7.81E-13,
1953,7.81E-13,
149461,7.81E-13,
9552,7.80E-13,
326624,7.80E-13,
54494,7.79E-13,
286499,7.78E-13,
154075,7.78E-13,
57226,7.77E-13,
11024,7.76E-13,
221786,7.75E-13,
388774,7.74E-13,
126208,7.73E-13,
8633,7.72E-13,
9423,7.71E-13,
10512,7.71E-13,
9399,7.71E-13,
9310,7.70E-13,
64901,7.70E-13,
9728,7.69E-13,
441642,7.69E-13,
10930,7.69E-13,
795,7.68E-13,
145165,7.68E-13,
64897,7.67E-13,
113263,7.66E-13,
1082,7.65E-13,
607,7.63E-13,
203523,7.63E-13,
168537,7.62E-13,
64800,7.61E-13,
6964,7.57E-13,
155100,7.57E-13,
55150,7.55E-13,
55298,7.55E-13,
137902,7.54E-13,
254042,7.53E-13,
387332,7.53E-13,
8884,7.51E-13,
27121,7.49E-13,
25972,7.47E-13,
29094,7.47E-13,
79777,7.47E-13,
124359,7.46E-13,
283078,7.45E-13,
23658,7.42E-13,
83707,7.41E-13,
81928,7.41E-13,
9899,7.40E-13,
10942,7.40E-13,
27290,7.40E-13,
84073,7.38E-13,
60509,7.38E-13,
29799,7.37E-13,
28318,7.36E-13,
116328,7.36E-13,
2675,7.36E-13,
5649,7.36E-13,
55286,7.35E-13,
10597,7.34E-13,
27145,7.34E-13,
360030,7.34E-13,
255394,7.34E-13,
4818,7.26E-13,
26153,7.24E-13,
23550,7.24E-13,
83861,7.24E-13,
199720,7.24E-13,
124149,7.24E-13,
112970,7.22E-13,
204962,7.22E-13,
27036,7.22E-13,
6911,7.22E-13,
10599,7.21E-13,
199223,7.19E-13,
8804,7.18E-13,
3209,7.18E-13,
221322,7.18E-13,
2738,7.17E-13,
201965,7.16E-13,
27440,7.16E-13,
653567,7.16E-13,
348303,7.16E-13,
8690,7.16E-13,
83714,7.13E-13,
54467,7.12E-13,
374393,7.12E-13,
49855,7.09E-13,
10244,7.09E-13,
54989,7.09E-13,
148103,7.07E-13,
219790,7.07E-13,
1002,7.06E-13,
85457,7.06E-13,
79947,7.04E-13,
8637,7.00E-13,
7638,6.99E-13,
9580,6.99E-13,
2577,6.98E-13,
8288,6.98E-13,
92285,6.97E-13,
4237,6.96E-13,
51559,6.96E-13,
54516,6.95E-13,
389336,6.95E-13,
6571,6.93E-13,
57491,6.93E-13,
80023,6.92E-13,
117154,6.91E-13,
375035,6.91E-13,
116441,6.89E-13,
221491,6.89E-13,
80099,6.88E-13,
8821,6.87E-13,
343450,6.87E-13,
132949,6.87E-13,
6291,6.86E-13,
80760,6.86E-13,
23250,6.86E-13,
91522,6.84E-13,
728911,6.83E-13,
9069,6.83E-13,
102288414,6.82E-13,
51088,6.82E-13,
4481,6.81E-13,
5028,6.81E-13,
644619,6.81E-13,
134266,6.81E-13,
5017,6.80E-13,
389856,6.78E-13,
150082,6.77E-13,
84775,6.75E-13,
27295,6.75E-13,
3497,6.75E-13,
171169,6.74E-13,
2827,6.73E-13,
51168,6.72E-13,
23585,6.71E-13,
643246,6.70E-13,
56911,6.70E-13,
11022,6.70E-13,
85438,6.70E-13,
83853,6.69E-13,
283160,6.69E-13,
165140,6.67E-13,
23272,6.64E-13,
200931,6.63E-13,
54905,6.62E-13,
9,6.61E-13,
93349,6.60E-13,
22859,6.60E-13,
552889,6.59E-13,
79081,6.59E-13,
113655,6.59E-13,
25956,6.59E-13,
770,6.59E-13,
64118,6.56E-13,
317749,6.56E-13,
157657,6.55E-13,
91351,6.54E-13,
54675,6.54E-13,
5279,6.53E-13,
387914,6.53E-13,
57547,6.52E-13,
7033,6.51E-13,
125997,6.50E-13,
123688,6.50E-13,
284904,6.49E-13,
26050,6.49E-13,
1730,6.49E-13,
51333,6.48E-13,
4909,6.48E-13,
285346,6.46E-13,
23491,6.46E-13,
166614,6.46E-13,
3443,6.44E-13,
84063,6.43E-13,
3355,6.43E-13,
23324,6.43E-13,
283232,6.42E-13,
113178,6.41E-13,
2016,6.41E-13,
55160,6.40E-13,
143425,6.38E-13,
200523,6.38E-13,
3291,6.37E-13,
115677,6.37E-13,
130132,6.37E-13,
85481,6.36E-13,
158358,6.36E-13,
83446,6.35E-13,
100506164,6.35E-13,
125488,6.34E-13,
91966,6.34E-13,
9166,6.33E-13,
6614,6.33E-13,
10219,6.33E-13,
29951,6.31E-13,
1101,6.30E-13,
112483,6.30E-13,
342372,6.30E-13,
347344,6.30E-13,
90407,6.29E-13,
51241,6.28E-13,
64283,6.28E-13,
3195,6.27E-13,
54058,6.27E-13,
23026,6.27E-13,
2679,6.26E-13,
83448,6.26E-13,
286451,6.25E-13,
55365,6.25E-13,
64718,6.24E-13,
64332,6.24E-13,
6349,6.23E-13,
79411,6.23E-13,
56033,6.22E-13,
4146,6.22E-13,
333929,6.22E-13,
346157,6.22E-13,
2700,6.21E-13,
79157,6.20E-13,
140612,6.20E-13,
100130932,6.19E-13,
26108,6.18E-13,
57626,6.18E-13,
130535,6.17E-13,
55502,6.17E-13,
203076,6.16E-13,
203062,6.16E-13,
3823,6.16E-13,
4009,6.16E-13,
8427,6.13E-13,
357,6.12E-13,
4687,6.11E-13,
54923,6.11E-13,
89822,6.10E-13,
5961,6.10E-13,
139596,6.10E-13,
57700,6.09E-13,
440184,6.09E-13,
133584,6.09E-13,
9534,6.08E-13,
26872,6.08E-13,
109731405,6.07E-13,
55582,6.06E-13,
4501,6.06E-13,
255426,6.05E-13,
4677,6.05E-13,
89845,6.04E-13,
150275,6.01E-13,
8969,6.00E-13,
8329,6.00E-13,
439996,6.00E-13,
60672,5.99E-13,
28834,5.99E-13,
729857,5.99E-13,
9615,5.98E-13,
9489,5.96E-13,
57636,5.96E-13,
3492,5.94E-13,
128553,5.94E-13,
159296,5.94E-13,
55322,5.94E-13,
9073,5.94E-13,
84752,5.94E-13,
26157,5.94E-13,
84996,5.93E-13,
132430,5.92E-13,
2543,5.91E-13,
57514,5.91E-13,
100529063,5.90E-13,
9087,5.90E-13,
127687,5.90E-13,
115294,5.90E-13,
3885,5.89E-13,
55374,5.89E-13,
60685,5.87E-13,
344148,5.87E-13,
54860,5.87E-13,
9398,5.86E-13,
1534,5.84E-13,
81850,5.84E-13,
57455,5.83E-13,
205327,5.83E-13,
64850,5.83E-13,
347902,5.81E-13,
342132,5.81E-13,
6295,5.81E-13,
136263,5.81E-13,
91574,5.81E-13,
128077,5.80E-13,
390928,5.80E-13,
51016,5.80E-13,
55778,5.80E-13,
386618,5.79E-13,
80778,5.78E-13,
83758,5.78E-13,
10850,5.78E-13,
286301,5.78E-13,
256364,5.77E-13,
9751,5.77E-13,
440435,5.76E-13,
56154,5.76E-13,
23261,5.76E-13,
7553,5.75E-13,
284611,5.75E-13,
9797,5.75E-13,
7633,5.74E-13,
2595,5.74E-13,
23096,5.71E-13,
84163,5.70E-13,
728441,5.69E-13,
7809,5.69E-13,
339366,5.69E-13,
90249,5.69E-13,
4675,5.68E-13,
79745,5.68E-13,
145957,5.67E-13,
79640,5.66E-13,
2567,5.66E-13,
27013,5.65E-13,
3136,5.65E-13,
1142,5.65E-13,
84134,5.64E-13,
11247,5.62E-13,
29990,5.62E-13,
200909,5.62E-13,
401285,5.62E-13,
116064,5.62E-13,
9196,5.62E-13,
54985,5.60E-13,
283933,5.58E-13,
283460,5.58E-13,
29906,5.57E-13,
25806,5.57E-13,
4947,5.56E-13,
57184,5.55E-13,
348793,5.54E-13,
148753,5.54E-13,
163227,5.53E-13,
56141,5.51E-13,
6758,5.51E-13,
440590,5.51E-13,
10886,5.49E-13,
374879,5.49E-13,
79817,5.49E-13,
113444,5.49E-13,
79949,5.49E-13,
79774,5.48E-13,
25770,5.48E-13,
26532,5.48E-13,
10045,5.47E-13,
338707,5.47E-13,
158809,5.46E-13,
26582,5.46E-13,
84961,5.45E-13,
137695,5.45E-13,
257240,5.45E-13,
8348,5.44E-13,
79022,5.44E-13,
416,5.43E-13,
8824,5.43E-13,
219670,5.41E-13,
402569,5.41E-13,
55615,5.41E-13,
81894,5.39E-13,
90326,5.37E-13,
134637,5.37E-13,
154467,5.37E-13,
57722,5.36E-13,
23105,5.36E-13,
84057,5.36E-13,
11142,5.36E-13,
55151,5.35E-13,
79098,5.35E-13,
79034,5.34E-13,
56942,5.34E-13,
4439,5.32E-13,
653689,5.32E-13,
553,5.31E-13,
552,5.31E-13,
55260,5.31E-13,
388344,5.30E-13,
9120,5.28E-13,
94120,5.27E-13,
259173,5.26E-13,
29998,5.26E-13,
90834,5.23E-13,
340543,5.22E-13,
28442,5.22E-13,
56995,5.20E-13,
642843,5.20E-13,
92737,5.19E-13,
751867,5.17E-13,
203569,5.16E-13,
90121,5.16E-13,
84256,5.14E-13,
257062,5.14E-13,
54943,5.13E-13,
4070,5.12E-13,
1805,5.11E-13,
83895,5.11E-13,
167127,5.10E-13,
51301,5.10E-13,
51440,5.09E-13,
257415,5.09E-13,
63982,5.09E-13,
1777,5.08E-13,
83442,5.07E-13,
123103,5.06E-13,
221833,5.05E-13,
51131,5.05E-13,
167826,5.05E-13,
58189,5.05E-13,
26499,5.04E-13,
79137,5.04E-13,
5697,5.04E-13,
84162,5.03E-13,
56675,5.03E-13,
144132,5.02E-13,
123355,5.01E-13,
55808,5.00E-13,
9249,4.99E-13,
51555,4.99E-13,
51233,4.98E-13,
55281,4.98E-13,
29851,4.96E-13,
149297,4.96E-13,
93134,4.95E-13,
414919,4.95E-13,
84141,4.94E-13,
126326,4.94E-13,
9535,4.93E-13,
50865,4.93E-13,
441521,4.93E-13,
55830,4.93E-13,
115399,4.92E-13,
7092,4.91E-13,
139231,4.91E-13,
79183,4.90E-13,
388531,4.90E-13,
65124,4.90E-13,
83417,4.87E-13,
123,4.87E-13,
55793,4.87E-13,
115653,4.86E-13,
285943,4.86E-13,
79104,4.86E-13,
142683,4.86E-13,
5276,4.86E-13,
79674,4.85E-13,
79642,4.85E-13,
136,4.85E-13,
9172,4.84E-13,
56605,4.84E-13,
3199,4.84E-13,
375743,4.84E-13,
26148,4.83E-13,
84102,4.83E-13,
51303,4.80E-13,
25840,4.79E-13,
51066,4.79E-13,
401115,4.79E-13,
1087,4.78E-13,
653857,4.76E-13,
2897,4.76E-13,
3218,4.75E-13,
116362,4.74E-13,
79048,4.74E-13,
23254,4.74E-13,
201181,4.74E-13,
2709,4.72E-13,
4892,4.72E-13,
5031,4.71E-13,
28396,4.71E-13,
729852,4.69E-13,
92346,4.69E-13,
387104,4.69E-13,
653214,4.69E-13,
144715,4.68E-13,
51186,4.68E-13,
6953,4.68E-13,
23308,4.67E-13,
6328,4.67E-13,
258,4.67E-13,
277,4.66E-13,
80704,4.64E-13,
1463,4.63E-13,
81575,4.63E-13,
9703,4.63E-13,
155060,4.61E-13,
8382,4.61E-13,
116238,4.60E-13,
4112,4.57E-13,
54852,4.56E-13,
27293,4.55E-13,
1735,4.54E-13,
83747,4.54E-13,
266747,4.54E-13,
100294162,4.53E-13,
731682,4.53E-13,
100294190,4.53E-13,
91151,4.53E-13,
28299,4.51E-13,
3765,4.50E-13,
85460,4.50E-13,
267004,4.49E-13,
10352,4.49E-13,
9674,4.47E-13,
10178,4.47E-13,
23315,4.47E-13,
84681,4.47E-13,
51175,4.46E-13,
201475,4.46E-13,
7468,4.45E-13,
126669,4.45E-13,
54807,4.43E-13,
11062,4.43E-13,
729611,4.43E-13,
317772,4.42E-13,
57135,4.42E-13,
7621,4.42E-13,
340542,4.41E-13,
129138,4.41E-13,
5197,4.41E-13,
126382,4.41E-13,
343263,4.41E-13,
84923,4.40E-13,
26748,4.39E-13,
26749,4.39E-13,
729428,4.39E-13,
282890,4.38E-13,
1010,4.38E-13,
51409,4.37E-13,
63977,4.36E-13,
54991,4.36E-13,
441518,4.35E-13,
3266,4.35E-13,
64864,4.34E-13,
64860,4.33E-13,
84320,4.33E-13,
51427,4.33E-13,
7739,4.33E-13,
387357,4.33E-13,
5540,4.31E-13,
1117,4.30E-13,
90990,4.30E-13,
10129,4.30E-13,
139728,4.30E-13,
57536,4.29E-13,
3081,4.29E-13,
132228,4.29E-13,
440603,4.29E-13,
338412,4.28E-13,
440503,4.26E-13,
125061,4.26E-13,
10357,4.26E-13,
340075,4.25E-13,
84971,4.25E-13,
9764,4.25E-13,
196383,4.25E-13,
976,4.24E-13,
389435,4.24E-13,
54914,4.24E-13,
157638,4.24E-13,
10194,4.24E-13,
56673,4.24E-13,
55769,4.23E-13,
3803,4.23E-13,
4062,4.23E-13,
151531,4.22E-13,
4685,4.20E-13,
66004,4.19E-13,
150383,4.19E-13,
92017,4.18E-13,
30813,4.18E-13,
285782,4.17E-13,
339416,4.17E-13,
337879,4.16E-13,
155006,4.16E-13,
339669,4.16E-13,
114826,4.16E-13,
759,4.14E-13,
116379,4.10E-13,
50810,4.10E-13,
81577,4.10E-13,
169522,4.09E-13,
114815,4.09E-13,
6361,4.09E-13,
8612,4.08E-13,
162967,4.08E-13,
27127,4.07E-13,
58164,4.07E-13,
441024,4.07E-13,
129446,4.07E-13,
4858,4.06E-13,
220004,4.06E-13,
9210,4.05E-13,
80714,4.04E-13,
9473,4.04E-13,
80336,4.03E-13,
5681,4.02E-13,
219844,4.01E-13,
89849,4.01E-13,
112464,4.01E-13,
92999,4.00E-13,
140711,3.99E-13,
4242,3.99E-13,
4248,3.99E-13,
115123,3.98E-13,
8076,3.98E-13,
29895,3.97E-13,
80071,3.97E-13,
33,3.97E-13,
57030,3.96E-13,
4240,3.96E-13,
10675,3.95E-13,
25966,3.95E-13,
7620,3.93E-13,
169792,3.92E-13,
404665,3.91E-13,
56126,3.91E-13,
5620,3.91E-13,
84870,3.90E-13,
54857,3.90E-13,
8492,3.89E-13,
64743,3.89E-13,
202374,3.88E-13,
65975,3.88E-13,
124935,3.88E-13,
26279,3.88E-13,
1007,3.87E-13,
57524,3.87E-13,
114757,3.86E-13,
153684,3.86E-13,
8859,3.86E-13,
51298,3.85E-13,
346562,3.84E-13,
10983,3.84E-13,
5612,3.84E-13,
10368,3.83E-13,
493753,3.83E-13,
79739,3.81E-13,
100287513,3.80E-13,
84709,3.80E-13,
92369,3.80E-13,
160857,3.80E-13,
1184,3.79E-13,
4326,3.79E-13,
55152,3.79E-13,
10326,3.79E-13,
493911,3.79E-13,
534,3.79E-13,
2713,3.78E-13,
5639,3.78E-13,
57707,3.78E-13,
55702,3.78E-13,
83887,3.78E-13,
359710,3.78E-13,
80790,3.77E-13,
84542,3.77E-13,
79603,3.76E-13,
83884,3.76E-13,
162494,3.76E-13,
55974,3.76E-13,
64744,3.75E-13,
100132979,3.74E-13,
84929,3.74E-13,
388536,3.74E-13,
3972,3.72E-13,
169966,3.71E-13,
641293,3.71E-13,
729402,3.71E-13,
6703,3.71E-13,
441212,3.71E-13,
729967,3.69E-13,
11163,3.69E-13,
11182,3.68E-13,
4814,3.68E-13,
200261,3.67E-13,
1774,3.66E-13,
116236,3.66E-13,
342667,3.65E-13,
9547,3.64E-13,
55687,3.64E-13,
729238,3.63E-13,
221960,3.61E-13,
3111,3.60E-13,
139324,3.60E-13,
83449,3.58E-13,
4482,3.57E-13,
5309,3.57E-13,
80341,3.57E-13,
1427,3.56E-13,
574537,3.56E-13,
388695,3.55E-13,
6334,3.55E-13,
80325,3.55E-13,
4608,3.54E-13,
221472,3.54E-13,
8447,3.54E-13,
2939,3.53E-13,
283455,3.53E-13,
115861,3.53E-13,
57578,3.53E-13,
10233,3.53E-13,
122961,3.52E-13,
8263,3.52E-13,
340784,3.51E-13,
25893,3.51E-13,
150379,3.51E-13,
100527963,3.50E-13,
440955,3.50E-13,
80831,3.50E-13,
28620,3.50E-13,
10842,3.49E-13,
26831,3.49E-13,
90133,3.49E-13,
23174,3.49E-13,
54976,3.49E-13,
132160,3.49E-13,
8745,3.48E-13,
51136,3.48E-13,
272,3.48E-13,
283600,3.48E-13,
284393,3.48E-13,
388122,3.48E-13,
9934,3.47E-13,
28974,3.46E-13,
54480,3.45E-13,
163259,3.44E-13,
1014,3.42E-13,
7581,3.42E-13,
4345,3.42E-13,
8581,3.41E-13,
80345,3.41E-13,
4537,3.40E-13,
5078,3.39E-13,
100129271,3.39E-13,
55124,3.39E-13,
83473,3.38E-13,
2712,3.38E-13,
2635,3.38E-13,
133015,3.38E-13,
80818,3.37E-13,
