nodes,lasofoxifene
9416,1.5474815046457166e-05
GO:1903126,1.5474440398966587e-05
GO:0090279,1.547433900590609e-05
GO:0046822,1.54733811424198e-05
GO:0030953,1.5471300280538703e-05
7965,1.5470872334881836e-05
8673,1.5470364081851347e-05
55738,1.546978852827202e-05
GO:0048298,1.5465950190481776e-05
GO:0043506,1.5460374555970316e-05
GO:2001046,1.5458041860128052e-05
7294,1.545609870122655e-05
9861,1.545000440995319e-05
GO:0070203,1.5447927610984806e-05
GO:0097712,1.544574358173707e-05
GO:1900454,1.5443927076827305e-05
GO:0038091,1.5441343860395507e-05
84188,1.544130733638809e-05
GO:1901992,1.544123818552579e-05
7347,1.5425500234050477e-05
GO:0098795,1.542522438191997e-05
254827,1.54238217318843e-05
GO:0070202,1.541825789652651e-05
GO:0002220,1.541660397657259e-05
27250,1.541605157420107e-05
GO:0090232,1.541452611666818e-05
GO:0048468,1.5409923895998396e-05
221937,1.5407279385768823e-05
4644,1.5406647603943593e-05
GO:0000492,1.5404470167128117e-05
10202,1.5403745925010532e-05
10228,1.5403356761247675e-05
440026,1.5402912804207216e-05
GO:2000026,1.5400783942345645e-05
GO:0008202,1.539595257330129e-05
7290,1.539379878746076e-05
GO:0071229,1.5391684466013573e-05
78986,1.5389327626163152e-05
GO:0071156,1.5384589366331384e-05
GO:0000959,1.5382228143034035e-05
GO:0043414,1.5381854180000685e-05
GO:0031440,1.53796742670301e-05
2817,1.5375402766105062e-05
574411,1.537435578800438e-05
10147,1.5373302156116235e-05
4084,1.5369103728637545e-05
GO:0032509,1.5366901708211975e-05
GO:1903896,1.536420808902971e-05
5898,1.536360986293648e-05
11231,1.5359965994102813e-05
80762,1.5359540485563138e-05
11285,1.5359464724169672e-05
GO:0034724,1.5359312139363313e-05
GO:0071866,1.5358237228326722e-05
55503,1.535809758126314e-05
GO:0022617,1.535679115740038e-05
GO:1902953,1.5354934957702712e-05
4155,1.5353240335202718e-05
GO:0006633,1.5352813260348582e-05
5740,1.5352780068606713e-05
203228,1.535254110759392e-05
9444,1.5351226579176363e-05
GO:0046602,1.5349032185293444e-05
GO:0042308,1.534859233288239e-05
6455,1.5346023727467675e-05
2266,1.5345326764047637e-05
26119,1.534517575977953e-05
GO:1905090,1.5333589062916918e-05
121441,1.533298670876393e-05
GO:2000209,1.533185449117623e-05
56897,1.5330499408166813e-05
GO:1902850,1.5329036343580467e-05
10916,1.5328158478994894e-05
GO:0019076,1.5327738087878834e-05
5935,1.5315471133880425e-05
GO:0090049,1.531229106031537e-05
GO:1904292,1.531208197548613e-05
5609,1.531007660262176e-05
5443,1.5308013709965204e-05
5314,1.5307321233436333e-05
84309,1.5305443040220897e-05
578,1.5302704779866595e-05
283489,1.5291518464674143e-05
GO:0050901,1.52898724432109e-05
5357,1.5285507800572994e-05
6257,1.528441934098811e-05
55379,1.5284348369253984e-05
79885,1.5283363396801744e-05
10127,1.528234646330182e-05
GO:0031324,1.5280019166126886e-05
7178,1.527980968753444e-05
GO:0019511,1.5272777637393456e-05
50640,1.527194354002873e-05
GO:0008593,1.5267888285904388e-05
9757,1.526233331919262e-05
GO:0044387,1.525948371792259e-05
666,1.5252398994245587e-05
7171,1.525195688836489e-05
GO:1905793,1.5249478577286823e-05
79968,1.5243648501185253e-05
GO:1902043,1.5239930585079884e-05
50809,1.5228392488853046e-05
GO:0046605,1.5227229434468918e-05
GO:0071702,1.5226421331742883e-05
GO:0044314,1.522401483370361e-05
114294,1.5222029599484931e-05
51429,1.5219077516777671e-05
3099,1.5215004328289091e-05
5291,1.5214966074953206e-05
1003,1.5212947079803248e-05
79833,1.5207514358829175e-05
54606,1.520323991356337e-05
GO:0038061,1.5202004238747761e-05
23410,1.5194584065776067e-05
GO:0002159,1.5192286624964233e-05
GO:0009408,1.5192159283781682e-05
9554,1.519113451896751e-05
GO:1903690,1.5190457247425756e-05
9960,1.5189960783387653e-05
29890,1.518940938502645e-05
10963,1.5189224625327909e-05
GO:0031343,1.518850090480337e-05
1476,1.5186406268484935e-05
GO:0003009,1.5185636786505624e-05
246175,1.5184256229429042e-05
GO:1903947,1.517924043091656e-05
928,1.5171881016009037e-05
GO:0043534,1.5170182805725891e-05
5719,1.516969587804675e-05
GO:0034389,1.5164704958443606e-05
6643,1.5164151300370875e-05
23380,1.5164094046197165e-05
293,1.5162138766429288e-05
140947,1.5160602408308398e-05
GO:0051489,1.5157202564009612e-05
55630,1.5156142813683939e-05
196528,1.5155042714658653e-05
GO:0032729,1.5153025015475945e-05
338382,1.514779877402608e-05
GO:0097167,1.514532077149975e-05
GO:1990258,1.5144539293273314e-05
92345,1.5143586567749081e-05
55325,1.5132540563872404e-05
GO:0090100,1.5130974874020959e-05
6301,1.5129535021243118e-05
GO:0031058,1.5123558816841619e-05
55140,1.5118519999298832e-05
29945,1.5115970961358158e-05
GO:0050708,1.5113167470770415e-05
26512,1.5109460586358653e-05
55596,1.5107991082577271e-05
9919,1.5103850413878512e-05
GO:0045047,1.5103720858178617e-05
GO:0035456,1.510258164496327e-05
952,1.5102542601620226e-05
5683,1.510201517183936e-05
11137,1.5099606976804807e-05
GO:0031124,1.5092361204739742e-05
51009,1.5089675855251829e-05
25896,1.5082193884780108e-05
182,1.5080202821107934e-05
5706,1.5078291599005876e-05
7049,1.506660561316845e-05
54625,1.5065642835053635e-05
GO:0006970,1.5061813169977702e-05
553115,1.5061325146629553e-05
84166,1.5060976031416882e-05
10153,1.5060172001817716e-05
GO:0010613,1.5060102499433974e-05
GO:0060393,1.505898995972882e-05
GO:1903984,1.5057501532133762e-05
GO:0031057,1.5056844382984243e-05
79733,1.5052345916800408e-05
GO:0035519,1.50522429796614e-05
3778,1.505013971266401e-05
GO:0007043,1.5045478580599018e-05
GO:0034723,1.5039295370886772e-05
373156,1.5037961640337554e-05
3598,1.503760611646452e-05
GO:1902369,1.5035644341762017e-05
7169,1.5033744728030834e-05
84078,1.503368375450954e-05
GO:0030311,1.5019427895019328e-05
7082,1.5010794942008135e-05
3784,1.500697235741601e-05
GO:0032423,1.5002905348391365e-05
84612,1.5002902884031144e-05
GO:0035521,1.500034262425977e-05
347733,1.4998130359362307e-05
22853,1.4994080286123563e-05
51373,1.4993502940197239e-05
325,1.4992793411080431e-05
GO:0006301,1.498971859684934e-05
5979,1.498513713207032e-05
5692,1.4978813127928301e-05
57658,1.4978127827732274e-05
GO:0006811,1.4976850557597455e-05
GO:0051572,1.4976537291915471e-05
GO:0051222,1.4975932220819029e-05
GO:0032804,1.4970545809195677e-05
6015,1.4969895798712443e-05
80014,1.4969541148447166e-05
GO:0016560,1.4969077467605095e-05
GO:2000270,1.4967741047127419e-05
GO:0044528,1.4961775507189798e-05
GO:0030206,1.4961718651736073e-05
GO:0042310,1.495499429768469e-05
GO:0071375,1.495463771801842e-05
GO:0050851,1.4952960137405212e-05
55800,1.4948112660465878e-05
GO:0034315,1.4945342326126622e-05
51311,1.4941244217426438e-05
GO:0039692,1.4941190646946965e-05
51433,1.4939760036982056e-05
GO:0038092,1.4938884926646697e-05
7564,1.4935989725656537e-05
GO:0030836,1.4931523641406654e-05
GO:2000378,1.4930898291103034e-05
GO:0000079,1.4927111186577206e-05
5350,1.4923923783059062e-05
8408,1.491543356901956e-05
6748,1.4912822952637443e-05
GO:2000199,1.4903882860886426e-05
9319,1.4900619711042353e-05
875,1.4894420437604667e-05
23135,1.489246502348525e-05
GO:0006006,1.4892354374204376e-05
57798,1.4890674646197951e-05
GO:0045046,1.4886908641879174e-05
GO:0055010,1.486863504140109e-05
55093,1.486689144542277e-05
GO:0033344,1.4866028547774777e-05
GO:0072101,1.4865771725620459e-05
GO:0032459,1.4865032114416258e-05
26260,1.4864900847994993e-05
829,1.4860964861373881e-05
GO:0090085,1.485979585065622e-05
GO:0070537,1.4847272559302063e-05
117584,1.484291314062497e-05
5110,1.4840651202714364e-05
2313,1.4839899517545873e-05
GO:0006999,1.483984035450091e-05
83858,1.4839799008435888e-05
GO:0006139,1.483676168416694e-05
GO:0034970,1.4833722060798346e-05
GO:0048520,1.4829091073473902e-05
GO:0061684,1.4817659562750857e-05
GO:0060701,1.4816482403864424e-05
GO:2000008,1.4816326986839698e-05
GO:0040018,1.4810164333362853e-05
GO:0030497,1.4807843192274348e-05
GO:0046010,1.480643278248309e-05
5519,1.4804674373298634e-05
GO:0044238,1.4803252846480504e-05
23236,1.4798041039160447e-05
GO:0061179,1.479564522944516e-05
GO:0048639,1.4795286123782656e-05
GO:2000179,1.4791996878701777e-05
1845,1.4785491374307212e-05
84687,1.4784952464490371e-05
144165,1.4784685328388561e-05
GO:0044362,1.4783834318280708e-05
64710,1.478108219232024e-05
GO:0006895,1.4779113414110453e-05
GO:0035590,1.4772545631634862e-05
63893,1.4772082013069621e-05
GO:0007258,1.4771116533067975e-05
GO:0071478,1.4762959764797372e-05
GO:0051235,1.4762212518350923e-05
8027,1.4757428326797678e-05
GO:0031668,1.475506900653395e-05
GO:0060044,1.4749406773049039e-05
GO:0007096,1.474914240851454e-05
GO:2000434,1.4745809657784738e-05
55802,1.4739357017639621e-05
GO:0035413,1.4728610141158407e-05
GO:0090288,1.4726747959126392e-05
GO:1904020,1.4721095607707916e-05
3691,1.4715737998052193e-05
6242,1.471541401755478e-05
GO:0001961,1.4711632664590698e-05
8216,1.4710940027212634e-05
2670,1.4704502652507079e-05
51421,1.4702957722534835e-05
GO:0010891,1.4699908734903396e-05
23317,1.4690662212796e-05
GO:0070528,1.4690438714385353e-05
26287,1.4682533314290824e-05
GO:2001233,1.4682117703599538e-05
GO:0060021,1.4680084737675357e-05
65003,1.4678682479635969e-05
6097,1.4673936543166913e-05
GO:0050773,1.467282635650798e-05
7750,1.4666373014323088e-05
56302,1.4663030469528586e-05
9094,1.4657629077286799e-05
GO:1902732,1.4657119389408938e-05
GO:0044328,1.4651317331596366e-05
152185,1.4650932908282896e-05
GO:0033127,1.4650687956282398e-05
57215,1.4647997798078008e-05
6778,1.4644231480661705e-05
7727,1.4644204520894943e-05
GO:0051272,1.4643992066184163e-05
5047,1.463486378881636e-05
11021,1.4632867396057417e-05
GO:1903432,1.4632088706732836e-05
26043,1.4631412407238714e-05
GO:0010165,1.4625315976081213e-05
GO:0044869,1.4625272949635504e-05
83452,1.4625089488852848e-05
GO:0006941,1.4621890670449413e-05
GO:0051084,1.4618722295210408e-05
11221,1.4613014320236817e-05
4154,1.4611985242537695e-05
3703,1.4610931928824186e-05
GO:0090329,1.4610707723083179e-05
905,1.4607199876528532e-05
55509,1.4600647290022491e-05
GO:0006222,1.459210210484711e-05
GO:0038127,1.4591728765065457e-05
GO:0006343,1.4590736672070571e-05
4072,1.4589148350173832e-05
55005,1.4583924369060466e-05
GO:1990778,1.4579212982414517e-05
84248,1.4578665166185387e-05
GO:0048666,1.4570415713510971e-05
51119,1.4569733143531646e-05
GO:0097340,1.4568235017581971e-05
GO:1901896,1.4568117528935838e-05
80789,1.4568040586224917e-05
GO:0052695,1.456609380378634e-05
10733,1.4561196043077928e-05
GO:0006829,1.4559804174052885e-05
GO:0071379,1.455571013708327e-05
11329,1.4552626695063805e-05
481,1.4545747443626041e-05
64978,1.4544713213943304e-05
4931,1.4544321750001723e-05
307,1.4533418380558477e-05
GO:0039702,1.4533248073322868e-05
GO:0032392,1.4531441130384327e-05
894,1.4529746884077686e-05
GO:0033128,1.4526259160824162e-05
23126,1.451762477324311e-05
1282,1.4515305482985981e-05
GO:2000406,1.4514914942455341e-05
6660,1.4507837161044926e-05
51434,1.4505087600626706e-05
GO:0033628,1.4504956275575797e-05
131578,1.4504047584529355e-05
2530,1.450219993982756e-05
1400,1.4500047683628035e-05
GO:0006256,1.449842424494216e-05
7278,1.4497371696612142e-05
GO:0032535,1.4494453441997086e-05
50804,1.449127467628742e-05
GO:0032074,1.4481963320543673e-05
GO:0008626,1.4481870260258832e-05
GO:1903691,1.4480459003332555e-05
8914,1.4479274336040948e-05
84749,1.4479093388689624e-05
79791,1.4478811852179255e-05
GO:0070963,1.4472048982414092e-05
718,1.4471792296200844e-05
4043,1.4468435843470538e-05
GO:2000483,1.4468373873459926e-05
3094,1.4464706071264299e-05
10094,1.4463646844063457e-05
9780,1.445656095765119e-05
GO:0090669,1.4454914577085129e-05
2962,1.445432078091577e-05
5286,1.4453840657338928e-05
1975,1.4442632096768802e-05
7372,1.4440797232169541e-05
174,1.4440195713719866e-05
7408,1.4439982001053084e-05
GO:0043485,1.4438974901365687e-05
GO:1904666,1.4437184806433648e-05
338,1.4436860990622033e-05
81502,1.4433418398700543e-05
GO:1901797,1.4429927346201194e-05
GO:0001960,1.4425816012951639e-05
8361,1.4422672697884548e-05
GO:0019065,1.4419741017444255e-05
GO:0060339,1.44158334108925e-05
8754,1.4413617754462182e-05
1196,1.4412246342393836e-05
1130,1.4407476745708425e-05
GO:0032332,1.4393725209638858e-05
7444,1.4390676630551252e-05
128637,1.4390557239600674e-05
GO:0006793,1.4389029652067769e-05
23279,1.4388033025418155e-05
58484,1.4386491416803928e-05
64848,1.4383737563503417e-05
54206,1.4381812724296892e-05
GO:0042776,1.437239751215871e-05
5806,1.4372022723924602e-05
7812,1.437146866031815e-05
GO:0032507,1.4368325183237614e-05
GO:0090023,1.4367550352317087e-05
114882,1.4366765945984956e-05
2295,1.4363132568428026e-05
3959,1.436277408197065e-05
4257,1.4358007833111884e-05
GO:0006821,1.4356462210508409e-05
GO:0048488,1.4356141345826036e-05
8493,1.435556216833619e-05
3429,1.435380185882352e-05
GO:0022412,1.4352729097670702e-05
4661,1.435100751938617e-05
GO:0098813,1.4348254158074537e-05
GO:1903902,1.4346661062514693e-05
25842,1.4345142096664971e-05
GO:1902165,1.4341889446258453e-05
54845,1.4338297965851693e-05
GO:0045778,1.4337499534076234e-05
4968,1.4337126204044428e-05
9582,1.4335725282047757e-05
5073,1.4333246445714472e-05
55789,1.433255824016007e-05
GO:0006474,1.4327988181551507e-05
GO:2000322,1.4327124721750602e-05
GO:0032060,1.4324520583063443e-05
54477,1.4322973867256529e-05
57659,1.4321759500496275e-05
3590,1.4320993914446817e-05
5934,1.4317044996221735e-05
51150,1.431489599199385e-05
GO:0032148,1.4309844036858447e-05
27258,1.4309012562870393e-05
1535,1.4305509067977033e-05
79913,1.4304069966772807e-05
157,1.4301312182128082e-05
54567,1.4299438007529918e-05
3059,1.4298911018154697e-05
GO:0006893,1.4298348542964361e-05
8237,1.42970298861914e-05
GO:0040001,1.4296524404203979e-05
GO:0042130,1.4296302579330606e-05
10732,1.429357465987674e-05
643,1.4290088466512157e-05
GO:0065003,1.4284472880590153e-05
23322,1.4276104926896958e-05
2161,1.427531591912565e-05
790955,1.4274549373477715e-05
23112,1.4268952363710717e-05
GO:0090218,1.4266787193210765e-05
GO:0071395,1.4265862037465539e-05
GO:0010243,1.4265856629285322e-05
27022,1.4264012265282305e-05
GO:0006880,1.4262800997841106e-05
GO:0044533,1.4258261121040953e-05
55697,1.4256751985984128e-05
GO:0071763,1.4245350502636767e-05
10928,1.424230271761417e-05
GO:1903504,1.4241302795813994e-05
389,1.4238481846652176e-05
341,1.4237547080134774e-05
4488,1.4236327859930593e-05
10477,1.423415801332245e-05
GO:1901653,1.4231027316120093e-05
1491,1.4227776170003945e-05
9184,1.4227129366873167e-05
22863,1.4220849729830877e-05
GO:0035412,1.4220278896953227e-05
84105,1.4219287023761853e-05
8883,1.4218412891874184e-05
GO:1900024,1.42166490187052e-05
1394,1.4215677616434257e-05
6576,1.4212723699014041e-05
65080,1.4210268199503357e-05
GO:0090297,1.420967054427777e-05
GO:0051149,1.4206201312357119e-05
GO:0035065,1.4206147186496143e-05
51297,1.4205435926479098e-05
149603,1.4201379563952278e-05
197131,1.419984733172497e-05
3835,1.419573561618238e-05
GO:0001755,1.4193578032673541e-05
GO:2000021,1.419074278082074e-05
GO:0051169,1.41897255330807e-05
9704,1.4189417661831753e-05
GO:0033683,1.4188971424106467e-05
668,1.418854124611756e-05
GO:0071897,1.4186262071337407e-05
9632,1.4180026324215915e-05
1161,1.41786339904811e-05
GO:0030901,1.4176665867322648e-05
79959,1.4176088924687344e-05
GO:0043933,1.4174827469670934e-05
1054,1.4172486473248828e-05
10480,1.4161943768365586e-05
3113,1.4161807702845218e-05
GO:0002252,1.4160294451516546e-05
64689,1.4156051220724354e-05
GO:0051702,1.415153446086341e-05
GO:0090315,1.4150334003139365e-05
GO:0010873,1.4145552658487043e-05
GO:1901524,1.4145493259487884e-05
2261,1.414491991434969e-05
GO:0052547,1.4142317747978748e-05
3949,1.4138694805169365e-05
4292,1.4121488915141414e-05
10410,1.4117778607037993e-05
8208,1.4107729278685894e-05
GO:0045760,1.410399148815263e-05
22930,1.4102027194749902e-05
GO:0051901,1.4095514749832838e-05
GO:2001256,1.4094602233343688e-05
291,1.4088062157824978e-05
GO:0071313,1.4086243228557987e-05
26098,1.408228065678342e-05
57117,1.4078385618811524e-05
10901,1.4078221986876087e-05
25843,1.4077885120591969e-05
8882,1.407737505792333e-05
GO:0032868,1.407560610889813e-05
11007,1.4075589616639887e-05
GO:0002752,1.4075460237548806e-05
GO:2001056,1.4074495896831703e-05
GO:0007260,1.4074183741225517e-05
GO:1903038,1.407245919110078e-05
80335,1.407193412008788e-05
GO:0042996,1.4071266036692943e-05
6642,1.4067749985830283e-05
GO:1905563,1.4062994396110707e-05
GO:1904211,1.4061503253277338e-05
GO:0035330,1.4060932063098005e-05
23404,1.4059354284853552e-05
51133,1.4057376103684922e-05
4298,1.4052380608049143e-05
GO:0032733,1.4051242076945637e-05
GO:2000655,1.405097710324609e-05
GO:0010389,1.4047899995538731e-05
2876,1.4046230415863219e-05
GO:0002225,1.4045665303245924e-05
8550,1.4045539754818945e-05
1997,1.4044062631642844e-05
1399,1.4040968411600847e-05
23517,1.404069068209654e-05
151449,1.4036424112777943e-05
56947,1.4035398996690808e-05
GO:0045762,1.4033927866849529e-05
GO:1904582,1.4032402724742042e-05
GO:0010881,1.4025293572210324e-05
54797,1.4025224529069776e-05
GO:2000010,1.4024178427843042e-05
613,1.4018614921828665e-05
GO:0046824,1.4017084992969883e-05
GO:0010922,1.4014270928088552e-05
GO:0016559,1.4010771426284767e-05
GO:0009058,1.4005798003565704e-05
GO:1904923,1.4005456360117777e-05
51185,1.3999762077055855e-05
58508,1.3998932175746789e-05
1048,1.3998063455546612e-05
GO:0045187,1.3995129373234745e-05
GO:0090065,1.3994481526920334e-05
63922,1.3984116401475268e-05
GO:0042744,1.3979794567852954e-05
GO:0051096,1.3974233685237944e-05
GO:0031284,1.397297248362231e-05
GO:0033693,1.3970898850125332e-05
49856,1.3968143148209477e-05
GO:1900103,1.3966806256716218e-05
4907,1.3960819272267283e-05
25930,1.3960754619929466e-05
1893,1.3960153168143847e-05
90102,1.3956022934387054e-05
GO:1900425,1.3946994005312671e-05
GO:1903208,1.3946684176172375e-05
144100,1.394211696606873e-05
GO:0042976,1.3938844597345468e-05
28998,1.3936296638708653e-05
10527,1.3935356353665075e-05
83548,1.3925505618891985e-05
55719,1.3925104886366095e-05
23542,1.3915600488114568e-05
GO:0070723,1.3914883662193983e-05
GO:0071231,1.3913982303837367e-05
7074,1.391362287703583e-05
GO:1900048,1.3912050019477612e-05
GO:2001241,1.3908392698044775e-05
GO:0048387,1.3898983375100703e-05
8848,1.3898397109952653e-05
GO:0071732,1.3896961448940377e-05
GO:0010875,1.3890558178179099e-05
GO:0045671,1.3890491534472266e-05
4693,1.3890358970251049e-05
GO:0060545,1.3884149526879978e-05
1058,1.388327689413306e-05
GO:0060340,1.3881857718923413e-05
GO:2001032,1.3880632965161427e-05
9801,1.3879440919948719e-05
GO:0002429,1.3877171041387052e-05
6456,1.3876136477412768e-05
6936,1.3873685827596836e-05
GO:1903828,1.3869714410039697e-05
GO:0010255,1.3868637608842282e-05
23081,1.3856427242893649e-05
GO:0010661,1.385404372009069e-05
55657,1.3850058105469227e-05
406984,1.3849347524700499e-05
8650,1.3841646037939855e-05
GO:0050689,1.3841521676350964e-05
GO:0007079,1.3841251432542531e-05
GO:0002860,1.3839166780529585e-05
GO:0050849,1.3836766656241847e-05
6373,1.3836509746132856e-05
2108,1.3831714452576273e-05
GO:1902402,1.3826149748108048e-05
4809,1.3826039949300898e-05
GO:1903573,1.3824754266581487e-05
10775,1.3820514808410568e-05
3678,1.3819743728532798e-05
23090,1.3816277097325179e-05
GO:1901020,1.3815172541448525e-05
10783,1.3813975798208406e-05
GO:2000627,1.3812113960428573e-05
GO:1904848,1.38098682483996e-05
GO:0098974,1.380887957016536e-05
84061,1.3808564374523754e-05
GO:0055085,1.3808410632105564e-05
27097,1.3805587405970654e-05
51026,1.3804669672022082e-05
GO:1900121,1.3802295734912685e-05
84466,1.3801378101066741e-05
2805,1.379695826363158e-05
GO:0006956,1.379670414119869e-05
GO:1904181,1.3787081396852319e-05
4842,1.3784401664133539e-05
GO:1905323,1.3783848035414113e-05
50488,1.3780383320784208e-05
406979,1.3777745333329532e-05
8379,1.3773608458986344e-05
6150,1.3764971509226462e-05
GO:0007026,1.3762942639577604e-05
GO:1903518,1.3762771145804611e-05
GO:0043277,1.3756825328913026e-05
GO:0071864,1.3755059955679123e-05
GO:0090224,1.3753544554185993e-05
1478,1.3753335668672757e-05
23077,1.3746442987484384e-05
55435,1.374614815969236e-05
9101,1.3744859596770577e-05
5921,1.3741981033982396e-05
124995,1.3739258048052217e-05
9648,1.3739038978267459e-05
6050,1.3736996235689406e-05
1813,1.3736888244551256e-05
8241,1.3736320102643743e-05
7327,1.3731780583034289e-05
55284,1.373051075032239e-05
9445,1.37294784957033e-05
10868,1.3728111060035034e-05
GO:1903980,1.3727651315368144e-05
GO:0009306,1.372535719238508e-05
55917,1.3715934620612516e-05
GO:0000725,1.3715617067992152e-05
GO:0043928,1.3715192846810888e-05
917,1.3713645487093974e-05
57647,1.371279251947022e-05
GO:0007091,1.371254325322991e-05
3032,1.3701670779407544e-05
5214,1.3696814911219905e-05
548593,1.3695273808934529e-05
GO:0006986,1.3691126258326568e-05
GO:0070584,1.3689802463761881e-05
8893,1.3687319427745142e-05
GO:0019216,1.368640136062989e-05
GO:0046835,1.368514899231165e-05
GO:0014912,1.36799648713303e-05
9921,1.367914700603064e-05
221477,1.3673785942014216e-05
GO:0006812,1.3671993816303883e-05
814,1.3670477192129598e-05
GO:0001501,1.3670287119046059e-05
GO:0098662,1.3668189483740397e-05
81611,1.3667221646076186e-05
GO:0035437,1.3664520916339024e-05
GO:0010586,1.3663463980039752e-05
GO:1990182,1.3661950493818076e-05
GO:0001867,1.3660030688837274e-05
GO:0070966,1.3660016496587409e-05
4216,1.3659254302461068e-05
GO:0030835,1.3658517203945603e-05
7402,1.365640973961933e-05
GO:1903526,1.3652254254487755e-05
GO:0090399,1.3651004894521846e-05
GO:0018243,1.3646054772497869e-05
10093,1.364177799110298e-05
57214,1.3641296055104423e-05
5700,1.3636577287877767e-05
406903,1.3633584793618484e-05
GO:0050769,1.3632981364132702e-05
10653,1.3629425301200351e-05
6401,1.3621048649847807e-05
79831,1.3615303565379657e-05
29093,1.3613314809068006e-05
51608,1.3612388499992674e-05
11261,1.3609382338342386e-05
1717,1.3608219688256462e-05
158880,1.3603145119391235e-05
GO:0014808,1.3593850176621623e-05
GO:1901576,1.3593701704681254e-05
GO:0001678,1.3592451071675032e-05
2324,1.359145948950975e-05
GO:0039531,1.3588931846270117e-05
9659,1.3587916225413327e-05
GO:0031113,1.358338682816646e-05
GO:0051712,1.3580074689420075e-05
6811,1.3577379951012283e-05
332,1.3575061716100105e-05
8508,1.3574393630541447e-05
GO:0090070,1.3573926469630111e-05
8646,1.3569038919279456e-05
9295,1.3568568568766849e-05
333,1.3568199850500425e-05
GO:0090166,1.3567090333277885e-05
GO:0019369,1.3565567319479395e-05
10458,1.3564936995876975e-05
GO:0033034,1.3561684749627596e-05
55094,1.356086175754321e-05
55035,1.3559071716152692e-05
31,1.3552356348856796e-05
92609,1.3549207443943105e-05
84913,1.354818346357331e-05
GO:0048145,1.3542761980414704e-05
GO:0034622,1.3541604787127467e-05
GO:0051693,1.3536399283459793e-05
64062,1.3532669959084815e-05
GO:1904385,1.3529214267987175e-05
GO:0018242,1.3528627127474727e-05
140290,1.3526521875254012e-05
54986,1.3525985962382251e-05
GO:0061640,1.352052736439903e-05
2961,1.3517692056825847e-05
10607,1.3516842130683683e-05
64802,1.3516263225755832e-05
81929,1.3513182666765263e-05
55532,1.351239354109764e-05
80232,1.351236477103309e-05
GO:0045055,1.3511952142717978e-05
929,1.3510946477764601e-05
10342,1.350483422006777e-05
5317,1.3504142110108433e-05
GO:0000289,1.3503532437270113e-05
151648,1.3502587061796267e-05
GO:1902966,1.3501321822835777e-05
406916,1.350063555258562e-05
GO:0034453,1.3498770019158364e-05
GO:0035305,1.3494536012540061e-05
406890,1.3493371411218817e-05
GO:0046834,1.3487531891959276e-05
25939,1.3485269704948257e-05
10640,1.3483355484558681e-05
80712,1.3483195489801794e-05
64432,1.3479498522137609e-05
79760,1.3475684925955027e-05
GO:0060760,1.3469871764230659e-05
7716,1.3462649233022121e-05
523,1.3462000511445576e-05
55239,1.3461979884228283e-05
GO:2000377,1.345984926207918e-05
6046,1.345793169875791e-05
58155,1.3457263197888612e-05
6736,1.3456490472411606e-05
2975,1.34561125892501e-05
1537,1.3455644699175026e-05
100506658,1.3454495933640097e-05
19,1.3454017611123064e-05
GO:0061890,1.3449914274212708e-05
58525,1.3449013826642648e-05
639,1.344630223388974e-05
GO:0045820,1.3445241317646701e-05
GO:0035624,1.344194942420446e-05
GO:0008584,1.3436520860382909e-05
10629,1.3436165075257455e-05
4173,1.3435005610691022e-05
3987,1.3434688779866967e-05
GO:0010799,1.343217096101763e-05
GO:1902237,1.3423665903769214e-05
535,1.342312517220568e-05
10556,1.3421127875948777e-05
10248,1.3421083832171986e-05
GO:0006672,1.3412250278928263e-05
6745,1.3410028029064635e-05
51203,1.3409393705741433e-05
196441,1.3407006728194029e-05
1948,1.3405837023052741e-05
GO:0010886,1.3405510517246256e-05
29888,1.3405002187227172e-05
23060,1.3403773404595477e-05
GO:1901096,1.3403302400630477e-05
GO:1904019,1.3403188829127031e-05
79364,1.3399296980720104e-05
GO:1903859,1.339874868044611e-05
GO:0001100,1.339319952022729e-05
GO:0046855,1.3391920737278917e-05
8500,1.3389695460787356e-05
2926,1.3389205168351662e-05
GO:0070563,1.3388670228660658e-05
6504,1.3386349549203007e-05
GO:0032000,1.3384749836749005e-05
GO:0001936,1.338178479236818e-05
7923,1.3378079359319927e-05
GO:0016569,1.3378077115067415e-05
10746,1.337671969937954e-05
9722,1.3376016567359715e-05
3708,1.337565069742379e-05
6293,1.3371678277928782e-05
GO:0097264,1.3371090760841865e-05
GO:0001667,1.336951959802705e-05
51143,1.3367614248219172e-05
GO:0002053,1.3365896222153243e-05
1281,1.3360209704753482e-05
GO:0043653,1.335061547453521e-05
GO:0046425,1.3350353485427804e-05
GO:0039536,1.3349619211287963e-05
2017,1.3349341705230426e-05
GO:0045541,1.3348858563946795e-05
GO:0050778,1.3347741403969652e-05
GO:0097577,1.3347715468581967e-05
GO:0042438,1.3343526095832498e-05
64928,1.3342632003692883e-05
GO:0061734,1.3341926881374602e-05
23492,1.3340928549571127e-05
GO:0000423,1.3339617840469704e-05
10973,1.3336759307533487e-05
51199,1.3333925406688297e-05
1436,1.3332209953115881e-05
GO:1903900,1.3326899093380668e-05
317,1.3325726940397992e-05
GO:1903553,1.3324010823973558e-05
GO:0033689,1.3323685483042664e-05
GO:1900113,1.331741581444287e-05
GO:0007600,1.3312647708408105e-05
84174,1.3308259381151603e-05
GO:0035357,1.3306539391465518e-05
9203,1.330408052976071e-05
4833,1.3304063098942023e-05
GO:2000108,1.3303436976780198e-05
