nodes,zinc
10018,2.927947832466028e-05
5657,2.9274101571825997e-05
92,2.9272038986500718e-05
GO:1903984,2.9243925318605176e-05
5069,2.923541028763134e-05
GO:0001764,2.9235085050659756e-05
GO:0065003,2.9210320120931187e-05
27250,2.9208788842875186e-05
GO:1901796,2.9201488382078347e-05
GO:0045818,2.919396670975175e-05
10933,2.9185293277234244e-05
GO:0071385,2.9178664239264243e-05
GO:2000786,2.917708961402378e-05
GO:0045638,2.917366115695623e-05
2214,2.917279915762635e-05
60491,2.9170522705822002e-05
GO:0033233,2.916694208090977e-05
GO:0036509,2.9150845573118367e-05
GO:1903376,2.915058510564399e-05
6400,2.9141578627334365e-05
GO:0009408,2.913825999799799e-05
387263,2.9125998242802834e-05
GO:0033160,2.9114924923160952e-05
2869,2.910456913415985e-05
GO:1905765,2.9101939152415105e-05
23385,2.9095842709882418e-05
8877,2.906969024972013e-05
GO:0002686,2.9061136909444365e-05
GO:0006222,2.905585371932684e-05
GO:0045716,2.90534192573424e-05
5547,2.9032370804490492e-05
160,2.9020365400798666e-05
5520,2.901408431136595e-05
GO:2000377,2.9007714302112358e-05
6035,2.8990766856651244e-05
7572,2.8989134396195002e-05
5600,2.895752420717582e-05
84445,2.895556290999744e-05
4296,2.894618038267989e-05
128637,2.894258038258214e-05
9533,2.893881973275584e-05
8694,2.8929941210342294e-05
7473,2.892289252017983e-05
2152,2.8909987160324913e-05
4316,2.890298573162196e-05
64601,2.890084053181768e-05
50628,2.8882276655477826e-05
4880,2.8853846877614154e-05
83706,2.88410271674546e-05
GO:0072577,2.884021224024435e-05
1967,2.8832065592377817e-05
GO:1904781,2.8829474663936924e-05
112,2.882816708040834e-05
GO:0046166,2.8827556242974326e-05
GO:0030854,2.8813716823141704e-05
820,2.8806451050372726e-05
GO:0001654,2.880197730802133e-05
799,2.8801437391279202e-05
GO:0006544,2.8800338266097657e-05
GO:0032844,2.879007636000548e-05
GO:0070588,2.8782666179635822e-05
3476,2.877681818751517e-05
10048,2.8768516227038343e-05
GO:0051017,2.8762863068091658e-05
4615,2.8748849487034857e-05
8481,2.8745506020440885e-05
59,2.8744036079959232e-05
GO:1901301,2.874165105483488e-05
8313,2.874131216998489e-05
326,2.873889335072097e-05
970,2.873768220419215e-05
5708,2.8734994144369544e-05
GO:0050688,2.8730577287709743e-05
GO:0032119,2.8725604548733977e-05
7038,2.8725184097056017e-05
4683,2.8715622809580552e-05
GO:2000434,2.8710922755776836e-05
345651,2.8710016977182817e-05
GO:0016071,2.8682960014177685e-05
5364,2.8682626543047717e-05
GO:0002254,2.8682573455578407e-05
GO:0098779,2.868166234197337e-05
GO:2000622,2.867157195676886e-05
GO:0002265,2.8668622277096375e-05
GO:0090403,2.865092379412807e-05
GO:0043552,2.8650360890372814e-05
GO:0045898,2.8628844587204123e-05
8668,2.8623187297286313e-05
79727,2.8615405572074073e-05
64219,2.8610939646461116e-05
GO:0010801,2.8604618913609706e-05
GO:0008631,2.8596230519247352e-05
406891,2.859415700192429e-05
440275,2.8593374037531524e-05
GO:0060054,2.858350628561557e-05
1437,2.8580254461418724e-05
GO:0001516,2.8572012184190028e-05
156,2.8559372740099496e-05
11151,2.855112273155554e-05
GO:0090304,2.854674571550734e-05
GO:0051571,2.8544443652309097e-05
5018,2.8540980865939372e-05
51150,2.853588868904994e-05
5048,2.851372045253363e-05
2263,2.85095483666024e-05
GO:0048812,2.8506921644770513e-05
51259,2.8504343266807194e-05
123720,2.849415166655453e-05
GO:1905716,2.8490973300529717e-05
GO:0061919,2.8490890253424117e-05
GO:1900426,2.84905425965026e-05
GO:1902943,2.847371226857522e-05
GO:0032268,2.846835856198324e-05
GO:0044092,2.846804027713409e-05
7283,2.8463820955138998e-05
100507436,2.8459596648201728e-05
6205,2.8456757150528587e-05
GO:0061014,2.8450051390403547e-05
GO:0071786,2.844868089585242e-05
22827,2.844386700423145e-05
85236,2.8431504672700554e-05
92421,2.8426435831574e-05
8536,2.8421771958348733e-05
3456,2.8419859149546177e-05
GO:0034498,2.8403218707805666e-05
8202,2.840153001125065e-05
GO:0010950,2.8400835532609886e-05
GO:1902083,2.8400638675274704e-05
GO:2000104,2.839578170697465e-05
2771,2.8390290671602626e-05
8349,2.838791057901203e-05
7187,2.83876514557005e-05
100133941,2.838366386081406e-05
11170,2.837879827190875e-05
GO:0010729,2.837319909651454e-05
683,2.8360326048367795e-05
GO:0034612,2.835174240996131e-05
GO:0030010,2.8337556351687938e-05
GO:1901029,2.833699757772731e-05
30834,2.833398222686063e-05
GO:0019827,2.8322110570093636e-05
5151,2.8311587582083172e-05
GO:0044087,2.8286095559262634e-05
GO:0044828,2.8285440073997108e-05
GO:0061418,2.8283193529984935e-05
5653,2.8283145282390847e-05
GO:2000546,2.828214754545927e-05
GO:0046653,2.8268947919452233e-05
406937,2.826429921243907e-05
3440,2.826049638058625e-05
GO:0071156,2.825805111823553e-05
GO:0009628,2.8251208311427377e-05
GO:0090232,2.8245902609466825e-05
57379,2.8244291793666225e-05
5223,2.8240273117137783e-05
80196,2.8238196038170018e-05
GO:0032755,2.8198024576440824e-05
1510,2.819002219503251e-05
GO:0071869,2.81889208561289e-05
GO:0044249,2.8178722899623202e-05
8673,2.8176492323254703e-05
GO:1903676,2.8175376937766773e-05
GO:0045651,2.8171436662784295e-05
6599,2.8171144684028496e-05
10989,2.8168951148641736e-05
GO:0032792,2.8167484153760834e-05
6651,2.815555340074038e-05
57717,2.812410374580859e-05
6152,2.8123334360590296e-05
6159,2.8117879451475052e-05
GO:1900085,2.8115991665489465e-05
GO:2000116,2.8115143208061174e-05
57510,2.8104189649751717e-05
GO:2001044,2.8093744809235734e-05
2035,2.8087650808081594e-05
GO:0030866,2.8079683806096087e-05
GO:0030240,2.8079089956191896e-05
8601,2.807756355596213e-05
GO:0051347,2.8060180999244312e-05
51297,2.805234925175769e-05
GO:0110028,2.8052107088934344e-05
5859,2.8048368443630653e-05
386681,2.804458469222292e-05
9439,2.804171530479338e-05
GO:0070951,2.8036563414545714e-05
10613,2.8035366275025082e-05
GO:0048246,2.8030645011835726e-05
GO:1900037,2.8007653733665764e-05
GO:0006997,2.800705366724604e-05
7070,2.800615287364345e-05
GO:0097264,2.8003162335460737e-05
GO:0032728,2.8001807466723447e-05
6144,2.799966648234921e-05
5201,2.7995068490910062e-05
8805,2.7994711714721435e-05
4772,2.7994691720399753e-05
GO:1901837,2.7993057400379196e-05
GO:0019725,2.799281545141823e-05
115426,2.7986633262116125e-05
GO:1903829,2.7984345693927187e-05
3300,2.7983016596290666e-05
GO:0070944,2.7937598419542862e-05
8407,2.7935599715493838e-05
2821,2.7932500801169224e-05
2669,2.7912552011667702e-05
GO:0046426,2.7911812179789132e-05
GO:0051024,2.7910712367116805e-05
GO:1990774,2.790875145166482e-05
GO:0060315,2.790053491285971e-05
55765,2.7894214981302675e-05
GO:0006370,2.7894197030989225e-05
GO:1904848,2.7879308229584687e-05
GO:0002921,2.7870825281633575e-05
GO:0033601,2.7864141147381638e-05
5269,2.786297576550303e-05
GO:0008637,2.7861246828087842e-05
GO:0090160,2.784926148799186e-05
GO:0007041,2.783851205086681e-05
GO:0019637,2.7828485648357695e-05
3119,2.781316081686196e-05
GO:0045989,2.7808091504902202e-05
GO:0090501,2.7807685613100472e-05
55090,2.7789228967180368e-05
476,2.778874572658256e-05
GO:0061945,2.778764484251095e-05
1855,2.7787275772016178e-05
1902,2.7780053633668163e-05
10616,2.7779300393566653e-05
728378,2.7777762022731145e-05
25885,2.7762665916290053e-05
375056,2.7748395509795365e-05
54623,2.774393450749031e-05
55704,2.77370791117778e-05
2067,2.7730971130559886e-05
2079,2.7727143129889076e-05
GO:0071318,2.771294250961099e-05
GO:0033522,2.7706483005286092e-05
GO:0010638,2.76929731837053e-05
9235,2.76928650336312e-05
GO:0048268,2.7682050629983157e-05
858,2.767567411189304e-05
GO:0016558,2.767012667574678e-05
GO:0046889,2.7665443077601444e-05
58517,2.7660144166689962e-05
406948,2.7656846713368057e-05
GO:0030833,2.7653794251315942e-05
9696,2.7628140880887286e-05
GO:0035871,2.762540055833454e-05
GO:0072749,2.7618849328808305e-05
GO:0035331,2.7617597670420536e-05
79648,2.760677549090375e-05
6176,2.7568152277979578e-05
1022,2.7567431742045962e-05
GO:0031023,2.7566929761402746e-05
5562,2.7563592761863933e-05
5106,2.7553603984151838e-05
GO:0035646,2.7550070459729596e-05
GO:0031324,2.7522953000499233e-05
GO:0032922,2.7516327535965403e-05
GO:0051052,2.7511902924168554e-05
2219,2.7503108115796125e-05
GO:0019065,2.749555495022479e-05
6741,2.7494632038854703e-05
5880,2.7490121475068153e-05
388591,2.7474808533386363e-05
GO:0043473,2.745932792526098e-05
GO:0033184,2.7453919928012177e-05
78986,2.744521065716422e-05
10206,2.744291766336791e-05
GO:0043405,2.7441666536256473e-05
GO:0050793,2.743959210343071e-05
6331,2.7419228562462023e-05
1390,2.74189608370509e-05
4791,2.741312657584683e-05
GO:0050832,2.7412194913973448e-05
GO:0045918,2.740738525720604e-05
GO:0045841,2.7404111113682038e-05
84651,2.7399221553078987e-05
GO:0060336,2.738905586204953e-05
GO:0045870,2.7383855290336637e-05
11267,2.738133622368663e-05
GO:0050796,2.7380138021089744e-05
GO:0007064,2.7379427997952177e-05
5394,2.737575188059256e-05
9804,2.7375221571874358e-05
GO:0010572,2.7368150495285623e-05
GO:1902410,2.736426396253583e-05
GO:0051093,2.7361682192155645e-05
604,2.7361653050373494e-05
81611,2.735735252104358e-05
9662,2.735094009849164e-05
150684,2.734792236834301e-05
3188,2.7346322152978416e-05
GO:0002429,2.7345388100896252e-05
5519,2.7341993902935324e-05
26058,2.733215791048571e-05
55355,2.7331485735415695e-05
GO:0050891,2.7319902571060216e-05
5224,2.7315839339762388e-05
GO:0051984,2.730658610999125e-05
GO:0008340,2.730485567650425e-05
1482,2.7301342561664976e-05
4091,2.7291253989989058e-05
51068,2.72884998979171e-05
GO:2000232,2.7284365852222952e-05
8996,2.728350820579011e-05
GO:2000249,2.72775145150178e-05
GO:1903237,2.7271171909459612e-05
GO:0071621,2.726609550322843e-05
51619,2.7249781635564788e-05
GO:0002922,2.7240732468209024e-05
GO:0060394,2.723832438724816e-05
GO:0051223,2.7229387342218785e-05
27159,2.7226799021182795e-05
1584,2.7225987659456025e-05
6139,2.722302241776536e-05
85440,2.7208657016702434e-05
5892,2.7206964535324145e-05
GO:1901990,2.7203597313503635e-05
GO:0071478,2.719487200263692e-05
8290,2.719316379884374e-05
5798,2.7180048562448852e-05
GO:0043276,2.71783521491255e-05
GO:0061024,2.717679344691884e-05
8344,2.717575479846546e-05
GO:0090150,2.717535944317436e-05
4625,2.7174310847141366e-05
1396,2.71739313500682e-05
4916,2.7172497517113295e-05
GO:0040007,2.712836952300076e-05
818,2.7121823504233382e-05
GO:0050658,2.711454032260544e-05
GO:0050677,2.710007236801623e-05
3726,2.7099391077619672e-05
GO:0060964,2.709197989959269e-05
25930,2.708568919092827e-05
GO:1902093,2.708264607850954e-05
GO:0018209,2.7074321346932535e-05
1786,2.7053067570208343e-05
8021,2.704579796037799e-05
8784,2.702508026543148e-05
GO:0030513,2.701033338327919e-05
6229,2.6998472796665145e-05
51651,2.699264807232725e-05
GO:0019318,2.6990700693990464e-05
GO:0033962,2.6981150658565804e-05
5602,2.69787450791349e-05
3305,2.697241759144734e-05
1408,2.6970729271356334e-05
GO:0033634,2.697017562867052e-05
23367,2.6967824512534556e-05
3105,2.69661820407103e-05
GO:1990090,2.696016338201301e-05
GO:0046475,2.6958875909678185e-05
GO:0001936,2.694243387785997e-05
GO:1904858,2.6937163947190594e-05
GO:0016226,2.6934376381372548e-05
GO:1990440,2.691894519055389e-05
GO:0000920,2.691388503882713e-05
GO:0048524,2.6910355789094263e-05
11065,2.6909022519736533e-05
GO:0060333,2.6896657401736677e-05
GO:0035491,2.68951901705209e-05
29927,2.6893238948913548e-05
GO:0044334,2.6890309443449023e-05
10919,2.688980273274459e-05
GO:0007167,2.6887927267684672e-05
84557,2.688757327518964e-05
80237,2.688354124765754e-05
144455,2.688266864388799e-05
GO:0090181,2.6866789609997944e-05
GO:0061419,2.6864879561485473e-05
6143,2.6862931201154524e-05
22800,2.686105878252517e-05
GO:1904357,2.6852990441823073e-05
GO:2000638,2.6847845108075292e-05
GO:1901165,2.6833042853489043e-05
GO:0030099,2.6827112735969918e-05
GO:0001942,2.682570035265411e-05
10450,2.6813924363734196e-05
5351,2.6797711663673512e-05
2742,2.678974918105228e-05
GO:0030100,2.678885127758347e-05
GO:1902994,2.678556774965242e-05
GO:0002230,2.6784498541599658e-05
4762,2.6777827076367925e-05
GO:1904705,2.6763907906419578e-05
1937,2.6761722986719643e-05
GO:0002757,2.6754096306843334e-05
GO:1902115,2.6742724900420854e-05
1301,2.6737436227108748e-05
GO:2000097,2.673580952288117e-05
GO:0042775,2.6734769407700483e-05
GO:1900142,2.6718240910460764e-05
9181,2.6713571850138663e-05
2950,2.6708244827497992e-05
6845,2.6706170679604908e-05
9584,2.669925753788195e-05
118,2.669562839411265e-05
GO:0007020,2.669553459632078e-05
GO:1903363,2.6693981838660183e-05
GO:1905832,2.6688828272790207e-05
GO:0030111,2.6682241820154185e-05
GO:0071174,2.666837440539671e-05
GO:0044793,2.666669795554404e-05
10253,2.666418478260024e-05
8324,2.665983305783911e-05
5683,2.665791098269436e-05
GO:0045926,2.665545283466821e-05
27101,2.6642424290685183e-05
81631,2.6628333740630844e-05
7518,2.6621059142500703e-05
GO:2000761,2.6602505276551082e-05
GO:0019060,2.659540498470611e-05
25939,2.659240570794051e-05
GO:0006405,2.6587724233875475e-05
GO:2000685,2.658294989140004e-05
7297,2.6582797068636117e-05
6789,2.6557872333336994e-05
GO:0051438,2.6556690856575084e-05
GO:0045773,2.654880211776451e-05
GO:0000463,2.6545398569789116e-05
1454,2.654130143214757e-05
GO:0048511,2.6540877727209355e-05
55037,2.653979506255313e-05
GO:0055073,2.6536671558829306e-05
288,2.652380228376804e-05
51400,2.6518410524125062e-05
9709,2.6509151534520913e-05
GO:0071803,2.6492466848978458e-05
84790,2.6492117703805995e-05
7756,2.6478903258431893e-05
GO:1903393,2.6466468431885817e-05
GO:0032870,2.6464421638708092e-05
GO:0045869,2.645306841570018e-05
55743,2.6449737384999852e-05
GO:1901727,2.644950702969611e-05
10130,2.6426576724222423e-05
GO:0051248,2.6420798820893162e-05
5165,2.6413295201628427e-05
GO:1900163,2.6409639867509154e-05
GO:1903265,2.6408245151514335e-05
5216,2.6405764782898406e-05
GO:0009303,2.639411119961174e-05
2175,2.639321686073111e-05
5984,2.6392401221971663e-05
10403,2.6390041217324418e-05
140947,2.638967212500471e-05
GO:1901090,2.638754449512446e-05
10418,2.638680178343684e-05
GO:0072711,2.6381728941438196e-05
GO:0051640,2.636426194750911e-05
64710,2.635392422136044e-05
GO:0050853,2.6349655330917856e-05
28952,2.6341670150788907e-05
GO:2000424,2.6333411624780658e-05
GO:0002760,2.6323045588412797e-05
GO:0042073,2.631643096462911e-05
1363,2.6313337828021766e-05
55658,2.6310274239876173e-05
GO:0045953,2.6294558186347864e-05
GO:0051016,2.6280147969072114e-05
GO:0070370,2.6268565412634992e-05
GO:0001818,2.626828866178742e-05
3693,2.626007709765073e-05
63893,2.6253289836362333e-05
GO:0002689,2.6252998804564733e-05
155061,2.6246554030993804e-05
54464,2.6242125608969122e-05
GO:0061013,2.623867283615752e-05
GO:2000009,2.6238161833432684e-05
GO:0006933,2.623728826613931e-05
3501,2.6232325384766083e-05
GO:0033523,2.622984148020638e-05
112802,2.6229830027564224e-05
22981,2.622735888232856e-05
GO:0007224,2.6226377401084548e-05
GO:0000055,2.6211275061039318e-05
GO:0042796,2.6210484258509626e-05
6869,2.6208171357113724e-05
GO:0090085,2.6197232956595583e-05
84289,2.6191712172027108e-05
GO:0090557,2.6187399556481117e-05
GO:2000347,2.6176098503257652e-05
3107,2.616933249621184e-05
5564,2.616585818406219e-05
3674,2.6165777930180666e-05
GO:0090084,2.6160922907889038e-05
GO:0006793,2.6151233386940783e-05
6155,2.6149156134571668e-05
257364,2.6140710177452592e-05
GO:0090288,2.6119870527590926e-05
7913,2.610831964700619e-05
GO:1904753,2.6106918677655318e-05
291,2.6102165930848334e-05
26747,2.6093535876295655e-05
6182,2.609335236320943e-05
3270,2.6090706642015e-05
GO:0097712,2.608888202182477e-05
8013,2.6087252197111328e-05
GO:0071417,2.607929425151238e-05
GO:0010561,2.6066996644661298e-05
9817,2.606421062284629e-05
GO:0044238,2.6061738073802298e-05
GO:0002541,2.605979093680514e-05
148156,2.6039426027576866e-05
GO:0034184,2.6039388868644204e-05
1736,2.6034405816703696e-05
GO:0070271,2.6032424559553784e-05
GO:0060316,2.60149139438319e-05
7472,2.6009563743920477e-05
GO:0070483,2.6007461190795606e-05
GO:0009725,2.6001605390146505e-05
64146,2.5985683210243834e-05
7517,2.5978309071420517e-05
GO:0033031,2.597682281672491e-05
GO:2000620,2.596654729967007e-05
79981,2.5961757849445607e-05
GO:1904467,2.594543210471085e-05
8178,2.594412853607018e-05
GO:0009100,2.5942437616318017e-05
GO:0090073,2.5941364384649615e-05
GO:1900126,2.593917530159485e-05
GO:0051043,2.5930868858763234e-05
GO:0032743,2.5928166158747565e-05
54998,2.591740905797368e-05
10715,2.591042564436218e-05
GO:0060045,2.590804868615048e-05
GO:1903204,2.5904340034583696e-05
135295,2.5900049076555404e-05
GO:1900015,2.5897417177054955e-05
23378,2.5893394923356595e-05
GO:0009416,2.589053757762944e-05
5094,2.587775840799021e-05
GO:0002690,2.5871804938354957e-05
9240,2.5850352232509715e-05
23499,2.5849716800500374e-05
GO:1903608,2.5844400199645746e-05
2281,2.5833807040686454e-05
406982,2.5833495182938522e-05
11161,2.582726314896791e-05
163183,2.580956173936245e-05
673,2.580620789493157e-05
GO:0006811,2.5784954671915386e-05
4643,2.5768681165018855e-05
56993,2.5768346205908198e-05
2321,2.575696071415495e-05
GO:1990441,2.5749247751639066e-05
GO:0071169,2.5743130135915042e-05
GO:0016601,2.5732185058692688e-05
330,2.5715421954597426e-05
10626,2.5687145691161334e-05
GO:1904832,2.5676273907904177e-05
GO:0006911,2.5673198723870143e-05
6224,2.5670902054352834e-05
51279,2.5664966955508963e-05
1936,2.566296267500556e-05
GO:0007017,2.566050173120261e-05
GO:2000045,2.5657780604203467e-05
GO:1990426,2.5657416638768067e-05
6628,2.565595678898927e-05
53407,2.565007355249925e-05
GO:0032879,2.5647039134743206e-05
11007,2.5646290843461207e-05
6015,2.5642975520101154e-05
3912,2.5638197255139493e-05
GO:0050777,2.5635317802389884e-05
GO:1902904,2.5631479944649824e-05
55835,2.5623261314652258e-05
GO:0008033,2.5607928238636458e-05
GO:0051799,2.5601364506361307e-05
7082,2.5594343699375214e-05
51203,2.558804756016689e-05
9774,2.55873416247426e-05
5292,2.5586608387308256e-05
548593,2.558650607049021e-05
6709,2.5585619979263684e-05
GO:0016233,2.5556373911378467e-05
23468,2.5547375131647985e-05
GO:0051988,2.5540758775305553e-05
4763,2.5526931175125874e-05
10813,2.5519234918453804e-05
4361,2.5518091626281014e-05
GO:2000202,2.5510516573341982e-05
GO:0033673,2.5510374474814877e-05
91369,2.5509324386257855e-05
54927,2.550907899356119e-05
GO:0042535,2.5507190723962063e-05
204,2.5505043875418378e-05
GO:0008202,2.549577981720207e-05
54552,2.5481471429321743e-05
6683,2.5466598108976178e-05
6468,2.546567141601757e-05
654364,2.5460509783015402e-05
9241,2.545197294538682e-05
6840,2.5445500711860606e-05
4043,2.544048111714686e-05
29968,2.54293998836933e-05
GO:0044089,2.5427174058066722e-05
GO:0008016,2.542701218854827e-05
57402,2.5420599134569075e-05
GO:0035067,2.5416168486296944e-05
GO:0040033,2.540810801390775e-05
55031,2.5405926140594386e-05
GO:1903586,2.5395838922656458e-05
GO:0000003,2.5384367953260888e-05
51499,2.5381723705090338e-05
10383,2.5378489590556037e-05
GO:0086042,2.5370249106343395e-05
11314,2.5365627573906e-05
GO:1902117,2.5357510500464663e-05
55646,2.533892478820887e-05
9001,2.5337365953673443e-05
GO:1903007,2.5328082083300886e-05
GO:1900273,2.5327910431273435e-05
GO:0044406,2.5327771926027405e-05
51765,2.5323342840515063e-05
GO:0000904,2.5320774820279814e-05
6198,2.5320682608998865e-05
23376,2.5315854229903133e-05
GO:0030263,2.5314439929602525e-05
56547,2.5304425398409383e-05
GO:0060337,2.530082452532587e-05
22919,2.5295901339107166e-05
GO:1904292,2.5295426767255728e-05
GO:0035966,2.5293160096620958e-05
GO:0006607,2.52822146440601e-05
1453,2.5278910306556982e-05
928,2.527167151741642e-05
GO:0001960,2.5268634488863402e-05
1307,2.526421634302293e-05
GO:1903896,2.5261855517260032e-05
8662,2.5254054324532688e-05
10320,2.5248448398476474e-05
GO:0060334,2.5241069479169808e-05
GO:0043113,2.5229262207318983e-05
2309,2.5206572343842546e-05
GO:0060338,2.5200409761270527e-05
GO:0050707,2.5197685757751233e-05
GO:0031284,2.5192437869213854e-05
201626,2.5191254851812972e-05
GO:0006895,2.517710999315489e-05
GO:0007193,2.5177031610496602e-05
1399,2.517566913583529e-05
GO:0010975,2.5164795875582104e-05
4214,2.5158771283946868e-05
GO:0060339,2.5157908698175835e-05
GO:0051873,2.515675247827139e-05
GO:0019068,2.515642609547656e-05
1503,2.5148800112013137e-05
498,2.5148733677189294e-05
100,2.514587971142133e-05
2022,2.513810428946565e-05
3358,2.5134565384891828e-05
GO:0043315,2.5131850481474363e-05
GO:1903202,2.5121258901331982e-05
10142,2.5120069952070327e-05
GO:0070509,2.511041992947372e-05
3059,2.51067497237808e-05
GO:0071360,2.5097558606325388e-05
GO:0051493,2.509031018077553e-05
54507,2.5090113937857693e-05
7024,2.508681387768864e-05
GO:0071357,2.50779091329928e-05
GO:0006749,2.5073125647995337e-05
6827,2.5058430179050242e-05
GO:0032924,2.5054860018821316e-05
57062,2.5052969183751808e-05
25776,2.5047042972390704e-05
3665,2.5034020833034592e-05
GO:0030032,2.5020294127357436e-05
GO:0007263,2.500846116772667e-05
4085,2.5008331607351277e-05
GO:0070961,2.5004479586080308e-05
GO:0006744,2.500164335526882e-05
GO:1904720,2.499363600610056e-05
23613,2.4987844366316344e-05
GO:1990778,2.4984106397833235e-05
8440,2.498291685913828e-05
283,2.497420586584086e-05
GO:0006891,2.497350734745165e-05
GO:0048468,2.4971007679714597e-05
5713,2.496840979979733e-05
GO:0052695,2.495842669146686e-05
10202,2.4953044269241962e-05
GO:0071492,2.49501879140464e-05
GO:0051801,2.493982498454535e-05
GO:1905437,2.4935883004513425e-05
11074,2.4923386381574432e-05
81027,2.4912033144477768e-05
GO:0090049,2.4903912734889776e-05
GO:0006256,2.4902140109057297e-05
GO:0030206,2.4900764508150978e-05
GO:0031952,2.4888438339344324e-05
8883,2.4877004173359733e-05
1854,2.48746506097894e-05
23171,2.486648071711821e-05
6915,2.4848126695289056e-05
6133,2.4841448333549788e-05
GO:1903751,2.4831779995511085e-05
3704,2.482656051351148e-05
202559,2.4821493029216447e-05
GO:0034638,2.4779795336665844e-05
10302,2.4772460733607678e-05
2294,2.477164308287022e-05
GO:0039532,2.4769738171044648e-05
23345,2.4769303344471845e-05
10000,2.4767150193909622e-05
23189,2.476243973532474e-05
829,2.4761194352130407e-05
GO:0031659,2.4759889130616224e-05
10282,2.4757690235708582e-05
3673,2.47550043327573e-05
1876,2.4754614762159904e-05
GO:1905665,2.4751871967415533e-05
GO:0072573,2.474965099632229e-05
GO:2000810,2.474525578743841e-05
57680,2.4726845726122506e-05
GO:0032722,2.4722899142888645e-05
230,2.470873652562307e-05
GO:0045671,2.4704233573418327e-05
1407,2.4702536163333076e-05
GO:0002923,2.4699173405533847e-05
GO:0098742,2.4698482136000326e-05
GO:0016486,2.4689930739335863e-05
1892,2.4688667593575088e-05
2658,2.4687182081393832e-05
22871,2.467686965877864e-05
GO:0032507,2.4675396974020635e-05
GO:0010972,2.4670308015333697e-05
6401,2.4670259606803017e-05
57473,2.4661406135648397e-05
11009,2.4659266739048152e-05
GO:0036462,2.4656475367426e-05
6502,2.4649950335045325e-05
8079,2.464934096242503e-05
5717,2.4648491776031774e-05
10562,2.4644566856379957e-05
54800,2.4643654868168845e-05
GO:1905860,2.4641654905177604e-05
5592,2.4640987198048634e-05
GO:0006517,2.4628053182461736e-05
GO:0000186,2.462165346700458e-05
732272,2.461776093622552e-05
3495,2.4616931436519845e-05
29089,2.4611705382719122e-05
GO:0019752,2.460471685873673e-05
26156,2.4596915882833773e-05
GO:0016042,2.4588855979009637e-05
GO:0060252,2.458822991354683e-05
4176,2.4584964747526123e-05
55170,2.4583138357968452e-05
10097,2.4582281390671617e-05
204851,2.4574757907954362e-05
GO:0009101,2.4571034335737882e-05
2026,2.4558579351321157e-05
3099,2.4557421628660007e-05
GO:0050434,2.4550164637501037e-05
GO:0035520,2.4538896486766967e-05
1742,2.4535040647077028e-05
GO:0018283,2.4534672066675785e-05
79465,2.453302563970739e-05
29883,2.4525763544972613e-05
55239,2.452307684336709e-05
GO:0006139,2.4522490794136855e-05
GO:0045600,2.4521016122410967e-05
5445,2.4519811135761223e-05
653361,2.450127759889918e-05
10197,2.448955068964017e-05
GO:0006403,2.4488628389822026e-05
GO:0090103,2.448523108151391e-05
GO:0070198,2.4481869116417928e-05
GO:0060627,2.447976758891525e-05
6237,2.4473976073730282e-05
GO:0019432,2.4464421037783734e-05
GO:0031554,2.4463620582743003e-05
GO:0045216,2.446151084128176e-05
GO:1903427,2.4447502539805706e-05
6169,2.4439354104183195e-05
933,2.4433296797562924e-05
10152,2.442936921533049e-05
1031,2.4429028837773206e-05
GO:1904751,2.442690443742701e-05
4905,2.442489860796084e-05
51639,2.442220396730745e-05
9948,2.4418128627118467e-05
5420,2.4411193833555618e-05
GO:0050921,2.4409903571578154e-05
GO:1902855,2.4406277322731578e-05
5932,2.440083274813645e-05
GO:1904728,2.440018847986495e-05
GO:0006605,2.439956983048762e-05
GO:0051145,2.4390835351938333e-05
GO:0036151,2.437623899421123e-05
4322,2.4375586596781192e-05
6402,2.4375333789600482e-05
GO:0072367,2.4366371883226172e-05
25820,2.436525932323599e-05
GO:1903215,2.4355503763064317e-05
GO:0045932,2.4355393207948396e-05
GO:0008608,2.4351976401506517e-05
GO:0007409,2.435154789719074e-05
GO:0002761,2.435063642866721e-05
9031,2.43445234580128e-05
GO:0032020,2.4344135127107416e-05
319,2.4342284841648483e-05
GO:0051457,2.434023822371323e-05
29110,2.4332225335906645e-05
89869,2.4319057291704135e-05
8289,2.4318386283825984e-05
7528,2.431629807621928e-05
1565,2.4314126489012808e-05
115950,2.4312555061505626e-05
GO:1900121,2.4311446726049725e-05
GO:0045717,2.4302568214964395e-05
665,2.4296691484595897e-05
86,2.4295870451731063e-05
406884,2.4291461407796104e-05
GO:2001169,2.4284954354749168e-05
6146,2.427763603959624e-05
GO:0032509,2.4270705058158886e-05
81565,2.4266560765723408e-05
GO:0051382,2.4265251171572475e-05
GO:1903050,2.4257519361281342e-05
GO:0006099,2.4257418358355454e-05
GO:0032846,2.42555575499057e-05
79228,2.425445018968769e-05
GO:0010758,2.4250629035250158e-05
GO:1900003,2.42445611655889e-05
GO:2000785,2.424382780498966e-05
GO:2000426,2.4235299040045074e-05
GO:0031054,2.423364474111697e-05
1907,2.4233066920577295e-05
392,2.423061532775329e-05
GO:0051353,2.422724597930034e-05
8740,2.4219610394844332e-05
GO:0098815,2.421596838195993e-05
GO:0030311,2.4215232791105363e-05
6232,2.420751315672691e-05
GO:0035305,2.4203007459109497e-05
GO:0034454,2.4202338773387323e-05
GO:0048203,2.420062478810119e-05
396,2.4196586034043907e-05
84817,2.4196014641992717e-05
168667,2.4193524359119473e-05
