nodelist,protein_product_fost,
160728,1.11E-11,
64374,1.11E-11,
154197,1.11E-11,
23683,1.11E-11,
671,1.11E-11,
55340,1.11E-11,
121391,1.11E-11,
51167,1.11E-11,
11255,1.10E-11,
64841,1.10E-11,
913,1.10E-11,
23035,1.10E-11,
81579,1.10E-11,
10052,1.10E-11,
63899,1.10E-11,
1384,1.10E-11,
924,1.10E-11,
57678,1.10E-11,
63935,1.10E-11,
23179,1.10E-11,
29777,1.10E-11,
55526,1.10E-11,
53343,1.10E-11,
100132074,1.10E-11,
345778,1.10E-11,
85444,1.09E-11,
91304,1.09E-11,
4111,1.09E-11,
79017,1.09E-11,
84969,1.09E-11,
57463,1.09E-11,
79632,1.09E-11,
25801,1.09E-11,
79071,1.09E-11,
64714,1.08E-11,
27346,1.08E-11,
23259,1.08E-11,
151516,1.08E-11,
9883,1.08E-11,
79823,1.08E-11,
140465,1.08E-11,
353134,1.08E-11,
54851,1.08E-11,
116071,1.08E-11,
27351,1.08E-11,
23152,1.07E-11,
154141,1.07E-11,
6988,1.07E-11,
91703,1.07E-11,
401541,1.07E-11,
5502,1.07E-11,
9144,1.07E-11,
155435,1.07E-11,
122622,1.07E-11,
140685,1.07E-11,
946,1.07E-11,
4099,1.07E-11,
11037,1.07E-11,
140691,1.07E-11,
63943,1.07E-11,
6439,1.07E-11,
374378,1.07E-11,
55973,1.07E-11,
284098,1.07E-11,
100131997,1.06E-11,
10180,1.06E-11,
440699,1.06E-11,
51027,1.06E-11,
5251,1.06E-11,
51299,1.06E-11,
100287932,1.06E-11,
5723,1.06E-11,
7299,1.06E-11,
221662,1.06E-11,
10651,1.06E-11,
374403,1.06E-11,
56052,1.06E-11,
23431,1.06E-11,
6623,1.06E-11,
1485,1.06E-11,
57683,1.06E-11,
39,1.06E-11,
158234,1.05E-11,
9568,1.05E-11,
5452,1.05E-11,
9173,1.05E-11,
3224,1.05E-11,
116154,1.05E-11,
56934,1.05E-11,
55739,1.05E-11,
23301,1.05E-11,
28990,1.05E-11,
54886,1.05E-11,
10590,1.05E-11,
255027,1.05E-11,
85313,1.04E-11,
157,1.04E-11,
4594,1.04E-11,
22,1.04E-11,
2572,1.04E-11,
26509,1.04E-11,
79587,1.04E-11,
340371,1.04E-11,
10620,1.04E-11,
5325,1.04E-11,
55069,1.04E-11,
4336,1.04E-11,
207063,1.04E-11,
84076,1.04E-11,
56905,1.04E-11,
7692,1.04E-11,
10218,1.04E-11,
79921,1.04E-11,
55186,1.03E-11,
54344,1.03E-11,
123803,1.03E-11,
6697,1.03E-11,
79961,1.03E-11,
55285,1.03E-11,
83460,1.03E-11,
90987,1.03E-11,
333932,1.03E-11,
1603,1.03E-11,
4352,1.03E-11,
175,1.03E-11,
8611,1.03E-11,
81889,1.03E-11,
3587,1.03E-11,
2638,1.03E-11,
4850,1.02E-11,
137886,1.02E-11,
23463,1.02E-11,
130560,1.02E-11,
548596,1.02E-11,
55012,1.02E-11,
51110,1.02E-11,
2920,1.02E-11,
1622,1.02E-11,
245812,1.02E-11,
81537,1.02E-11,
23536,1.02E-11,
7554,1.02E-11,
221294,1.02E-11,
9600,1.02E-11,
4922,1.02E-11,
25837,1.02E-11,
10782,1.01E-11,
4508,1.01E-11,
165631,1.01E-11,
4519,1.01E-11,
51704,1.01E-11,
89958,1.01E-11,
5625,1.01E-11,
150472,1.01E-11,
60370,1.01E-11,
25957,1.01E-11,
54,1.01E-11,
676,1.01E-11,
64098,1.01E-11,
221037,1.01E-11,
84315,1.01E-11,
400569,1.01E-11,
124641,1.00E-11,
115098,1.00E-11,
79033,1.00E-11,
124936,9.99E-12,
166824,9.99E-12,
8001,9.98E-12,
340385,9.98E-12,
18,9.98E-12,
114785,9.97E-12,
10885,9.96E-12,
55247,9.96E-12,
10723,9.94E-12,
23533,9.94E-12,
23355,9.94E-12,
28512,9.92E-12,
10263,9.92E-12,
130617,9.90E-12,
9628,9.90E-12,
169714,9.90E-12,
10214,9.88E-12,
3386,9.87E-12,
3235,9.87E-12,
151230,9.86E-12,
51533,9.86E-12,
54475,9.85E-12,
317719,9.84E-12,
23038,9.83E-12,
784,9.82E-12,
9912,9.81E-12,
79568,9.81E-12,
203100,9.79E-12,
80310,9.79E-12,
338567,9.78E-12,
203328,9.78E-12,
320,9.77E-12,
8120,9.76E-12,
1783,9.76E-12,
1496,9.74E-12,
9248,9.74E-12,
2868,9.74E-12,
442117,9.74E-12,
9947,9.74E-12,
389677,9.73E-12,
633,9.73E-12,
55576,9.72E-12,
222,9.70E-12,
11227,9.70E-12,
57691,9.69E-12,
2556,9.68E-12,
90874,9.68E-12,
150678,9.67E-12,
151963,9.67E-12,
116443,9.66E-12,
1728,9.66E-12,
4756,9.65E-12,
2862,9.65E-12,
55839,9.64E-12,
55191,9.64E-12,
4586,9.63E-12,
9075,9.63E-12,
201254,9.61E-12,
84312,9.60E-12,
158471,9.58E-12,
27175,9.58E-12,
222194,9.57E-12,
85450,9.57E-12,
92922,9.56E-12,
84221,9.55E-12,
387119,9.55E-12,
10428,9.55E-12,
55217,9.54E-12,
114771,9.54E-12,
83795,9.54E-12,
4126,9.53E-12,
57541,9.52E-12,
1591,9.52E-12,
259,9.51E-12,
10632,9.50E-12,
55320,9.49E-12,
22873,9.49E-12,
440915,9.49E-12,
116113,9.48E-12,
84937,9.48E-12,
390637,9.47E-12,
54872,9.47E-12,
23300,9.46E-12,
7389,9.45E-12,
84988,9.45E-12,
10903,9.45E-12,
2520,9.44E-12,
53616,9.44E-12,
9926,9.44E-12,
65117,9.44E-12,
3748,9.43E-12,
57524,9.43E-12,
2331,9.43E-12,
84283,9.43E-12,
90353,9.42E-12,
11154,9.42E-12,
7371,9.42E-12,
160622,9.42E-12,
135138,9.41E-12,
27092,9.40E-12,
7270,9.39E-12,
23041,9.38E-12,
256714,9.35E-12,
9363,9.35E-12,
3234,9.35E-12,
100124700,9.34E-12,
54884,9.34E-12,
1103,9.33E-12,
85415,9.32E-12,
196463,9.31E-12,
8022,9.30E-12,
10440,9.30E-12,
55007,9.30E-12,
116085,9.30E-12,
3284,9.30E-12,
57642,9.29E-12,
9275,9.29E-12,
55809,9.29E-12,
220388,9.28E-12,
29937,9.28E-12,
80012,9.26E-12,
159371,9.25E-12,
23316,9.25E-12,
84033,9.25E-12,
5256,9.25E-12,
55364,9.24E-12,
130574,9.22E-12,
84720,9.21E-12,
152789,9.20E-12,
283229,9.20E-12,
7701,9.20E-12,
59342,9.19E-12,
80821,9.19E-12,
138009,9.19E-12,
55884,9.17E-12,
65979,9.17E-12,
3817,9.16E-12,
201633,9.15E-12,
223082,9.12E-12,
399947,9.12E-12,
6943,9.12E-12,
51205,9.11E-12,
10141,9.07E-12,
51004,9.07E-12,
27087,9.06E-12,
6515,9.06E-12,
338785,9.05E-12,
84705,9.05E-12,
389203,9.04E-12,
25821,9.03E-12,
27124,9.02E-12,
165215,9.02E-12,
55745,9.01E-12,
3489,9.01E-12,
126306,9.00E-12,
54221,9.00E-12,
27019,9.00E-12,
3381,9.00E-12,
515,9.00E-12,
11274,9.00E-12,
22822,8.98E-12,
149069,8.98E-12,
8404,8.98E-12,
54578,8.97E-12,
2649,8.96E-12,
57696,8.95E-12,
23233,8.94E-12,
21,8.94E-12,
54855,8.93E-12,
192286,8.92E-12,
56882,8.92E-12,
22808,8.92E-12,
60676,8.90E-12,
9496,8.88E-12,
51390,8.88E-12,
57060,8.88E-12,
9923,8.87E-12,
55716,8.86E-12,
23074,8.85E-12,
389812,8.85E-12,
144402,8.83E-12,
55130,8.81E-12,
8775,8.81E-12,
55863,8.80E-12,
84109,8.79E-12,
165,8.79E-12,
51728,8.78E-12,
5826,8.78E-12,
51430,8.77E-12,
80305,8.77E-12,
59352,8.76E-12,
80852,8.76E-12,
494514,8.75E-12,
282616,8.74E-12,
64319,8.74E-12,
79719,8.74E-12,
153443,8.74E-12,
140461,8.73E-12,
55274,8.73E-12,
317781,8.72E-12,
51314,8.72E-12,
83539,8.72E-12,
2583,8.70E-12,
6990,8.70E-12,
80006,8.70E-12,
56300,8.69E-12,
7461,8.68E-12,
6902,8.68E-12,
6282,8.68E-12,
51126,8.68E-12,
54505,8.67E-12,
50512,8.67E-12,
65250,8.66E-12,
56922,8.66E-12,
728689,8.66E-12,
55695,8.65E-12,
11176,8.65E-12,
1798,8.63E-12,
124460,8.63E-12,
9790,8.63E-12,
84501,8.62E-12,
4681,8.61E-12,
8602,8.61E-12,
89777,8.60E-12,
64064,8.60E-12,
4541,8.59E-12,
432,8.58E-12,
521,8.58E-12,
6582,8.58E-12,
7166,8.57E-12,
84836,8.56E-12,
22829,8.56E-12,
9650,8.56E-12,
29919,8.56E-12,
91942,8.55E-12,
79414,8.55E-12,
163732,8.52E-12,
341208,8.52E-12,
9622,8.52E-12,
9103,8.51E-12,
80019,8.51E-12,
376267,8.49E-12,
1159,8.49E-12,
339535,8.47E-12,
7447,8.47E-12,
27241,8.46E-12,
54858,8.46E-12,
10231,8.46E-12,
51617,8.45E-12,
2350,8.45E-12,
51234,8.43E-12,
284273,8.42E-12,
55425,8.42E-12,
25912,8.42E-12,
10926,8.42E-12,
54554,8.41E-12,
79724,8.41E-12,
113452,8.41E-12,
79807,8.41E-12,
4835,8.40E-12,
1345,8.40E-12,
80022,8.39E-12,
160140,8.39E-12,
29097,8.39E-12,
57325,8.39E-12,
23175,8.38E-12,
56925,8.37E-12,
2215,8.36E-12,
51778,8.36E-12,
55132,8.36E-12,
7368,8.36E-12,
220766,8.35E-12,
3321,8.32E-12,
143162,8.32E-12,
79080,8.32E-12,
94030,8.31E-12,
57333,8.31E-12,
54518,8.31E-12,
137196,8.31E-12,
340204,8.30E-12,
157753,8.30E-12,
6309,8.30E-12,
5863,8.29E-12,
285672,8.29E-12,
26575,8.29E-12,
373509,8.29E-12,
8479,8.28E-12,
92675,8.27E-12,
399694,8.27E-12,
57191,8.27E-12,
338398,8.27E-12,
2820,8.26E-12,
8495,8.25E-12,
115817,8.25E-12,
100137049,8.24E-12,
9849,8.24E-12,
60672,8.23E-12,
6821,8.23E-12,
84066,8.23E-12,
283377,8.22E-12,
23600,8.21E-12,
164127,8.20E-12,
55585,8.20E-12,
10739,8.19E-12,
5957,8.17E-12,
9652,8.17E-12,
7056,8.17E-12,
147111,8.17E-12,
343035,8.17E-12,
55254,8.17E-12,
441282,8.17E-12,
140258,8.16E-12,
11061,8.16E-12,
64943,8.15E-12,
644815,8.15E-12,
10897,8.15E-12,
130540,8.15E-12,
55317,8.14E-12,
121053,8.14E-12,
23483,8.14E-12,
4956,8.13E-12,
3742,8.13E-12,
1119,8.12E-12,
3895,8.11E-12,
115761,8.11E-12,
128989,8.11E-12,
2912,8.10E-12,
2919,8.10E-12,
57657,8.10E-12,
339487,8.10E-12,
65988,8.09E-12,
10799,8.09E-12,
25799,8.08E-12,
5786,8.08E-12,
2299,8.08E-12,
151254,8.08E-12,
9901,8.08E-12,
84899,8.07E-12,
26503,8.07E-12,
57509,8.07E-12,
150274,8.06E-12,
84516,8.06E-12,
22879,8.02E-12,
7378,8.00E-12,
57147,7.99E-12,
84651,7.98E-12,
285622,7.97E-12,
8635,7.95E-12,
56121,7.95E-12,
221908,7.94E-12,
90665,7.94E-12,
79814,7.93E-12,
8541,7.93E-12,
79954,7.93E-12,
2098,7.93E-12,
81789,7.92E-12,
121227,7.91E-12,
79673,7.91E-12,
30834,7.90E-12,
84889,7.89E-12,
54509,7.89E-12,
55902,7.89E-12,
26824,7.89E-12,
1267,7.88E-12,
221687,7.87E-12,
253832,7.86E-12,
91433,7.86E-12,
4249,7.85E-12,
79586,7.85E-12,
26063,7.84E-12,
29070,7.83E-12,
158521,7.83E-12,
29929,7.82E-12,
50626,7.82E-12,
90007,7.81E-12,
389362,7.80E-12,
2785,7.80E-12,
9949,7.80E-12,
55082,7.79E-12,
53833,7.79E-12,
56987,7.77E-12,
5956,7.77E-12,
100316904,7.77E-12,
338872,7.76E-12,
54853,7.76E-12,
29071,7.74E-12,
80319,7.73E-12,
57148,7.73E-12,
139716,7.72E-12,
54799,7.72E-12,
2788,7.69E-12,
64434,7.69E-12,
931,7.69E-12,
79090,7.69E-12,
2792,7.69E-12,
3225,7.68E-12,
57179,7.68E-12,
51458,7.68E-12,
255043,7.68E-12,
686,7.67E-12,
1990,7.67E-12,
8605,7.67E-12,
55229,7.66E-12,
771,7.66E-12,
60560,7.66E-12,
1615,7.66E-12,
9886,7.65E-12,
5858,7.65E-12,
11232,7.65E-12,
126375,7.64E-12,
1356,7.64E-12,
81285,7.64E-12,
57558,7.64E-12,
53405,7.63E-12,
79780,7.62E-12,
91107,7.61E-12,
399665,7.60E-12,
51702,7.60E-12,
696,7.59E-12,
9718,7.57E-12,
55122,7.56E-12,
202915,7.56E-12,
29,7.55E-12,
2151,7.55E-12,
64499,7.55E-12,
136371,7.55E-12,
133418,7.54E-12,
113263,7.54E-12,
23505,7.54E-12,
222008,7.51E-12,
100271849,7.51E-12,
9429,7.51E-12,
89874,7.51E-12,
66005,7.49E-12,
114131,7.49E-12,
1124,7.49E-12,
56287,7.49E-12,
286016,7.48E-12,
83855,7.47E-12,
126792,7.47E-12,
8728,7.46E-12,
55300,7.46E-12,
343099,7.46E-12,
55038,7.45E-12,
84337,7.45E-12,
11000,7.44E-12,
339479,7.44E-12,
283807,7.44E-12,
58496,7.43E-12,
57106,7.42E-12,
10090,7.42E-12,
3483,7.42E-12,
390916,7.41E-12,
80851,7.40E-12,
126133,7.40E-12,
57127,7.40E-12,
1181,7.40E-12,
57136,7.39E-12,
22884,7.39E-12,
8913,7.39E-12,
127428,7.38E-12,
119559,7.38E-12,
2171,7.38E-12,
83546,7.37E-12,
93144,7.37E-12,
85027,7.36E-12,
28227,7.36E-12,
11197,7.34E-12,
81875,7.34E-12,
55105,7.34E-12,
91683,7.34E-12,
9382,7.33E-12,
9278,7.33E-12,
164592,7.33E-12,
1757,7.32E-12,
84332,7.31E-12,
79755,7.31E-12,
3385,7.31E-12,
7544,7.30E-12,
55209,7.30E-12,
83693,7.29E-12,
57478,7.29E-12,
26167,7.29E-12,
343069,7.28E-12,
64778,7.28E-12,
23285,7.26E-12,
8701,7.25E-12,
8871,7.25E-12,
1841,7.25E-12,
55500,7.25E-12,
2167,7.25E-12,
60678,7.23E-12,
83844,7.23E-12,
8771,7.23E-12,
8287,7.23E-12,
10761,7.23E-12,
579,7.23E-12,
65980,7.21E-12,
158158,7.21E-12,
253782,7.20E-12,
2791,7.19E-12,
94137,7.19E-12,
552900,7.18E-12,
79759,7.18E-12,
22852,7.17E-12,
10148,7.17E-12,
9536,7.16E-12,
25790,7.16E-12,
1347,7.14E-12,
196477,7.14E-12,
84894,7.13E-12,
3371,7.13E-12,
3781,7.12E-12,
3012,7.12E-12,
81793,7.12E-12,
653784,7.11E-12,
6528,7.11E-12,
1233,7.10E-12,
2529,7.09E-12,
255967,7.08E-12,
6581,7.08E-12,
9215,7.08E-12,
120071,7.08E-12,
23360,7.06E-12,
56604,7.05E-12,
117247,7.05E-12,
95681,7.04E-12,
2232,7.04E-12,
285172,7.04E-12,
85865,7.02E-12,
9013,7.02E-12,
51406,7.02E-12,
79694,7.02E-12,
10126,7.01E-12,
2938,7.01E-12,
51289,7.00E-12,
285971,6.99E-12,
10245,6.98E-12,
9755,6.98E-12,
85406,6.98E-12,
83937,6.98E-12,
23080,6.98E-12,
84187,6.97E-12,
84976,6.96E-12,
121793,6.95E-12,
386618,6.95E-12,
8509,6.95E-12,
6649,6.95E-12,
56992,6.95E-12,
9942,6.95E-12,
267010,6.94E-12,
2864,6.94E-12,
3311,6.94E-12,
7366,6.94E-12,
5193,6.93E-12,
8398,6.93E-12,
5891,6.93E-12,
83606,6.92E-12,
728113,6.92E-12,
400793,6.92E-12,
81846,6.92E-12,
7439,6.91E-12,
28965,6.91E-12,
23313,6.90E-12,
6698,6.90E-12,
124944,6.90E-12,
9526,6.89E-12,
10239,6.89E-12,
26521,6.88E-12,
80740,6.88E-12,
28986,6.88E-12,
7038,6.88E-12,
779,6.87E-12,
286749,6.87E-12,
25864,6.87E-12,
387882,6.85E-12,
200205,6.85E-12,
113510,6.84E-12,
386724,6.84E-12,
8549,6.83E-12,
55652,6.82E-12,
11054,6.82E-12,
147179,6.82E-12,
6887,6.81E-12,
28755,6.81E-12,
285679,6.81E-12,
727738,6.81E-12,
79896,6.80E-12,
494115,6.79E-12,
8836,6.79E-12,
1562,6.79E-12,
54503,6.78E-12,
139728,6.77E-12,
55732,6.77E-12,
91574,6.77E-12,
1036,6.77E-12,
57002,6.77E-12,
254531,6.76E-12,
7827,6.76E-12,
8908,6.76E-12,
56139,6.74E-12,
3382,6.73E-12,
57522,6.72E-12,
8705,6.71E-12,
203260,6.71E-12,
25983,6.71E-12,
339230,6.71E-12,
9540,6.71E-12,
57716,6.70E-12,
92482,6.68E-12,
51700,6.68E-12,
9271,6.67E-12,
221806,6.67E-12,
1573,6.67E-12,
404552,6.67E-12,
64403,6.67E-12,
93643,6.66E-12,
1734,6.66E-12,
3812,6.66E-12,
8513,6.66E-12,
81844,6.66E-12,
113115,6.65E-12,
9502,6.65E-12,
6906,6.65E-12,
55610,6.64E-12,
79989,6.64E-12,
6123,6.63E-12,
2990,6.63E-12,
50862,6.63E-12,
10476,6.63E-12,
84808,6.62E-12,
5455,6.61E-12,
149175,6.61E-12,
81850,6.59E-12,
118471,6.58E-12,
25975,6.58E-12,
9724,6.58E-12,
57544,6.57E-12,
79669,6.57E-12,
9730,6.57E-12,
50801,6.56E-12,
4520,6.56E-12,
30837,6.56E-12,
286676,6.55E-12,
3266,6.55E-12,
29954,6.55E-12,
401251,6.55E-12,
50814,6.55E-12,
9283,6.55E-12,
685,6.54E-12,
57758,6.54E-12,
4124,6.53E-12,
26205,6.53E-12,
65084,6.53E-12,
125476,6.52E-12,
55709,6.52E-12,
23288,6.52E-12,
149986,6.52E-12,
9837,6.52E-12,
27306,6.51E-12,
127795,6.51E-12,
115752,6.51E-12,
10894,6.50E-12,
80274,6.50E-12,
92736,6.49E-12,
64388,6.48E-12,
64236,6.48E-12,
3212,6.48E-12,
64756,6.47E-12,
435,6.47E-12,
80221,6.47E-12,
57176,6.47E-12,
54440,6.47E-12,
5324,6.47E-12,
64921,6.46E-12,
51123,6.46E-12,
1421,6.44E-12,
54514,6.44E-12,
93233,6.43E-12,
653333,6.42E-12,
54896,6.42E-12,
91978,6.41E-12,
54097,6.40E-12,
516,6.40E-12,
65985,6.40E-12,
7552,6.39E-12,
6002,6.38E-12,
122769,6.38E-12,
26823,6.37E-12,
4049,6.37E-12,
10947,6.37E-12,
57820,6.36E-12,
23114,6.36E-12,
56980,6.35E-12,
6473,6.35E-12,
201501,6.34E-12,
54977,6.34E-12,
9411,6.34E-12,
10882,6.33E-12,
414149,6.33E-12,
1266,6.33E-12,
254187,6.33E-12,
51274,6.32E-12,
79634,6.32E-12,
57140,6.31E-12,
84910,6.31E-12,
5799,6.31E-12,
23504,6.31E-12,
64699,6.31E-12,
26582,6.30E-12,
50487,6.30E-12,
10302,6.29E-12,
353274,6.28E-12,
2878,6.28E-12,
205564,6.27E-12,
80333,6.27E-12,
79754,6.27E-12,
9653,6.26E-12,
120526,6.26E-12,
87769,6.26E-12,
57685,6.26E-12,
27433,6.24E-12,
8416,6.24E-12,
431705,6.24E-12,
78988,6.24E-12,
4158,6.23E-12,
2954,6.23E-12,
6559,6.23E-12,
23269,6.23E-12,
90864,6.23E-12,
6530,6.23E-12,
11283,6.22E-12,
55670,6.22E-12,
90226,6.22E-12,
653604,6.21E-12,
130589,6.21E-12,
51528,6.20E-12,
131368,6.20E-12,
28511,6.20E-12,
912,6.19E-12,
51231,6.19E-12,
26281,6.19E-12,
51248,6.18E-12,
57188,6.18E-12,
121355,6.18E-12,
3352,6.16E-12,
283464,6.16E-12,
128434,6.16E-12,
57609,6.15E-12,
140597,6.15E-12,
26093,6.14E-12,
338917,6.14E-12,
117286,6.14E-12,
3445,6.13E-12,
127557,6.13E-12,
254827,6.13E-12,
788,6.13E-12,
114804,6.12E-12,
6358,6.11E-12,
221895,6.11E-12,
84629,6.11E-12,
4159,6.10E-12,
4161,6.10E-12,
1358,6.09E-12,
64838,6.09E-12,
1043,6.09E-12,
200916,6.09E-12,
5699,6.08E-12,
54809,6.08E-12,
23093,6.08E-12,
83594,6.08E-12,
114787,6.08E-12,
392307,6.06E-12,
55330,6.06E-12,
2652,6.06E-12,
79572,6.05E-12,
59350,6.04E-12,
3223,6.04E-12,
55111,6.04E-12,
326625,6.03E-12,
6567,6.03E-12,
84124,6.03E-12,
25809,6.02E-12,
254552,6.02E-12,
9317,6.00E-12,
90589,6.00E-12,
57406,6.00E-12,
130940,5.99E-12,
8291,5.99E-12,
1420,5.99E-12,
122553,5.99E-12,
201299,5.99E-12,
126006,5.98E-12,
55650,5.98E-12,
514,5.98E-12,
143241,5.97E-12,
79877,5.97E-12,
339761,5.96E-12,
92610,5.95E-12,
901,5.95E-12,
1,5.94E-12,
3620,5.94E-12,
3766,5.93E-12,
57113,5.92E-12,
220965,5.92E-12,
90701,5.91E-12,
85481,5.91E-12,
1288,5.90E-12,
6875,5.89E-12,
80742,5.89E-12,
7695,5.89E-12,
474343,5.89E-12,
57661,5.88E-12,
254173,5.87E-12,
746,5.83E-12,
28972,5.83E-12,
5096,5.83E-12,
54947,5.82E-12,
55084,5.82E-12,
968,5.82E-12,
25829,5.82E-12,
23325,5.81E-12,
9761,5.81E-12,
6903,5.81E-12,
10205,5.81E-12,
8499,5.80E-12,
6525,5.80E-12,
81566,5.80E-12,
64080,5.79E-12,
9501,5.79E-12,
8433,5.77E-12,
79709,5.77E-12,
283450,5.76E-12,
91050,5.76E-12,
125061,5.76E-12,
9235,5.76E-12,
26153,5.76E-12,
11092,5.75E-12,
25874,5.75E-12,
3213,5.75E-12,
10505,5.75E-12,
55815,5.74E-12,
5373,5.74E-12,
55096,5.74E-12,
374355,5.73E-12,
80775,5.72E-12,
7738,5.72E-12,
64895,5.72E-12,
100423062,5.71E-12,
137392,5.71E-12,
731,5.71E-12,
55510,5.70E-12,
79710,5.70E-12,
9364,5.70E-12,
54899,5.69E-12,
7551,5.69E-12,
79672,5.68E-12,
5266,5.68E-12,
56667,5.67E-12,
5999,5.67E-12,
10911,5.67E-12,
3004,5.66E-12,
9816,5.66E-12,
6650,5.66E-12,
153733,5.66E-12,
23008,5.66E-12,
56475,5.66E-12,
60436,5.65E-12,
57335,5.65E-12,
346,5.64E-12,
51075,5.64E-12,
54453,5.64E-12,
92104,5.64E-12,
462,5.64E-12,
79901,5.63E-12,
7922,5.63E-12,
5130,5.63E-12,
9640,5.63E-12,
375484,5.63E-12,
100532731,5.62E-12,
8992,5.61E-12,
9840,5.61E-12,
79865,5.61E-12,
84532,5.60E-12,
81576,5.60E-12,
6715,5.60E-12,
100130933,5.60E-12,
8633,5.60E-12,
84514,5.60E-12,
64773,5.60E-12,
55603,5.59E-12,
123745,5.59E-12,
159163,5.58E-12,
91869,5.57E-12,
80320,5.57E-12,
399979,5.57E-12,
90639,5.57E-12,
25830,5.57E-12,
22847,5.55E-12,
79446,5.55E-12,
57693,5.54E-12,
79042,5.54E-12,
3439,5.54E-12,
55015,5.53E-12,
10827,5.53E-12,
728489,5.53E-12,
282974,5.52E-12,
7697,5.52E-12,
6549,5.51E-12,
129138,5.50E-12,
11319,5.49E-12,
84343,5.49E-12,
25897,5.49E-12,
56672,5.48E-12,
50863,5.48E-12,
9858,5.47E-12,
54733,5.47E-12,
3821,5.47E-12,
55244,5.46E-12,
152992,5.44E-12,
3761,5.43E-12,
7789,5.42E-12,
8609,5.41E-12,
1084,5.41E-12,
29099,5.41E-12,
259290,5.40E-12,
1875,5.40E-12,
64110,5.40E-12,
7802,5.40E-12,
2306,5.40E-12,
10390,5.39E-12,
146722,5.39E-12,
5992,5.39E-12,
9744,5.38E-12,
11018,5.37E-12,
55100,5.37E-12,
283471,5.37E-12,
8515,5.37E-12,
140850,5.36E-12,
84364,5.36E-12,
51292,5.36E-12,
7918,5.35E-12,
124808,5.34E-12,
54883,5.34E-12,
257313,5.34E-12,
1797,5.33E-12,
155054,5.33E-12,
23057,5.33E-12,
163059,5.33E-12,
11025,5.32E-12,
8671,5.32E-12,
23276,5.32E-12,
8510,5.31E-12,
9649,5.31E-12,
23548,5.31E-12,
26984,5.30E-12,
124626,5.30E-12,
1013,5.29E-12,
27130,5.29E-12,
5029,5.28E-12,
117166,5.28E-12,
9091,5.27E-12,
91012,5.27E-12,
212,5.27E-12,
9751,5.26E-12,
56891,5.26E-12,
3760,5.25E-12,
148979,5.25E-12,
26152,5.24E-12,
283518,5.23E-12,
93166,5.23E-12,
3955,5.22E-12,
83608,5.22E-12,
4074,5.21E-12,
7087,5.21E-12,
84958,5.20E-12,
4285,5.20E-12,
134147,5.20E-12,
3933,5.19E-12,
285141,5.19E-12,
50836,5.19E-12,
83729,5.19E-12,
81030,5.19E-12,
388272,5.18E-12,
8618,5.18E-12,
252884,5.18E-12,
80128,5.17E-12,
762,5.17E-12,
10578,5.16E-12,
7478,5.16E-12,
115827,5.16E-12,
3441,5.16E-12,
55088,5.16E-12,
4015,5.16E-12,
79596,5.15E-12,
84688,5.15E-12,
2707,5.14E-12,
94240,5.14E-12,
9745,5.14E-12,
92935,5.14E-12,
57476,5.13E-12,
147660,5.13E-12,
79716,5.13E-12,
338674,5.13E-12,
10195,5.12E-12,
54995,5.12E-12,
5367,5.12E-12,
29124,5.12E-12,
285440,5.12E-12,
284004,5.11E-12,
8538,5.11E-12,
5924,5.10E-12,
57217,5.09E-12,
26190,5.09E-12,
55129,5.09E-12,
653499,5.09E-12,
9719,5.09E-12,
23403,5.08E-12,
728577,5.08E-12,
56999,5.08E-12,
80185,5.07E-12,
4861,5.07E-12,
6339,5.07E-12,
54825,5.07E-12,
147923,5.07E-12,
7293,5.06E-12,
51375,5.06E-12,
50937,5.06E-12,
349565,5.06E-12,
127247,5.05E-12,
55206,5.05E-12,
284366,5.05E-12,
112476,5.05E-12,
84272,5.04E-12,
9052,5.04E-12,
94031,5.04E-12,
124857,5.04E-12,
3207,5.04E-12,
84947,5.04E-12,
5459,5.04E-12,
6704,5.03E-12,
118812,5.02E-12,
9348,5.02E-12,
116224,4.99E-12,
342666,4.99E-12,
11185,4.99E-12,
131583,4.99E-12,
90871,4.99E-12,
774,4.99E-12,
80709,4.98E-12,
5210,4.98E-12,
51224,4.97E-12,
23392,4.96E-12,
83464,4.96E-12,
9697,4.96E-12,
30832,4.95E-12,
549,4.95E-12,
151871,4.95E-12,
629,4.94E-12,
6388,4.93E-12,
8629,4.93E-12,
55055,4.93E-12,
390928,4.92E-12,
6476,4.92E-12,
25780,4.92E-12,
84674,4.92E-12,
54545,4.92E-12,
100132565,4.91E-12,
199870,4.90E-12,
54657,4.89E-12,
51204,4.89E-12,
84527,4.88E-12,
64577,4.88E-12,
1795,4.87E-12,
26010,4.87E-12,
4953,4.87E-12,
55286,4.87E-12,
56986,4.87E-12,
25792,4.86E-12,
81533,4.86E-12,
10312,4.86E-12,
26032,4.86E-12,
284486,4.86E-12,
23432,4.86E-12,
4081,4.85E-12,
114783,4.85E-12,
6723,4.85E-12,
84940,4.85E-12,
51696,4.85E-12,
84193,4.85E-12,
55268,4.85E-12,
80256,4.85E-12,
9015,4.84E-12,
155465,4.84E-12,
23108,4.84E-12,
57644,4.84E-12,
84074,4.84E-12,
282969,4.84E-12,
112849,4.82E-12,
27328,4.82E-12,
26017,4.82E-12,
2187,4.81E-12,
54549,4.81E-12,
348174,4.80E-12,
7976,4.80E-12,
257,4.80E-12,
7143,4.79E-12,
9562,4.79E-12,
3140,4.79E-12,
